#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	0	0
-0.77125	0	0
-0.75600	0	0
-0.74075	0	0
-0.72550	0	0
-0.71025	2	2
-0.69500	2	4
-0.67975	1	5
-0.66450	0	5
-0.64925	2	7
-0.63400	1	8
-0.61875	0	8
-0.60350	1	9
-0.58825	1	10
-0.57300	1	11
-0.55775	2	13
-0.54250	1	14
-0.52725	3	17
-0.51200	1	18
-0.49675	0	18
-0.48150	1	19
-0.46625	0	19
-0.45100	3	22
-0.43575	0	22
-0.42050	4	26
-0.40525	2	28
-0.39000	2	30
-0.37475	1	31
-0.35950	3	34
-0.34425	2	36
-0.32900	1	37
-0.31375	2	39
-0.29850	2	41
-0.28325	1	42
-0.26800	5	47
-0.25275	3	50
-0.23750	2	52
-0.22225	0	52
-0.20700	2	54
-0.19175	7	61
-0.17650	3	64
-0.16125	7	71
-0.14600	0	71
-0.13075	2	73
-0.11550	1	74
-0.10025	0	74
-0.08500	1	75
-0.06975	1	76
-0.05450	1	77
-0.03925	1	78
-0.02400	2	80
-0.00875	2	82
0.00650	2	84
0.02175	0	84
0.03700	1	85
0.05225	1	86
0.06750	3	89
0.08275	2	91
0.09800	1	92
0.11325	7	99
0.12850	3	102
0.14375	3	105
0.15900	6	111
0.17425	1	112
0.18950	2	114
0.20475	4	118
0.22000	2	120
0.23525	4	124
0.25050	2	126
0.26575	1	127
0.28100	4	131
0.29625	3	134
0.31150	1	135
0.32675	1	136
0.34200	0	136
0.35725	1	137
0.37250	1	138
0.38775	3	141
0.40300	1	142
0.41825	2	144
0.43350	5	149
0.44875	2	151
0.46400	2	153
0.47925	1	154
0.49450	0	154
0.50975	2	156
0.52500	7	163
0.54025	2	165
0.55550	1	166
0.57075	7	173
0.58600	1	174
0.60125	3	177
0.61650	6	183
0.63175	2	185
0.64700	2	187
0.66225	4	191
0.67750	1	192
0.69275	4	196
0.70800	0	196
0.72325	3	199
0.73850	2	201
0.75375	3	204
0.76900	0	204
0.78425	1	205
0.79950	4	209
0.81475	3	212
0.83000	3	215
0.84525	2	217
0.86050	3	220
0.87575	2	222
0.89100	1	223
0.90625	3	226
0.92150	5	231
0.93675	3	234
0.95200	3	237
0.96725	3	240
0.98250	4	244
0.99775	2	246
1.01300	4	250
1.02825	1	251
1.04350	2	253
1.05875	2	255
1.07400	2	257
1.08925	1	258
1.10450	0	258
1.11975	1	259
1.13500	3	262
1.15025	2	264
1.16550	0	264
1.18075	4	268
1.19600	1	269
1.21125	4	273
1.22650	1	274
1.24175	0	274
1.25700	3	277
1.27225	4	281
1.28750	4	285
1.30275	4	289
1.31800	0	289
1.33325	1	290
1.34850	2	292
1.36375	1	293
1.37900	3	296
1.39425	2	298
1.40950	6	304
1.42475	1	305
1.44000	3	308
1.45525	1	309
1.47050	5	314
1.48575	0	314
1.50100	1	315
1.51625	3	318
1.53150	2	320
1.54675	2	322
1.56200	4	326
1.57725	2	328
1.59250	4	332
1.60775	6	338
1.62300	1	339
1.63825	3	342
1.65350	0	342
1.66875	0	342
1.68400	2	344
1.69925	2	346
1.71450	1	347
1.72975	0	347
1.74500	1	348
1.76025	2	350
1.77550	6	356
1.79075	2	358
1.80600	3	361
1.82125	2	363
1.83650	3	366
1.85175	0	366
1.86700	2	368
1.88225	4	372
1.89750	1	373
1.91275	0	373
1.92800	2	375
1.94325	3	378
1.95850	3	381
1.97375	1	382
1.98900	2	384
2.00425	4	388
2.01950	2	390
2.03475	2	392
2.05000	1	393
2.06525	2	395
2.08050	0	395
2.09575	2	397
2.11100	1	398
2.12625	2	400
2.14150	4	404
2.15675	3	407
2.17200	2	409
2.18725	3	412
2.20250	2	414
2.21775	0	414
2.23300	1	415
2.24825	0	415
2.26350	0	415
2.27875	1	416
2.29400	1	417
2.30925	3	420
2.32450	1	421
2.33975	3	424
2.35500	3	427
2.37025	0	427
2.38550	0	427
2.40075	2	429
2.41600	1	430
2.43125	2	432
2.44650	2	434
2.46175	0	434
2.47700	0	434
2.49225	1	435
2.50750	0	435
2.52275	3	438
2.53800	4	442
2.55325	2	444
2.56850	4	448
2.58375	2	450
2.59900	2	452
2.61425	4	456
2.62950	2	458
2.64475	2	460
2.66000	2	462
2.67525	0	462
2.69050	3	465
2.70575	2	467
2.72100	2	469
2.73625	1	470
2.75150	0	470
2.76675	1	471
2.78200	0	471
2.79725	3	474
2.81250	0	474
2.82775	2	476
2.84300	3	479
2.85825	1	480
2.87350	0	480
2.88875	3	483
2.90400	0	483
2.91925	1	484
2.93450	2	486
2.94975	1	487
2.96500	3	490
2.98025	2	492
2.99550	1	493
3.01075	0	493
3.02600	0	493
3.04125	2	495
3.05650	0	495
3.07175	3	498
3.08700	0	498
3.10225	1	499
3.11750	1	500
3.13275	0	500
3.14800	0	500
3.16325	2	502
3.17850	1	503
3.19375	3	506
3.20900	3	509
3.22425	1	510
3.23950	1	511
3.25475	4	515
3.27000	2	517
3.28525	1	518
3.30050	1	519
3.31575	3	522
3.33100	1	523
3.34625	2	525
3.36150	0	525
3.37675	1	526
3.39200	2	528
3.40725	3	531
3.42250	1	532
3.43775	2	534
3.45300	0	534
3.46825	1	535
3.48350	2	537
3.49875	2	539
3.51400	1	540
3.52925	3	543
3.54450	1	544
3.55975	3	547
3.57500	2	549
3.59025	2	551
3.60550	2	553
3.62075	1	554
3.63600	2	556
3.65125	3	559
3.66650	0	559
3.68175	5	564
3.69700	1	565
3.71225	4	569
3.72750	3	572
3.74275	2	574
3.75800	1	575
3.77325	4	579
3.78850	1	580
3.80375	3	583
3.81900	2	585
3.83425	0	585
3.84950	0	585
3.86475	2	587
3.88000	0	587
3.89525	3	590
3.91050	2	592
3.92575	2	594
3.94100	2	596
3.95625	3	599
3.97150	2	601
3.98675	2	603
