#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	0	0
-0.77125	0	0
-0.75600	0	0
-0.74075	0	0
-0.72550	0	0
-0.71025	2	2
-0.69500	3	5
-0.67975	1	6
-0.66450	0	6
-0.64925	4	10
-0.63400	2	12
-0.61875	1	13
-0.60350	1	14
-0.58825	1	15
-0.57300	1	16
-0.55775	4	20
-0.54250	2	22
-0.52725	4	26
-0.51200	2	28
-0.49675	1	29
-0.48150	1	30
-0.46625	3	33
-0.45100	5	38
-0.43575	2	40
-0.42050	7	47
-0.40525	3	50
-0.39000	3	53
-0.37475	2	55
-0.35950	3	58
-0.34425	3	61
-0.32900	3	64
-0.31375	3	67
-0.29850	4	71
-0.28325	3	74
-0.26800	5	79
-0.25275	6	85
-0.23750	5	90
-0.22225	1	91
-0.20700	5	96
-0.19175	8	104
-0.17650	4	108
-0.16125	9	117
-0.14600	2	119
-0.13075	2	121
-0.11550	1	122
-0.10025	4	126
-0.08500	1	127
-0.06975	2	129
-0.05450	2	131
-0.03925	1	132
-0.02400	4	136
-0.00875	4	140
0.00650	3	143
0.02175	3	146
0.03700	4	150
0.05225	2	152
0.06750	5	157
0.08275	4	161
0.09800	3	164
0.11325	7	171
0.12850	4	175
0.14375	6	181
0.15900	7	188
0.17425	3	191
0.18950	7	198
0.20475	6	204
0.22000	4	208
0.23525	5	213
0.25050	3	216
0.26575	2	218
0.28100	5	223
0.29625	4	227
0.31150	6	233
0.32675	1	234
0.34200	2	236
0.35725	6	242
0.37250	5	247
0.38775	5	252
0.40300	3	255
0.41825	4	259
0.43350	8	267
0.44875	3	270
0.46400	6	276
0.47925	3	279
0.49450	4	283
0.50975	3	286
0.52500	9	295
0.54025	6	301
0.55550	2	303
0.57075	9	312
0.58600	2	314
0.60125	3	317
0.61650	7	324
0.63175	4	328
0.64700	5	333
0.66225	8	341
0.67750	5	346
0.69275	5	351
0.70800	1	352
0.72325	3	355
0.73850	5	360
0.75375	4	364
0.76900	1	365
0.78425	4	369
0.79950	9	378
0.81475	3	381
0.83000	6	387
0.84525	5	392
0.86050	3	395
0.87575	7	402
0.89100	3	405
0.90625	4	409
0.92150	7	416
0.93675	5	421
0.95200	5	426
0.96725	3	429
0.98250	5	434
0.99775	5	439
1.01300	5	444
1.02825	2	446
1.04350	6	452
1.05875	3	455
1.07400	7	462
1.08925	4	466
1.10450	2	468
1.11975	4	472
1.13500	3	475
1.15025	2	477
1.16550	2	479
1.18075	4	483
1.19600	1	484
1.21125	6	490
1.22650	2	492
1.24175	2	494
1.25700	6	500
1.27225	6	506
1.28750	6	512
1.30275	4	516
1.31800	1	517
1.33325	2	519
1.34850	3	522
1.36375	4	526
1.37900	5	531
1.39425	8	539
1.40950	10	549
1.42475	5	554
1.44000	4	558
1.45525	2	560
1.47050	7	567
1.48575	3	570
1.50100	8	578
1.51625	3	581
1.53150	4	585
1.54675	4	589
1.56200	4	593
1.57725	2	595
1.59250	5	600
1.60775	8	608
1.62300	3	611
1.63825	6	617
1.65350	3	620
1.66875	2	622
1.68400	2	624
1.69925	3	627
1.71450	1	628
1.72975	3	631
1.74500	4	635
1.76025	2	637
1.77550	6	643
1.79075	2	645
1.80600	7	652
1.82125	3	655
1.83650	4	659
1.85175	1	660
1.86700	2	662
1.88225	6	668
1.89750	3	671
1.91275	1	672
1.92800	3	675
1.94325	6	681
1.95850	5	686
1.97375	2	688
1.98900	4	692
2.00425	7	699
2.01950	3	702
2.03475	3	705
2.05000	1	706
2.06525	5	711
2.08050	2	713
2.09575	4	717
2.11100	3	720
2.12625	5	725
2.14150	6	731
2.15675	3	734
2.17200	3	737
2.18725	4	741
2.20250	3	744
2.21775	1	745
2.23300	5	750
2.24825	4	754
2.26350	0	754
2.27875	3	757
2.29400	1	758
2.30925	4	762
2.32450	1	763
2.33975	5	768
2.35500	3	771
2.37025	2	773
2.38550	1	774
2.40075	4	778
2.41600	1	779
2.43125	4	783
2.44650	5	788
2.46175	0	788
2.47700	3	791
2.49225	3	794
2.50750	1	795
2.52275	3	798
2.53800	5	803
2.55325	2	805
2.56850	6	811
2.58375	5	816
2.59900	4	820
2.61425	4	824
2.62950	3	827
2.64475	4	831
2.66000	2	833
2.67525	4	837
2.69050	3	840
2.70575	3	843
2.72100	3	846
2.73625	4	850
2.75150	0	850
2.76675	2	852
2.78200	1	853
2.79725	5	858
2.81250	1	859
2.82775	4	863
2.84300	5	868
2.85825	4	872
2.87350	1	873
2.88875	4	877
2.90400	0	877
2.91925	3	880
2.93450	4	884
2.94975	2	886
2.96500	4	890
2.98025	4	894
2.99550	3	897
3.01075	2	899
3.02600	2	901
3.04125	5	906
3.05650	1	907
3.07175	3	910
3.08700	0	910
3.10225	2	912
3.11750	2	914
3.13275	3	917
3.14800	0	917
3.16325	3	920
3.17850	4	924
3.19375	6	930
3.20900	4	934
3.22425	1	935
3.23950	5	940
3.25475	6	946
3.27000	3	949
3.28525	1	950
3.30050	2	952
3.31575	3	955
3.33100	3	958
3.34625	4	962
3.36150	2	964
3.37675	1	965
3.39200	2	967
3.40725	4	971
3.42250	2	973
3.43775	3	976
3.45300	1	977
3.46825	3	980
3.48350	4	984
3.49875	2	986
3.51400	2	988
3.52925	3	991
3.54450	1	992
3.55975	4	996
3.57500	3	999
3.59025	5	1004
3.60550	2	1006
3.62075	3	1009
3.63600	2	1011
3.65125	5	1016
3.66650	1	1017
3.68175	5	1022
3.69700	3	1025
3.71225	8	1033
3.72750	4	1037
3.74275	2	1039
3.75800	3	1042
3.77325	4	1046
3.78850	3	1049
3.80375	5	1054
3.81900	2	1056
3.83425	0	1056
3.84950	3	1059
3.86475	3	1062
3.88000	1	1063
3.89525	3	1066
3.91050	2	1068
3.92575	3	1071
3.94100	2	1073
3.95625	5	1078
