#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	2	2
-0.84750	1	3
-0.83225	3	6
-0.81700	7	13
-0.80175	2	15
-0.78650	7	22
-0.77125	9	31
-0.75600	8	39
-0.74075	10	49
-0.72550	13	62
-0.71025	14	76
-0.69500	23	99
-0.67975	21	120
-0.66450	17	137
-0.64925	16	153
-0.63400	25	178
-0.61875	17	195
-0.60350	28	223
-0.58825	23	246
-0.57300	27	273
-0.55775	27	300
-0.54250	33	333
-0.52725	28	361
-0.51200	19	380
-0.49675	32	412
-0.48150	36	448
-0.46625	35	483
-0.45100	43	526
-0.43575	41	567
-0.42050	53	620
-0.40525	30	650
-0.39000	38	688
-0.37475	28	716
-0.35950	41	757
-0.34425	38	795
-0.32900	45	840
-0.31375	35	875
-0.29850	36	911
-0.28325	46	957
-0.26800	51	1008
-0.25275	51	1059
-0.23750	52	1111
-0.22225	40	1151
-0.20700	47	1198
-0.19175	48	1246
-0.17650	37	1283
-0.16125	42	1325
-0.14600	49	1374
-0.13075	45	1419
-0.11550	52	1471
-0.10025	46	1517
-0.08500	55	1572
-0.06975	39	1611
-0.05450	47	1658
-0.03925	48	1706
-0.02400	52	1758
-0.00875	47	1805
0.00650	44	1849
0.02175	47	1896
0.03700	49	1945
0.05225	54	1999
0.06750	48	2047
0.08275	54	2101
0.09800	56	2157
0.11325	64	2221
0.12850	55	2276
0.14375	55	2331
0.15900	48	2379
0.17425	59	2438
0.18950	59	2497
0.20475	52	2549
0.22000	59	2608
0.23525	40	2648
0.25050	51	2699
0.26575	57	2756
0.28100	48	2804
0.29625	49	2853
0.31150	58	2911
0.32675	44	2955
0.34200	42	2997
0.35725	48	3045
0.37250	58	3103
0.38775	58	3161
0.40300	49	3210
0.41825	58	3268
0.43350	62	3330
0.44875	50	3380
0.46400	57	3437
0.47925	38	3475
0.49450	51	3526
0.50975	49	3575
0.52500	56	3631
0.54025	55	3686
0.55550	57	3743
0.57075	61	3804
0.58600	52	3856
0.60125	50	3906
0.61650	50	3956
0.63175	65	4021
0.64700	53	4074
0.66225	61	4135
0.67750	51	4186
0.69275	47	4233
0.70800	56	4289
0.72325	59	4348
0.73850	58	4406
0.75375	49	4455
0.76900	52	4507
0.78425	54	4561
0.79950	62	4623
0.81475	48	4671
0.83000	63	4734
0.84525	50	4784
0.86050	49	4833
0.87575	56	4889
0.89100	57	4946
0.90625	66	5012
0.92150	57	5069
0.93675	54	5123
0.95200	57	5180
0.96725	50	5230
0.98250	54	5284
0.99775	56	5340
1.01300	59	5399
1.02825	55	5454
1.04350	44	5498
1.05875	48	5546
1.07400	45	5591
1.08925	51	5642
1.10450	39	5681
1.11975	58	5739
1.13500	47	5786
1.15025	53	5839
1.16550	50	5889
1.18075	45	5934
1.19600	50	5984
1.21125	36	6020
1.22650	48	6068
1.24175	56	6124
1.25700	65	6189
1.27225	49	6238
1.28750	60	6298
1.30275	42	6340
1.31800	52	6392
1.33325	46	6438
1.34850	46	6484
1.36375	39	6523
1.37900	44	6567
1.39425	52	6619
1.40950	51	6670
1.42475	52	6722
1.44000	54	6776
1.45525	43	6819
1.47050	50	6869
1.48575	47	6916
1.50100	51	6967
1.51625	52	7019
1.53150	67	7086
1.54675	44	7130
1.56200	40	7170
1.57725	34	7204
1.59250	43	7247
1.60775	47	7294
1.62300	50	7344
1.63825	58	7402
1.65350	49	7451
1.66875	43	7494
1.68400	51	7545
1.69925	53	7598
1.71450	39	7637
1.72975	46	7683
1.74500	50	7733
1.76025	52	7785
1.77550	57	7842
1.79075	46	7888
1.80600	50	7938
1.82125	50	7988
1.83650	52	8040
1.85175	46	8086
1.86700	46	8132
1.88225	43	8175
1.89750	42	8217
1.91275	41	8258
1.92800	36	8294
1.94325	57	8351
1.95850	35	8386
1.97375	47	8433
1.98900	35	8468
2.00425	42	8510
2.01950	38	8548
2.03475	42	8590
2.05000	29	8619
2.06525	29	8648
2.08050	43	8691
2.09575	55	8746
2.11100	34	8780
2.12625	52	8832
2.14150	40	8872
2.15675	48	8920
2.17200	34	8954
2.18725	37	8991
2.20250	41	9032
2.21775	34	9066
2.23300	38	9104
2.24825	32	9136
2.26350	44	9180
2.27875	40	9220
2.29400	40	9260
2.30925	37	9297
2.32450	37	9334
2.33975	44	9378
2.35500	43	9421
2.37025	43	9464
2.38550	39	9503
2.40075	47	9550
2.41600	42	9592
2.43125	33	9625
2.44650	33	9658
2.46175	48	9706
2.47700	41	9747
2.49225	34	9781
2.50750	36	9817
2.52275	39	9856
2.53800	44	9900
2.55325	40	9940
2.56850	44	9984
2.58375	39	10023
2.59900	42	10065
2.61425	35	10100
2.62950	35	10135
2.64475	38	10173
2.66000	31	10204
2.67525	40	10244
2.69050	45	10289
2.70575	37	10326
2.72100	20	10346
2.73625	40	10386
2.75150	33	10419
2.76675	37	10456
2.78200	34	10490
2.79725	39	10529
2.81250	37	10566
2.82775	28	10594
2.84300	25	10619
2.85825	40	10659
2.87350	35	10694
2.88875	41	10735
2.90400	26	10761
2.91925	28	10789
2.93450	32	10821
2.94975	42	10863
2.96500	32	10895
2.98025	26	10921
2.99550	41	10962
3.01075	33	10995
3.02600	28	11023
3.04125	29	11052
3.05650	29	11081
3.07175	44	11125
3.08700	29	11154
3.10225	33	11187
3.11750	37	11224
3.13275	43	11267
3.14800	33	11300
3.16325	26	11326
3.17850	33	11359
3.19375	34	11393
3.20900	31	11424
3.22425	35	11459
3.23950	34	11493
3.25475	32	11525
3.27000	37	11562
3.28525	22	11584
3.30050	29	11613
3.31575	31	11644
3.33100	23	11667
3.34625	26	11693
3.36150	31	11724
3.37675	28	11752
3.39200	26	11778
3.40725	35	11813
3.42250	23	11836
3.43775	27	11863
3.45300	20	11883
3.46825	21	11904
3.48350	28	11932
3.49875	23	11955
3.51400	29	11984
3.52925	26	12010
3.54450	33	12043
3.55975	23	12066
