#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	1	1
-0.77125	0	1
-0.75600	0	1
-0.74075	0	1
-0.72550	0	1
-0.71025	2	3
-0.69500	3	6
-0.67975	3	9
-0.66450	1	10
-0.64925	4	14
-0.63400	2	16
-0.61875	1	17
-0.60350	3	20
-0.58825	1	21
-0.57300	1	22
-0.55775	5	27
-0.54250	4	31
-0.52725	4	35
-0.51200	4	39
-0.49675	1	40
-0.48150	1	41
-0.46625	4	45
-0.45100	7	52
-0.43575	4	56
-0.42050	13	69
-0.40525	3	72
-0.39000	3	75
-0.37475	2	77
-0.35950	4	81
-0.34425	6	87
-0.32900	3	90
-0.31375	5	95
-0.29850	4	99
-0.28325	5	104
-0.26800	5	109
-0.25275	9	118
-0.23750	8	126
-0.22225	2	128
-0.20700	5	133
-0.19175	12	145
-0.17650	4	149
-0.16125	11	160
-0.14600	5	165
-0.13075	3	168
-0.11550	4	172
-0.10025	5	177
-0.08500	2	179
-0.06975	3	182
-0.05450	3	185
-0.03925	3	188
-0.02400	5	193
-0.00875	5	198
0.00650	3	201
0.02175	4	205
0.03700	5	210
0.05225	4	214
0.06750	6	220
0.08275	7	227
0.09800	3	230
0.11325	11	241
0.12850	7	248
0.14375	8	256
0.15900	7	263
0.17425	3	266
0.18950	8	274
0.20475	8	282
0.22000	7	289
0.23525	7	296
0.25050	4	300
0.26575	4	304
0.28100	8	312
0.29625	6	318
0.31150	8	326
0.32675	3	329
0.34200	3	332
0.35725	6	338
0.37250	7	345
0.38775	8	353
0.40300	5	358
0.41825	8	366
0.43350	10	376
0.44875	5	381
0.46400	7	388
0.47925	6	394
0.49450	5	399
0.50975	4	403
0.52500	11	414
0.54025	7	421
0.55550	5	426
0.57075	9	435
0.58600	3	438
0.60125	4	442
0.61650	7	449
0.63175	6	455
0.64700	7	462
0.66225	9	471
0.67750	7	478
0.69275	8	486
0.70800	1	487
0.72325	4	491
0.73850	9	500
0.75375	5	505
0.76900	3	508
0.78425	4	512
0.79950	12	524
0.81475	5	529
0.83000	11	540
0.84525	6	546
0.86050	5	551
0.87575	9	560
0.89100	5	565
0.90625	6	571
0.92150	7	578
0.93675	5	583
0.95200	6	589
0.96725	5	594
0.98250	8	602
0.99775	8	610
1.01300	7	617
1.02825	4	621
1.04350	8	629
1.05875	6	635
1.07400	8	643
1.08925	6	649
1.10450	2	651
1.11975	5	656
1.13500	4	660
1.15025	4	664
1.16550	3	667
1.18075	6	673
1.19600	5	678
1.21125	7	685
1.22650	4	689
1.24175	3	692
1.25700	7	699
1.27225	10	709
1.28750	9	718
1.30275	4	722
1.31800	3	725
1.33325	2	727
1.34850	6	733
1.36375	4	737
1.37900	6	743
1.39425	11	754
1.40950	12	766
1.42475	7	773
1.44000	5	778
1.45525	2	780
1.47050	7	787
1.48575	6	793
1.50100	12	805
1.51625	4	809
1.53150	5	814
1.54675	7	821
1.56200	7	828
1.57725	2	830
1.59250	5	835
1.60775	12	847
1.62300	4	851
1.63825	7	858
1.65350	4	862
1.66875	3	865
1.68400	2	867
1.69925	7	874
1.71450	2	876
1.72975	5	881
1.74500	4	885
1.76025	3	888
1.77550	9	897
1.79075	7	904
1.80600	8	912
1.82125	5	917
1.83650	6	923
1.85175	2	925
1.86700	3	928
1.88225	7	935
1.89750	5	940
1.91275	3	943
1.92800	5	948
1.94325	7	955
1.95850	5	960
1.97375	3	963
1.98900	5	968
2.00425	10	978
2.01950	4	982
2.03475	5	987
2.05000	2	989
2.06525	5	994
2.08050	3	997
2.09575	8	1005
2.11100	5	1010
2.12625	7	1017
2.14150	7	1024
2.15675	5	1029
2.17200	3	1032
2.18725	4	1036
2.20250	3	1039
2.21775	1	1040
2.23300	5	1045
2.24825	4	1049
2.26350	0	1049
2.27875	3	1052
2.29400	2	1054
2.30925	6	1060
2.32450	2	1062
2.33975	8	1070
2.35500	5	1075
2.37025	2	1077
2.38550	2	1079
2.40075	8	1087
2.41600	4	1091
2.43125	4	1095
2.44650	6	1101
2.46175	1	1102
2.47700	3	1105
2.49225	4	1109
2.50750	3	1112
2.52275	3	1115
2.53800	7	1122
2.55325	5	1127
2.56850	6	1133
2.58375	6	1139
2.59900	7	1146
2.61425	5	1151
2.62950	6	1157
2.64475	4	1161
2.66000	2	1163
2.67525	7	1170
2.69050	4	1174
2.70575	3	1177
2.72100	3	1180
2.73625	7	1187
2.75150	1	1188
2.76675	5	1193
2.78200	3	1196
2.79725	5	1201
2.81250	1	1202
2.82775	4	1206
2.84300	7	1213
2.85825	8	1221
2.87350	1	1222
2.88875	4	1226
2.90400	2	1228
2.91925	4	1232
2.93450	4	1236
2.94975	2	1238
2.96500	5	1243
2.98025	5	1248
2.99550	4	1252
3.01075	3	1255
3.02600	4	1259
3.04125	5	1264
3.05650	1	1265
3.07175	3	1268
3.08700	0	1268
3.10225	5	1273
3.11750	3	1276
3.13275	6	1282
3.14800	0	1282
3.16325	3	1285
3.17850	6	1291
3.19375	7	1298
3.20900	6	1304
3.22425	4	1308
3.23950	8	1316
3.25475	7	1323
3.27000	3	1326
3.28525	2	1328
3.30050	3	1331
3.31575	5	1336
3.33100	3	1339
3.34625	5	1344
3.36150	3	1347
3.37675	2	1349
3.39200	3	1352
3.40725	4	1356
3.42250	5	1361
3.43775	5	1366
3.45300	1	1367
3.46825	6	1373
3.48350	4	1377
3.49875	3	1380
3.51400	4	1384
3.52925	4	1388
3.54450	1	1389
3.55975	5	1394
3.57500	3	1397
3.59025	5	1402
3.60550	2	1404
3.62075	4	1408
3.63600	2	1410
3.65125	6	1416
3.66650	1	1417
3.68175	7	1424
3.69700	3	1427
3.71225	10	1437
3.72750	5	1442
3.74275	4	1446
3.75800	3	1449
3.77325	6	1455
3.78850	4	1459
3.80375	6	1465
