#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	1	1
-0.78650	1	2
-0.77125	0	2
-0.75600	0	2
-0.74075	0	2
-0.72550	1	3
-0.71025	2	5
-0.69500	4	9
-0.67975	3	12
-0.66450	1	13
-0.64925	4	17
-0.63400	3	20
-0.61875	2	22
-0.60350	4	26
-0.58825	2	28
-0.57300	2	30
-0.55775	5	35
-0.54250	4	39
-0.52725	5	44
-0.51200	4	48
-0.49675	1	49
-0.48150	3	52
-0.46625	5	57
-0.45100	7	64
-0.43575	6	70
-0.42050	14	84
-0.40525	5	89
-0.39000	4	93
-0.37475	2	95
-0.35950	4	99
-0.34425	6	105
-0.32900	4	109
-0.31375	8	117
-0.29850	6	123
-0.28325	8	131
-0.26800	6	137
-0.25275	9	146
-0.23750	8	154
-0.22225	4	158
-0.20700	8	166
-0.19175	14	180
-0.17650	6	186
-0.16125	11	197
-0.14600	6	203
-0.13075	4	207
-0.11550	5	212
-0.10025	9	221
-0.08500	7	228
-0.06975	4	232
-0.05450	5	237
-0.03925	4	241
-0.02400	9	250
-0.00875	7	257
0.00650	6	263
0.02175	8	271
0.03700	6	277
0.05225	6	283
0.06750	8	291
0.08275	10	301
0.09800	5	306
0.11325	15	321
0.12850	8	329
0.14375	10	339
0.15900	9	348
0.17425	3	351
0.18950	8	359
0.20475	10	369
0.22000	9	378
0.23525	8	386
0.25050	8	394
0.26575	5	399
0.28100	12	411
0.29625	11	422
0.31150	9	431
0.32675	6	437
0.34200	4	441
0.35725	7	448
0.37250	7	455
0.38775	11	466
0.40300	7	473
0.41825	11	484
0.43350	12	496
0.44875	5	501
0.46400	8	509
0.47925	6	515
0.49450	7	522
0.50975	4	526
0.52500	13	539
0.54025	7	546
0.55550	9	555
0.57075	10	565
0.58600	4	569
0.60125	5	574
0.61650	7	581
0.63175	8	589
0.64700	7	596
0.66225	11	607
0.67750	10	617
0.69275	12	629
0.70800	3	632
0.72325	5	637
0.73850	10	647
0.75375	8	655
0.76900	5	660
0.78425	4	664
0.79950	15	679
0.81475	6	685
0.83000	12	697
0.84525	7	704
0.86050	7	711
0.87575	11	722
0.89100	6	728
0.90625	6	734
0.92150	10	744
0.93675	7	751
0.95200	6	757
0.96725	7	764
0.98250	12	776
0.99775	8	784
1.01300	8	792
1.02825	5	797
1.04350	8	805
1.05875	8	813
1.07400	9	822
1.08925	8	830
1.10450	2	832
1.11975	8	840
1.13500	7	847
1.15025	7	854
1.16550	4	858
1.18075	9	867
1.19600	6	873
1.21125	8	881
1.22650	7	888
1.24175	7	895
1.25700	8	903
1.27225	10	913
1.28750	13	926
1.30275	4	930
1.31800	4	934
1.33325	4	938
1.34850	7	945
1.36375	5	950
1.37900	7	957
1.39425	13	970
1.40950	14	984
1.42475	7	991
1.44000	7	998
1.45525	4	1002
1.47050	8	1010
1.48575	7	1017
1.50100	14	1031
1.51625	5	1036
1.53150	7	1043
1.54675	9	1052
1.56200	8	1060
1.57725	4	1064
1.59250	6	1070
1.60775	13	1083
1.62300	6	1089
1.63825	9	1098
1.65350	6	1104
1.66875	5	1109
1.68400	3	1112
1.69925	8	1120
1.71450	4	1124
1.72975	6	1130
1.74500	4	1134
1.76025	4	1138
1.77550	10	1148
1.79075	10	1158
1.80600	10	1168
1.82125	7	1175
1.83650	9	1184
1.85175	4	1188
1.86700	5	1193
1.88225	9	1202
1.89750	7	1209
1.91275	4	1213
1.92800	7	1220
1.94325	14	1234
1.95850	8	1242
1.97375	5	1247
1.98900	7	1254
2.00425	11	1265
2.01950	5	1270
2.03475	6	1276
2.05000	4	1280
2.06525	6	1286
2.08050	3	1289
2.09575	10	1299
2.11100	6	1305
2.12625	8	1313
2.14150	8	1321
2.15675	5	1326
2.17200	5	1331
2.18725	6	1337
2.20250	3	1340
2.21775	1	1341
2.23300	6	1347
2.24825	6	1353
2.26350	1	1354
2.27875	3	1357
2.29400	2	1359
2.30925	6	1365
2.32450	2	1367
2.33975	9	1376
2.35500	7	1383
2.37025	5	1388
2.38550	2	1390
2.40075	8	1398
2.41600	7	1405
2.43125	4	1409
2.44650	6	1415
2.46175	3	1418
2.47700	5	1423
2.49225	4	1427
2.50750	5	1432
2.52275	3	1435
2.53800	8	1443
2.55325	6	1449
2.56850	7	1456
2.58375	8	1464
2.59900	8	1472
2.61425	7	1479
2.62950	6	1485
2.64475	4	1489
2.66000	2	1491
2.67525	8	1499
2.69050	9	1508
2.70575	5	1513
2.72100	5	1518
2.73625	7	1525
2.75150	1	1526
2.76675	5	1531
2.78200	6	1537
2.79725	8	1545
2.81250	2	1547
2.82775	5	1552
2.84300	9	1561
2.85825	10	1571
2.87350	2	1573
2.88875	6	1579
2.90400	4	1583
2.91925	5	1588
2.93450	4	1592
2.94975	2	1594
2.96500	7	1601
2.98025	5	1606
2.99550	7	1613
3.01075	6	1619
3.02600	5	1624
3.04125	6	1630
3.05650	2	1632
3.07175	6	1638
3.08700	1	1639
3.10225	9	1648
3.11750	4	1652
3.13275	8	1660
3.14800	3	1663
3.16325	4	1667
3.17850	8	1675
3.19375	9	1684
3.20900	6	1690
3.22425	5	1695
3.23950	8	1703
3.25475	7	1710
3.27000	5	1715
3.28525	2	1717
3.30050	3	1720
3.31575	7	1727
3.33100	3	1730
3.34625	5	1735
3.36150	5	1740
3.37675	5	1745
3.39200	5	1750
3.40725	5	1755
3.42250	5	1760
3.43775	5	1765
3.45300	2	1767
3.46825	7	1774
3.48350	6	1780
3.49875	5	1785
3.51400	6	1791
3.52925	4	1795
3.54450	4	1799
3.55975	6	1805
3.57500	3	1808
3.59025	5	1813
3.60550	3	1816
3.62075	4	1820
3.63600	2	1822
3.65125	6	1828
3.66650	1	1829
3.68175	8	1837
3.69700	3	1840
3.71225	11	1851
3.72750	6	1857
3.74275	4	1861
