#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	0	0
-0.77125	0	0
-0.75600	0	0
-0.74075	0	0
-0.72550	0	0
-0.71025	2	2
-0.69500	2	4
-0.67975	1	5
-0.66450	0	5
-0.64925	3	8
-0.63400	1	9
-0.61875	1	10
-0.60350	1	11
-0.58825	1	12
-0.57300	1	13
-0.55775	2	15
-0.54250	1	16
-0.52725	3	19
-0.51200	1	20
-0.49675	0	20
-0.48150	1	21
-0.46625	2	23
-0.45100	3	26
-0.43575	2	28
-0.42050	4	32
-0.40525	3	35
-0.39000	3	38
-0.37475	1	39
-0.35950	3	42
-0.34425	3	45
-0.32900	1	46
-0.31375	2	48
-0.29850	3	51
-0.28325	1	52
-0.26800	5	57
-0.25275	5	62
-0.23750	2	64
-0.22225	1	65
-0.20700	2	67
-0.19175	8	75
-0.17650	3	78
-0.16125	8	86
-0.14600	2	88
-0.13075	2	90
-0.11550	1	91
-0.10025	0	91
-0.08500	1	92
-0.06975	1	93
-0.05450	1	94
-0.03925	1	95
-0.02400	2	97
-0.00875	2	99
0.00650	3	102
0.02175	2	104
0.03700	2	106
0.05225	1	107
0.06750	4	111
0.08275	3	114
0.09800	1	115
0.11325	7	122
0.12850	4	126
0.14375	4	130
0.15900	6	136
0.17425	1	137
0.18950	3	140
0.20475	5	145
0.22000	2	147
0.23525	4	151
0.25050	3	154
0.26575	1	155
0.28100	4	159
0.29625	3	162
0.31150	3	165
0.32675	1	166
0.34200	2	168
0.35725	5	173
0.37250	1	174
0.38775	4	178
0.40300	2	180
0.41825	2	182
0.43350	8	190
0.44875	2	192
0.46400	3	195
0.47925	2	197
0.49450	2	199
0.50975	2	201
0.52500	8	209
0.54025	3	212
0.55550	1	213
0.57075	9	222
0.58600	2	224
0.60125	3	227
0.61650	7	234
0.63175	4	238
0.64700	4	242
0.66225	5	247
0.67750	1	248
0.69275	4	252
0.70800	1	253
0.72325	3	256
0.73850	3	259
0.75375	3	262
0.76900	0	262
0.78425	2	264
0.79950	6	270
0.81475	3	273
0.83000	3	276
0.84525	3	279
0.86050	3	282
0.87575	4	286
0.89100	2	288
0.90625	3	291
0.92150	5	296
0.93675	3	299
0.95200	4	303
0.96725	3	306
0.98250	4	310
0.99775	4	314
1.01300	4	318
1.02825	1	319
1.04350	3	322
1.05875	3	325
1.07400	3	328
1.08925	4	332
1.10450	0	332
1.11975	3	335
1.13500	3	338
1.15025	2	340
1.16550	2	342
1.18075	4	346
1.19600	1	347
1.21125	4	351
1.22650	2	353
1.24175	1	354
1.25700	4	358
1.27225	6	364
1.28750	4	368
1.30275	4	372
1.31800	0	372
1.33325	1	373
1.34850	2	375
1.36375	1	376
1.37900	4	380
1.39425	7	387
1.40950	7	394
1.42475	3	397
1.44000	4	401
1.45525	2	403
1.47050	5	408
1.48575	2	410
1.50100	5	415
1.51625	3	418
1.53150	3	421
1.54675	3	424
1.56200	4	428
1.57725	2	430
1.59250	5	435
1.60775	7	442
1.62300	1	443
1.63825	4	447
1.65350	2	449
1.66875	1	450
1.68400	2	452
1.69925	2	454
1.71450	1	455
1.72975	1	456
1.74500	2	458
1.76025	2	460
1.77550	6	466
1.79075	2	468
1.80600	5	473
1.82125	2	475
1.83650	4	479
1.85175	0	479
1.86700	2	481
1.88225	4	485
1.89750	3	488
1.91275	0	488
1.92800	2	490
1.94325	3	493
1.95850	3	496
1.97375	2	498
1.98900	3	501
2.00425	5	506
2.01950	3	509
2.03475	3	512
2.05000	1	513
2.06525	3	516
2.08050	2	518
2.09575	2	520
2.11100	2	522
2.12625	3	525
2.14150	4	529
2.15675	3	532
2.17200	2	534
2.18725	4	538
2.20250	2	540
2.21775	0	540
2.23300	3	543
2.24825	3	546
2.26350	0	546
2.27875	1	547
2.29400	1	548
2.30925	4	552
2.32450	1	553
2.33975	4	557
2.35500	3	560
2.37025	1	561
2.38550	0	561
2.40075	3	564
2.41600	1	565
2.43125	2	567
2.44650	3	570
2.46175	0	570
2.47700	1	571
2.49225	1	572
2.50750	1	573
2.52275	3	576
2.53800	5	581
2.55325	2	583
2.56850	5	588
2.58375	3	591
2.59900	2	593
2.61425	4	597
2.62950	2	599
2.64475	3	602
2.66000	2	604
2.67525	1	605
2.69050	3	608
2.70575	3	611
2.72100	3	614
2.73625	3	617
2.75150	0	617
2.76675	1	618
2.78200	0	618
2.79725	4	622
2.81250	0	622
2.82775	3	625
2.84300	3	628
2.85825	3	631
2.87350	1	632
2.88875	3	635
2.90400	0	635
2.91925	2	637
2.93450	4	641
2.94975	2	643
2.96500	3	646
2.98025	2	648
2.99550	1	649
3.01075	1	650
3.02600	0	650
3.04125	4	654
3.05650	0	654
3.07175	3	657
3.08700	0	657
3.10225	1	658
3.11750	2	660
3.13275	1	661
3.14800	0	661
3.16325	2	663
3.17850	2	665
3.19375	5	670
3.20900	3	673
3.22425	1	674
3.23950	2	676
3.25475	5	681
3.27000	3	684
3.28525	1	685
3.30050	2	687
3.31575	3	690
3.33100	2	692
3.34625	2	694
3.36150	0	694
3.37675	1	695
3.39200	2	697
3.40725	3	700
3.42250	1	701
3.43775	2	703
3.45300	1	704
3.46825	3	707
3.48350	3	710
3.49875	2	712
3.51400	1	713
3.52925	3	716
3.54450	1	717
3.55975	3	720
3.57500	3	723
3.59025	5	728
3.60550	2	730
3.62075	1	731
3.63600	2	733
3.65125	5	738
3.66650	0	738
3.68175	5	743
3.69700	3	746
3.71225	6	752
3.72750	3	755
3.74275	2	757
3.75800	2	759
3.77325	4	763
3.78850	3	766
3.80375	4	770
3.81900	2	772
3.83425	0	772
3.84950	2	774
3.86475	3	777
3.88000	1	778
3.89525	3	781
3.91050	2	783
3.92575	3	786
3.94100	2	788
3.95625	3	791
3.97150	3	794
3.98675	2	796
