#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	1	1
-0.87800	4	5
-0.86275	6	11
-0.84750	8	19
-0.83225	12	31
-0.81700	26	57
-0.80175	18	75
-0.78650	33	108
-0.77125	31	139
-0.75600	34	173
-0.74075	41	214
-0.72550	45	259
-0.71025	57	316
-0.69500	79	395
-0.67975	77	472
-0.66450	72	544
-0.64925	65	609
-0.63400	98	707
-0.61875	99	806
-0.60350	109	915
-0.58825	93	1008
-0.57300	119	1127
-0.55775	113	1240
-0.54250	105	1345
-0.52725	94	1439
-0.51200	89	1528
-0.49675	116	1644
-0.48150	137	1781
-0.46625	123	1904
-0.45100	155	2059
-0.43575	144	2203
-0.42050	155	2358
-0.40525	126	2484
-0.39000	146	2630
-0.37475	153	2783
-0.35950	155	2938
-0.34425	142	3080
-0.32900	146	3226
-0.31375	148	3374
-0.29850	136	3510
-0.28325	146	3656
-0.26800	155	3811
-0.25275	165	3976
-0.23750	189	4165
-0.22225	157	4322
-0.20700	178	4500
-0.19175	156	4656
-0.17650	142	4798
-0.16125	164	4962
-0.14600	164	5126
-0.13075	172	5298
-0.11550	182	5480
-0.10025	163	5643
-0.08500	188	5831
-0.06975	179	6010
-0.05450	187	6197
-0.03925	165	6362
-0.02400	198	6560
-0.00875	178	6738
0.00650	171	6909
0.02175	170	7079
0.03700	183	7262
0.05225	192	7454
0.06750	172	7626
0.08275	199	7825
0.09800	192	8017
0.11325	196	8213
0.12850	201	8414
0.14375	190	8604
0.15900	184	8788
0.17425	192	8980
0.18950	206	9186
0.20475	176	9362
0.22000	181	9543
0.23525	190	9733
0.25050	195	9928
0.26575	201	10129
0.28100	191	10320
0.29625	165	10485
0.31150	183	10668
0.32675	190	10858
0.34200	173	11031
0.35725	180	11211
0.37250	190	11401
0.38775	183	11584
0.40300	198	11782
0.41825	200	11982
0.43350	191	12173
0.44875	201	12374
0.46400	200	12574
0.47925	166	12740
0.49450	195	12935
0.50975	188	13123
0.52500	186	13309
0.54025	209	13518
0.55550	187	13705
0.57075	188	13893
0.58600	184	14077
0.60125	201	14278
0.61650	193	14471
0.63175	202	14673
0.64700	187	14860
0.66225	192	15052
0.67750	178	15230
0.69275	172	15402
0.70800	187	15589
0.72325	192	15781
0.73850	199	15980
0.75375	179	16159
0.76900	175	16334
0.78425	188	16522
0.79950	213	16735
0.81475	178	16913
0.83000	217	17130
0.84525	181	17311
0.86050	187	17498
0.87575	166	17664
0.89100	213	17877
0.90625	189	18066
0.92150	199	18265
0.93675	191	18456
0.95200	203	18659
0.96725	178	18837
0.98250	175	19012
0.99775	177	19189
1.01300	188	19377
1.02825	184	19561
1.04350	192	19753
1.05875	184	19937
1.07400	167	20104
1.08925	177	20281
1.10450	180	20461
1.11975	193	20654
1.13500	173	20827
1.15025	171	20998
1.16550	186	21184
1.18075	180	21364
1.19600	174	21538
1.21125	163	21701
1.22650	193	21894
1.24175	182	22076
1.25700	195	22271
1.27225	161	22432
1.28750	184	22616
1.30275	169	22785
1.31800	193	22978
1.33325	173	23151
1.34850	169	23320
1.36375	182	23502
1.37900	174	23676
1.39425	176	23852
1.40950	167	24019
1.42475	180	24199
1.44000	181	24380
1.45525	144	24524
1.47050	161	24685
1.48575	159	24844
1.50100	191	25035
1.51625	175	25210
1.53150	193	25403
1.54675	148	25551
1.56200	153	25704
1.57725	158	25862
1.59250	181	26043
1.60775	156	26199
1.62300	165	26364
1.63825	196	26560
1.65350	169	26729
1.66875	156	26885
1.68400	139	27024
1.69925	152	27176
1.71450	150	27326
1.72975	168	27494
1.74500	146	27640
1.76025	161	27801
1.77550	171	27972
1.79075	187	28159
1.80600	168	28327
1.82125	147	28474
1.83650	162	28636
1.85175	147	28783
1.86700	160	28943
1.88225	146	29089
1.89750	140	29229
1.91275	149	29378
1.92800	146	29524
1.94325	179	29703
1.95850	124	29827
1.97375	132	29959
1.98900	146	30105
2.00425	142	30247
2.01950	147	30394
2.03475	152	30546
2.05000	136	30682
2.06525	136	30818
2.08050	144	30962
2.09575	179	31141
2.11100	142	31283
2.12625	149	31432
2.14150	140	31572
2.15675	160	31732
2.17200	140	31872
2.18725	125	31997
2.20250	142	32139
2.21775	151	32290
2.23300	142	32432
2.24825	140	32572
2.26350	145	32717
2.27875	143	32860
2.29400	144	33004
2.30925	147	33151
2.32450	139	33290
2.33975	149	33439
2.35500	149	33588
2.37025	147	33735
2.38550	134	33869
2.40075	149	34018
2.41600	140	34158
2.43125	130	34288
2.44650	127	34415
2.46175	134	34549
2.47700	145	34694
2.49225	131	34825
2.50750	134	34959
2.52275	131	35090
2.53800	137	35227
2.55325	130	35357
2.56850	161	35518
2.58375	152	35670
2.59900	137	35807
2.61425	125	35932
2.62950	136	36068
2.64475	138	36206
2.66000	106	36312
2.67525	154	36466
2.69050	135	36601
2.70575	128	36729
2.72100	122	36851
2.73625	124	36975
2.75150	118	37093
2.76675	156	37249
2.78200	128	37377
2.79725	126	37503
2.81250	144	37647
2.82775	129	37776
2.84300	126	37902
2.85825	133	38035
2.87350	112	38147
2.88875	119	38266
2.90400	110	38376
2.91925	125	38501
2.93450	124	38625
2.94975	124	38749
2.96500	116	38865
2.98025	115	38980
2.99550	141	39121
3.01075	134	39255
3.02600	103	39358
3.04125	100	39458
3.05650	107	39565
3.07175	124	39689
3.08700	119	39808
3.10225	137	39945
3.11750	109	40054
3.13275	125	40179
3.14800	107	40286
3.16325	90	40376
3.17850	128	40504
3.19375	117	40621
3.20900	118	40739
3.22425	122	40861
3.23950	120	40981
3.25475	109	41090
3.27000	102	41192
3.28525	102	41294
3.30050	103	41397
3.31575	92	41489
3.33100	100	41589
3.34625	109	41698
3.36150	112	41810
3.37675	119	41929
3.39200	119	42048
3.40725	113	42161
3.42250	93	42254
3.43775	112	42366
3.45300	104	42470
3.46825	91	42561
3.48350	94	42655
3.49875	108	42763
3.51400	107	42870
3.52925	94	42964
