#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	1	1
-0.90850	4	5
-0.89325	16	21
-0.87800	38	59
-0.86275	55	114
-0.84750	100	214
-0.83225	105	319
-0.81700	147	466
-0.80175	167	633
-0.78650	245	878
-0.77125	260	1138
-0.75600	294	1432
-0.74075	342	1774
-0.72550	383	2157
-0.71025	400	2557
-0.69500	454	3011
-0.67975	495	3506
-0.66450	521	4027
-0.64925	493	4520
-0.63400	567	5087
-0.61875	594	5681
-0.60350	659	6340
-0.58825	630	6970
-0.57300	717	7687
-0.55775	725	8412
-0.54250	742	9154
-0.52725	728	9882
-0.51200	737	10619
-0.49675	822	11441
-0.48150	836	12277
-0.46625	836	13113
-0.45100	870	13983
-0.43575	864	14847
-0.42050	888	15735
-0.40525	909	16644
-0.39000	961	17605
-0.37475	952	18557
-0.35950	918	19475
-0.34425	926	20401
-0.32900	982	21383
-0.31375	982	22365
-0.29850	996	23361
-0.28325	1029	24390
-0.26800	1046	25436
-0.25275	1056	26492
-0.23750	1014	27506
-0.22225	1048	28554
-0.20700	1089	29643
-0.19175	1034	30677
-0.17650	1060	31737
-0.16125	1076	32813
-0.14600	1045	33858
-0.13075	1063	34921
-0.11550	1090	36011
-0.10025	1110	37121
-0.08500	1124	38245
-0.06975	1108	39353
-0.05450	1179	40532
-0.03925	1137	41669
-0.02400	1113	42782
-0.00875	1125	43907
0.00650	1123	45030
0.02175	1113	46143
0.03700	1169	47312
0.05225	1153	48465
0.06750	1134	49599
0.08275	1193	50792
0.09800	1197	51989
0.11325	1117	53106
0.12850	1253	54359
0.14375	1222	55581
0.15900	1205	56786
0.17425	1246	58032
0.18950	1285	59317
0.20475	1206	60523
0.22000	1223	61746
0.23525	1119	62865
0.25050	1156	64021
0.26575	1227	65248
0.28100	1181	66429
0.29625	1220	67649
0.31150	1156	68805
0.32675	1251	70056
0.34200	1243	71299
0.35725	1232	72531
0.37250	1317	73848
0.38775	1211	75059
0.40300	1257	76316
0.41825	1280	77596
0.43350	1279	78875
0.44875	1243	80118
0.46400	1210	81328
0.47925	1164	82492
0.49450	1266	83758
0.50975	1184	84942
0.52500	1187	86129
0.54025	1246	87375
0.55550	1221	88596
0.57075	1191	89787
0.58600	1255	91042
0.60125	1219	92261
0.61650	1161	93422
0.63175	1249	94671
0.64700	1239	95910
0.66225	1285	97195
0.67750	1174	98369
0.69275	1184	99553
0.70800	1284	100837
0.72325	1221	102058
0.73850	1221	103279
0.75375	1242	104521
0.76900	1149	105670
0.78425	1230	106900
0.79950	1247	108147
0.81475	1169	109316
0.83000	1275	110591
0.84525	1242	111833
0.86050	1240	113073
0.87575	1287	114360
0.89100	1253	115613
0.90625	1198	116811
0.92150	1203	118014
0.93675	1252	119266
0.95200	1229	120495
0.96725	1260	121755
0.98250	1180	122935
0.99775	1190	124125
1.01300	1252	125377
1.02825	1191	126568
1.04350	1249	127817
1.05875	1194	129011
1.07400	1221	130232
1.08925	1269	131501
1.10450	1180	132681
1.11975	1253	133934
1.13500	1202	135136
1.15025	1216	136352
1.16550	1229	137581
1.18075	1223	138804
1.19600	1193	139997
1.21125	1198	141195
1.22650	1205	142400
1.24175	1267	143667
1.25700	1192	144859
1.27225	1219	146078
1.28750	1188	147266
1.30275	1193	148459
1.31800	1187	149646
1.33325	1224	150870
1.34850	1234	152104
1.36375	1192	153296
1.37900	1173	154469
1.39425	1126	155595
1.40950	1206	156801
1.42475	1204	158005
1.44000	1151	159156
1.45525	1186	160342
1.47050	1155	161497
1.48575	1173	162670
1.50100	1179	163849
1.51625	1171	165020
1.53150	1130	166150
1.54675	1178	167328
1.56200	1119	168447
1.57725	1140	169587
1.59250	1176	170763
1.60775	1119	171882
1.62300	1198	173080
1.63825	1234	174314
1.65350	1141	175455
1.66875	1187	176642
1.68400	1108	177750
1.69925	1174	178924
1.71450	1168	180092
1.72975	1089	181181
1.74500	1122	182303
1.76025	1139	183442
1.77550	1139	184581
1.79075	1157	185738
1.80600	1125	186863
1.82125	1102	187965
1.83650	1114	189079
1.85175	1102	190181
1.86700	1136	191317
1.88225	1089	192406
1.89750	1110	193516
1.91275	1119	194635
1.92800	1135	195770
1.94325	1186	196956
1.95850	1084	198040
1.97375	1104	199144
1.98900	1127	200271
2.00425	1133	201404
2.01950	1134	202538
2.03475	1057	203595
2.05000	1037	204632
2.06525	1077	205709
2.08050	1134	206843
2.09575	1083	207926
2.11100	1064	208990
2.12625	1044	210034
2.14150	1084	211118
2.15675	1054	212172
2.17200	1052	213224
2.18725	1084	214308
2.20250	1026	215334
2.21775	1078	216412
2.23300	1030	217442
2.24825	1035	218477
2.26350	1065	219542
2.27875	1017	220559
2.29400	1003	221562
2.30925	1013	222575
2.32450	1007	223582
2.33975	1087	224669
2.35500	1085	225754
2.37025	1064	226818
2.38550	1011	227829
2.40075	1021	228850
2.41600	1031	229881
2.43125	1025	230906
2.44650	987	231893
2.46175	1016	232909
2.47700	993	233902
2.49225	984	234886
2.50750	1022	235908
2.52275	982	236890
2.53800	991	237881
2.55325	1019	238900
2.56850	988	239888
2.58375	1056	240944
2.59900	987	241931
2.61425	922	242853
2.62950	1010	243863
2.64475	964	244827
2.66000	947	245774
2.67525	952	246726
2.69050	1010	247736
2.70575	967	248703
2.72100	1023	249726
2.73625	955	250681
2.75150	950	251631
2.76675	1004	252635
2.78200	971	253606
2.79725	924	254530
2.81250	913	255443
2.82775	903	256346
2.84300	965	257311
2.85825	876	258187
2.87350	908	259095
2.88875	878	259973
2.90400	917	260890
2.91925	901	261791
2.93450	948	262739
2.94975	938	263677
2.96500	874	264551
2.98025	939	265490
2.99550	914	266404
3.01075	920	267324
3.02600	907	268231
3.04125	886	269117
3.05650	918	270035
3.07175	905	270940
3.08700	872	271812
3.10225	911	272723
3.11750	894	273617
3.13275	855	274472
3.14800	858	275330
3.16325	854	276184
3.17850	901	277085
3.19375	876	277961
3.20900	879	278840
3.22425	853	279693
