#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	1	1
-0.87800	4	5
-0.86275	7	12
-0.84750	9	21
-0.83225	13	34
-0.81700	29	63
-0.80175	19	82
-0.78650	37	119
-0.77125	36	155
-0.75600	40	195
-0.74075	49	244
-0.72550	51	295
-0.71025	62	357
-0.69500	86	443
-0.67975	85	528
-0.66450	79	607
-0.64925	70	677
-0.63400	105	782
-0.61875	105	887
-0.60350	111	998
-0.58825	100	1098
-0.57300	131	1229
-0.55775	124	1353
-0.54250	115	1468
-0.52725	103	1571
-0.51200	100	1671
-0.49675	127	1798
-0.48150	149	1947
-0.46625	130	2077
-0.45100	159	2236
-0.43575	156	2392
-0.42050	166	2558
-0.40525	133	2691
-0.39000	152	2843
-0.37475	164	3007
-0.35950	164	3171
-0.34425	157	3328
-0.32900	156	3484
-0.31375	160	3644
-0.29850	149	3793
-0.28325	159	3952
-0.26800	167	4119
-0.25275	171	4290
-0.23750	204	4494
-0.22225	168	4662
-0.20700	191	4853
-0.19175	170	5023
-0.17650	150	5173
-0.16125	170	5343
-0.14600	180	5523
-0.13075	184	5707
-0.11550	194	5901
-0.10025	173	6074
-0.08500	198	6272
-0.06975	187	6459
-0.05450	198	6657
-0.03925	175	6832
-0.02400	210	7042
-0.00875	197	7239
0.00650	183	7422
0.02175	183	7605
0.03700	201	7806
0.05225	207	8013
0.06750	193	8206
0.08275	210	8416
0.09800	207	8623
0.11325	208	8831
0.12850	216	9047
0.14375	201	9248
0.15900	201	9449
0.17425	202	9651
0.18950	220	9871
0.20475	196	10067
0.22000	189	10256
0.23525	209	10465
0.25050	208	10673
0.26575	213	10886
0.28100	201	11087
0.29625	175	11262
0.31150	207	11469
0.32675	212	11681
0.34200	192	11873
0.35725	188	12061
0.37250	198	12259
0.38775	197	12456
0.40300	210	12666
0.41825	219	12885
0.43350	205	13090
0.44875	213	13303
0.46400	213	13516
0.47925	181	13697
0.49450	211	13908
0.50975	198	14106
0.52500	198	14304
0.54025	225	14529
0.55550	204	14733
0.57075	196	14929
0.58600	204	15133
0.60125	210	15343
0.61650	206	15549
0.63175	216	15765
0.64700	200	15965
0.66225	208	16173
0.67750	188	16361
0.69275	180	16541
0.70800	199	16740
0.72325	200	16940
0.73850	212	17152
0.75375	196	17348
0.76900	187	17535
0.78425	197	17732
0.79950	221	17953
0.81475	188	18141
0.83000	230	18371
0.84525	193	18564
0.86050	201	18765
0.87575	183	18948
0.89100	228	19176
0.90625	197	19373
0.92150	210	19583
0.93675	199	19782
0.95200	215	19997
0.96725	192	20189
0.98250	187	20376
0.99775	195	20571
1.01300	201	20772
1.02825	199	20971
1.04350	207	21178
1.05875	202	21380
1.07400	181	21561
1.08925	187	21748
1.10450	197	21945
1.11975	205	22150
1.13500	181	22331
1.15025	185	22516
1.16550	201	22717
1.18075	201	22918
1.19600	190	23108
1.21125	170	23278
1.22650	208	23486
1.24175	195	23681
1.25700	205	23886
1.27225	171	24057
1.28750	194	24251
1.30275	184	24435
1.31800	205	24640
1.33325	185	24825
1.34850	186	25011
1.36375	199	25210
1.37900	182	25392
1.39425	189	25581
1.40950	173	25754
1.42475	190	25944
1.44000	191	26135
1.45525	158	26293
1.47050	171	26464
1.48575	172	26636
1.50100	204	26840
1.51625	191	27031
1.53150	203	27234
1.54675	161	27395
1.56200	168	27563
1.57725	175	27738
1.59250	190	27928
1.60775	171	28099
1.62300	179	28278
1.63825	209	28487
1.65350	186	28673
1.66875	168	28841
1.68400	150	28991
1.69925	167	29158
1.71450	162	29320
1.72975	185	29505
1.74500	153	29658
1.76025	168	29826
1.77550	183	30009
1.79075	199	30208
1.80600	175	30383
1.82125	157	30540
1.83650	175	30715
1.85175	162	30877
1.86700	176	31053
1.88225	159	31212
1.89750	151	31363
1.91275	157	31520
1.92800	155	31675
1.94325	193	31868
1.95850	140	32008
1.97375	140	32148
1.98900	156	32304
2.00425	158	32462
2.01950	160	32622
2.03475	158	32780
2.05000	148	32928
2.06525	146	33074
2.08050	151	33225
2.09575	190	33415
2.11100	155	33570
2.12625	153	33723
2.14150	151	33874
2.15675	175	34049
2.17200	145	34194
2.18725	140	34334
2.20250	150	34484
2.21775	159	34643
2.23300	147	34790
2.24825	152	34942
2.26350	156	35098
2.27875	152	35250
2.29400	149	35399
2.30925	157	35556
2.32450	145	35701
2.33975	159	35860
2.35500	163	36023
2.37025	161	36184
2.38550	145	36329
2.40075	163	36492
2.41600	148	36640
2.43125	139	36779
2.44650	131	36910
2.46175	144	37054
2.47700	155	37209
2.49225	146	37355
2.50750	144	37499
2.52275	138	37637
2.53800	147	37784
2.55325	141	37925
2.56850	172	38097
2.58375	164	38261
2.59900	146	38407
2.61425	131	38538
2.62950	149	38687
2.64475	144	38831
2.66000	116	38947
2.67525	158	39105
2.69050	145	39250
2.70575	141	39391
2.72100	142	39533
2.73625	134	39667
2.75150	131	39798
2.76675	163	39961
2.78200	138	40099
2.79725	132	40231
2.81250	152	40383
2.82775	140	40523
2.84300	133	40656
2.85825	139	40795
2.87350	120	40915
2.88875	126	41041
2.90400	124	41165
2.91925	135	41300
2.93450	135	41435
2.94975	132	41567
2.96500	120	41687
2.98025	124	41811
2.99550	156	41967
3.01075	140	42107
3.02600	111	42218
3.04125	109	42327
3.05650	115	42442
3.07175	137	42579
3.08700	128	42707
3.10225	144	42851
3.11750	115	42966
3.13275	133	43099
3.14800	114	43213
3.16325	98	43311
3.17850	133	43444
3.19375	126	43570
3.20900	127	43697
3.22425	131	43828
3.23950	131	43959
3.25475	118	44077
3.27000	107	44184
3.28525	109	44293
3.30050	111	44404
3.31575	98	44502
3.33100	115	44617
3.34625	125	44742
3.36150	122	44864
3.37675	124	44988
3.39200	131	45119
3.40725	118	45237
3.42250	105	45342
3.43775	118	45460
3.45300	121	45581
3.46825	94	45675
3.48350	104	45779
3.49875	118	45897
3.51400	118	46015
3.52925	109	46124
