#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	1	1
-0.90850	0	1
-0.89325	2	3
-0.87800	6	9
-0.86275	14	23
-0.84750	12	35
-0.83225	24	59
-0.81700	42	101
-0.80175	34	135
-0.78650	50	185
-0.77125	62	247
-0.75600	59	306
-0.74075	80	386
-0.72550	94	480
-0.71025	93	573
-0.69500	120	693
-0.67975	128	821
-0.66450	140	961
-0.64925	122	1083
-0.63400	152	1235
-0.61875	154	1389
-0.60350	167	1556
-0.58825	151	1707
-0.57300	188	1895
-0.55775	194	2089
-0.54250	191	2280
-0.52725	174	2454
-0.51200	162	2616
-0.49675	203	2819
-0.48150	208	3027
-0.46625	208	3235
-0.45100	237	3472
-0.43575	244	3716
-0.42050	249	3965
-0.40525	216	4181
-0.39000	222	4403
-0.37475	253	4656
-0.35950	249	4905
-0.34425	241	5146
-0.32900	242	5388
-0.31375	242	5630
-0.29850	244	5874
-0.28325	239	6113
-0.26800	267	6380
-0.25275	278	6658
-0.23750	292	6950
-0.22225	259	7209
-0.20700	290	7499
-0.19175	255	7754
-0.17650	269	8023
-0.16125	251	8274
-0.14600	266	8540
-0.13075	283	8823
-0.11550	290	9113
-0.10025	274	9387
-0.08500	310	9697
-0.06975	283	9980
-0.05450	309	10289
-0.03925	305	10594
-0.02400	308	10902
-0.00875	280	11182
0.00650	289	11471
0.02175	288	11759
0.03700	291	12050
0.05225	304	12354
0.06750	295	12649
0.08275	301	12950
0.09800	315	13265
0.11325	308	13573
0.12850	316	13889
0.14375	307	14196
0.15900	304	14500
0.17425	301	14801
0.18950	346	15147
0.20475	303	15450
0.22000	301	15751
0.23525	315	16066
0.25050	296	16362
0.26575	321	16683
0.28100	303	16986
0.29625	283	17269
0.31150	312	17581
0.32675	318	17899
0.34200	290	18189
0.35725	305	18494
0.37250	320	18814
0.38775	314	19128
0.40300	324	19452
0.41825	339	19791
0.43350	322	20113
0.44875	316	20429
0.46400	310	20739
0.47925	295	21034
0.49450	322	21356
0.50975	308	21664
0.52500	312	21976
0.54025	343	22319
0.55550	303	22622
0.57075	302	22924
0.58600	324	23248
0.60125	317	23565
0.61650	320	23885
0.63175	322	24207
0.64700	304	24511
0.66225	311	24822
0.67750	286	25108
0.69275	284	25392
0.70800	304	25696
0.72325	316	26012
0.73850	308	26320
0.75375	329	26649
0.76900	272	26921
0.78425	311	27232
0.79950	330	27562
0.81475	277	27839
0.83000	332	28171
0.84525	303	28474
0.86050	301	28775
0.87575	286	29061
0.89100	333	29394
0.90625	304	29698
0.92150	307	30005
0.93675	293	30298
0.95200	311	30609
0.96725	312	30921
0.98250	292	31213
0.99775	286	31499
1.01300	322	31821
1.02825	302	32123
1.04350	309	32432
1.05875	303	32735
1.07400	288	33023
1.08925	279	33302
1.10450	299	33601
1.11975	314	33915
1.13500	274	34189
1.15025	277	34466
1.16550	304	34770
1.18075	312	35082
1.19600	293	35375
1.21125	271	35646
1.22650	305	35951
1.24175	310	36261
1.25700	305	36566
1.27225	267	36833
1.28750	296	37129
1.30275	292	37421
1.31800	306	37727
1.33325	284	38011
1.34850	296	38307
1.36375	297	38604
1.37900	274	38878
1.39425	268	39146
1.40950	284	39430
1.42475	303	39733
1.44000	289	40022
1.45525	256	40278
1.47050	266	40544
1.48575	261	40805
1.50100	291	41096
1.51625	290	41386
1.53150	296	41682
1.54675	258	41940
1.56200	279	42219
1.57725	278	42497
1.59250	285	42782
1.60775	270	43052
1.62300	287	43339
1.63825	303	43642
1.65350	266	43908
1.66875	260	44168
1.68400	240	44408
1.69925	269	44677
1.71450	271	44948
1.72975	283	45231
1.74500	248	45479
1.76025	262	45741
1.77550	269	46010
1.79075	289	46299
1.80600	257	46556
1.82125	241	46797
1.83650	267	47064
1.85175	250	47314
1.86700	268	47582
1.88225	239	47821
1.89750	247	48068
1.91275	267	48335
1.92800	237	48572
1.94325	280	48852
1.95850	228	49080
1.97375	235	49315
1.98900	251	49566
2.00425	260	49826
2.01950	239	50065
2.03475	249	50314
2.05000	233	50547
2.06525	248	50795
2.08050	254	51049
2.09575	272	51321
2.11100	244	51565
2.12625	229	51794
2.14150	242	52036
2.15675	261	52297
2.17200	228	52525
2.18725	220	52745
2.20250	234	52979
2.21775	255	53234
2.23300	227	53461
2.24825	235	53696
2.26350	253	53949
2.27875	231	54180
2.29400	238	54418
2.30925	269	54687
2.32450	228	54915
2.33975	243	55158
2.35500	260	55418
2.37025	248	55666
2.38550	232	55898
2.40075	235	56133
2.41600	215	56348
2.43125	225	56573
2.44650	230	56803
2.46175	222	57025
2.47700	220	57245
2.49225	213	57458
2.50750	212	57670
2.52275	217	57887
2.53800	228	58115
2.55325	234	58349
2.56850	241	58590
2.58375	236	58826
2.59900	225	59051
2.61425	208	59259
2.62950	234	59493
2.64475	226	59719
2.66000	182	59901
2.67525	231	60132
2.69050	222	60354
2.70575	232	60586
2.72100	241	60827
2.73625	200	61027
2.75150	222	61249
2.76675	237	61486
2.78200	209	61695
2.79725	203	61898
2.81250	204	62102
2.82775	217	62319
2.84300	215	62534
2.85825	205	62739
2.87350	190	62929
2.88875	191	63120
2.90400	198	63318
2.91925	190	63508
2.93450	205	63713
2.94975	200	63913
2.96500	202	64115
2.98025	206	64321
2.99550	230	64551
3.01075	215	64766
3.02600	195	64961
3.04125	181	65142
3.05650	208	65350
3.07175	216	65566
3.08700	211	65777
3.10225	221	65998
3.11750	199	66197
3.13275	206	66403
3.14800	196	66599
3.16325	172	66771
3.17850	216	66987
3.19375	196	67183
3.20900	191	67374
3.22425	200	67574
3.23950	194	67768
3.25475	204	67972
3.27000	179	68151
3.28525	190	68341
3.30050	168	68509
3.31575	163	68672
3.33100	201	68873
3.34625	197	69070
3.36150	197	69267
3.37675	201	69468
3.39200	196	69664
3.40725	192	69856
3.42250	168	70024
3.43775	186	70210
3.45300	200	70410
3.46825	166	70576
3.48350	170	70746
3.49875	179	70925
3.51400	184	71109
3.52925	188	71297
