#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	1	1
-0.84750	0	1
-0.83225	0	1
-0.81700	1	2
-0.80175	1	3
-0.78650	2	5
-0.77125	1	6
-0.75600	3	9
-0.74075	3	12
-0.72550	2	14
-0.71025	3	17
-0.69500	8	25
-0.67975	3	28
-0.66450	3	31
-0.64925	6	37
-0.63400	7	44
-0.61875	5	49
-0.60350	8	57
-0.58825	8	65
-0.57300	8	73
-0.55775	12	85
-0.54250	10	95
-0.52725	9	104
-0.51200	8	112
-0.49675	6	118
-0.48150	12	130
-0.46625	13	143
-0.45100	15	158
-0.43575	14	172
-0.42050	24	196
-0.40525	14	210
-0.39000	15	225
-0.37475	6	231
-0.35950	11	242
-0.34425	14	256
-0.32900	11	267
-0.31375	15	282
-0.29850	15	297
-0.28325	16	313
-0.26800	13	326
-0.25275	18	344
-0.23750	20	364
-0.22225	15	379
-0.20700	22	401
-0.19175	23	424
-0.17650	15	439
-0.16125	20	459
-0.14600	16	475
-0.13075	9	484
-0.11550	15	499
-0.10025	17	516
-0.08500	18	534
-0.06975	10	544
-0.05450	17	561
-0.03925	13	574
-0.02400	19	593
-0.00875	14	607
0.00650	18	625
0.02175	18	643
0.03700	15	658
0.05225	21	679
0.06750	19	698
0.08275	22	720
0.09800	13	733
0.11325	24	757
0.12850	16	773
0.14375	20	793
0.15900	20	813
0.17425	16	829
0.18950	17	846
0.20475	17	863
0.22000	15	878
0.23525	14	892
0.25050	18	910
0.26575	19	929
0.28100	20	949
0.29625	23	972
0.31150	22	994
0.32675	14	1008
0.34200	12	1020
0.35725	20	1040
0.37250	18	1058
0.38775	24	1082
0.40300	18	1100
0.41825	15	1115
0.43350	20	1135
0.44875	14	1149
0.46400	17	1166
0.47925	13	1179
0.49450	15	1194
0.50975	14	1208
0.52500	21	1229
0.54025	15	1244
0.55550	18	1262
0.57075	18	1280
0.58600	18	1298
0.60125	15	1313
0.61650	16	1329
0.63175	24	1353
0.64700	17	1370
0.66225	22	1392
0.67750	19	1411
0.69275	20	1431
0.70800	15	1446
0.72325	16	1462
0.73850	19	1481
0.75375	15	1496
0.76900	15	1511
0.78425	15	1526
0.79950	24	1550
0.81475	19	1569
0.83000	25	1594
0.84525	19	1613
0.86050	20	1633
0.87575	22	1655
0.89100	20	1675
0.90625	19	1694
0.92150	25	1719
0.93675	15	1734
0.95200	20	1754
0.96725	17	1771
0.98250	23	1794
0.99775	16	1810
1.01300	21	1831
1.02825	19	1850
1.04350	16	1866
1.05875	13	1879
1.07400	15	1894
1.08925	18	1912
1.10450	13	1925
1.11975	24	1949
1.13500	15	1964
1.15025	19	1983
1.16550	14	1997
1.18075	17	2014
1.19600	15	2029
1.21125	12	2041
1.22650	17	2058
1.24175	18	2076
1.25700	19	2095
1.27225	16	2111
1.28750	24	2135
1.30275	11	2146
1.31800	11	2157
1.33325	15	2172
1.34850	16	2188
1.36375	10	2198
1.37900	13	2211
1.39425	19	2230
1.40950	24	2254
1.42475	18	2272
1.44000	15	2287
1.45525	14	2301
1.47050	19	2320
1.48575	15	2335
1.50100	22	2357
1.51625	15	2372
1.53150	25	2397
1.54675	18	2415
1.56200	14	2429
1.57725	7	2436
1.59250	14	2450
1.60775	22	2472
1.62300	13	2485
1.63825	14	2499
1.65350	21	2520
1.66875	17	2537
1.68400	15	2552
1.69925	14	2566
1.71450	11	2577
1.72975	19	2596
1.74500	15	2611
1.76025	16	2627
1.77550	23	2650
1.79075	21	2671
1.80600	19	2690
1.82125	17	2707
1.83650	18	2725
1.85175	14	2739
1.86700	17	2756
1.88225	19	2775
1.89750	14	2789
1.91275	12	2801
1.92800	11	2812
1.94325	28	2840
1.95850	10	2850
1.97375	14	2864
1.98900	8	2872
2.00425	18	2890
2.01950	17	2907
2.03475	11	2918
2.05000	9	2927
2.06525	9	2936
2.08050	11	2947
2.09575	20	2967
2.11100	9	2976
2.12625	20	2996
2.14150	15	3011
2.15675	13	3024
2.17200	11	3035
2.18725	17	3052
2.20250	14	3066
2.21775	15	3081
2.23300	15	3096
2.24825	11	3107
2.26350	14	3121
2.27875	13	3134
2.29400	9	3143
2.30925	15	3158
2.32450	11	3169
2.33975	14	3183
2.35500	14	3197
2.37025	12	3209
2.38550	7	3216
2.40075	19	3235
2.41600	15	3250
2.43125	11	3261
2.44650	14	3275
2.46175	7	3282
2.47700	18	3300
2.49225	14	3314
2.50750	10	3324
2.52275	13	3337
2.53800	18	3355
2.55325	15	3370
2.56850	19	3389
2.58375	17	3406
2.59900	13	3419
2.61425	16	3435
2.62950	12	3447
2.64475	11	3458
2.66000	8	3466
2.67525	12	3478
2.69050	19	3497
2.70575	10	3507
2.72100	8	3515
2.73625	15	3530
2.75150	10	3540
2.76675	16	3556
2.78200	10	3566
2.79725	20	3586
2.81250	10	3596
2.82775	10	3606
2.84300	11	3617
2.85825	17	3634
2.87350	10	3644
2.88875	14	3658
2.90400	8	3666
2.91925	9	3675
2.93450	11	3686
2.94975	10	3696
2.96500	10	3706
2.98025	9	3715
2.99550	15	3730
3.01075	10	3740
3.02600	9	3749
3.04125	13	3762
3.05650	8	3770
3.07175	14	3784
3.08700	5	3789
3.10225	10	3799
3.11750	17	3816
3.13275	17	3833
3.14800	5	3838
3.16325	9	3847
3.17850	12	3859
3.19375	19	3878
3.20900	13	3891
3.22425	11	3902
3.23950	15	3917
3.25475	11	3928
3.27000	12	3940
3.28525	5	3945
3.30050	12	3957
3.31575	10	3967
3.33100	6	3973
3.34625	10	3983
3.36150	14	3997
3.37675	12	4009
3.39200	12	4021
3.40725	9	4030
3.42250	11	4041
3.43775	8	4049
3.45300	6	4055
3.46825	9	4064
3.48350	10	4074
3.49875	11	4085
3.51400	14	4099
3.52925	12	4111
3.54450	13	4124
3.55975	8	4132
3.57500	12	4144
3.59025	10	4154
3.60550	7	4161
3.62075	8	4169
