#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	1	1
-0.86275	4	5
-0.84750	1	6
-0.83225	4	10
-0.81700	9	19
-0.80175	4	23
-0.78650	11	34
-0.77125	15	49
-0.75600	10	59
-0.74075	14	73
-0.72550	19	92
-0.71025	24	116
-0.69500	28	144
-0.67975	26	170
-0.66450	26	196
-0.64925	24	220
-0.63400	36	256
-0.61875	27	283
-0.60350	42	325
-0.58825	32	357
-0.57300	46	403
-0.55775	41	444
-0.54250	45	489
-0.52725	37	526
-0.51200	28	554
-0.49675	40	594
-0.48150	55	649
-0.46625	42	691
-0.45100	62	753
-0.43575	52	805
-0.42050	70	875
-0.40525	43	918
-0.39000	54	972
-0.37475	55	1027
-0.35950	56	1083
-0.34425	51	1134
-0.32900	62	1196
-0.31375	50	1246
-0.29850	54	1300
-0.28325	70	1370
-0.26800	73	1443
-0.25275	68	1511
-0.23750	73	1584
-0.22225	53	1637
-0.20700	62	1699
-0.19175	63	1762
-0.17650	46	1808
-0.16125	63	1871
-0.14600	69	1940
-0.13075	68	2008
-0.11550	77	2085
-0.10025	68	2153
-0.08500	77	2230
-0.06975	57	2287
-0.05450	68	2355
-0.03925	67	2422
-0.02400	67	2489
-0.00875	67	2556
0.00650	65	2621
0.02175	68	2689
0.03700	66	2755
0.05225	78	2833
0.06750	67	2900
0.08275	76	2976
0.09800	77	3053
0.11325	87	3140
0.12850	80	3220
0.14375	87	3307
0.15900	73	3380
0.17425	74	3454
0.18950	79	3533
0.20475	75	3608
0.22000	78	3686
0.23525	58	3744
0.25050	74	3818
0.26575	72	3890
0.28100	70	3960
0.29625	66	4026
0.31150	73	4099
0.32675	73	4172
0.34200	62	4234
0.35725	68	4302
0.37250	87	4389
0.38775	78	4467
0.40300	68	4535
0.41825	80	4615
0.43350	79	4694
0.44875	73	4767
0.46400	73	4840
0.47925	61	4901
0.49450	67	4968
0.50975	68	5036
0.52500	75	5111
0.54025	74	5185
0.55550	74	5259
0.57075	87	5346
0.58600	67	5413
0.60125	78	5491
0.61650	70	5561
0.63175	84	5645
0.64700	82	5727
0.66225	82	5809
0.67750	60	5869
0.69275	65	5934
0.70800	77	6011
0.72325	80	6091
0.73850	80	6171
0.75375	71	6242
0.76900	72	6314
0.78425	84	6398
0.79950	81	6479
0.81475	62	6541
0.83000	87	6628
0.84525	69	6697
0.86050	66	6763
0.87575	66	6829
0.89100	82	6911
0.90625	75	6986
0.92150	82	7068
0.93675	68	7136
0.95200	84	7220
0.96725	72	7292
0.98250	72	7364
0.99775	70	7434
1.01300	76	7510
1.02825	75	7585
1.04350	63	7648
1.05875	74	7722
1.07400	64	7786
1.08925	75	7861
1.10450	64	7925
1.11975	77	8002
1.13500	72	8074
1.15025	75	8149
1.16550	66	8215
1.18075	64	8279
1.19600	72	8351
1.21125	56	8407
1.22650	75	8482
1.24175	77	8559
1.25700	82	8641
1.27225	62	8703
1.28750	70	8773
1.30275	61	8834
1.31800	72	8906
1.33325	64	8970
1.34850	57	9027
1.36375	64	9091
1.37900	57	9148
1.39425	67	9215
1.40950	66	9281
1.42475	69	9350
1.44000	74	9424
1.45525	62	9486
1.47050	71	9557
1.48575	70	9627
1.50100	70	9697
1.51625	66	9763
1.53150	89	9852
1.54675	58	9910
1.56200	65	9975
1.57725	51	10026
1.59250	61	10087
1.60775	64	10151
1.62300	72	10223
1.63825	77	10300
1.65350	66	10366
1.66875	59	10425
1.68400	65	10490
1.69925	64	10554
1.71450	55	10609
1.72975	64	10673
1.74500	58	10731
1.76025	72	10803
1.77550	69	10872
1.79075	67	10939
1.80600	62	11001
1.82125	71	11072
1.83650	65	11137
1.85175	55	11192
1.86700	70	11262
1.88225	61	11323
1.89750	53	11376
1.91275	55	11431
1.92800	49	11480
1.94325	72	11552
1.95850	49	11601
1.97375	59	11660
1.98900	51	11711
2.00425	60	11771
2.01950	57	11828
2.03475	63	11891
2.05000	40	11931
2.06525	42	11973
2.08050	61	12034
2.09575	73	12107
2.11100	47	12154
2.12625	67	12221
2.14150	54	12275
2.15675	70	12345
2.17200	49	12394
2.18725	48	12442
2.20250	48	12490
2.21775	51	12541
2.23300	57	12598
2.24825	52	12650
2.26350	58	12708
2.27875	53	12761
2.29400	55	12816
2.30925	56	12872
2.32450	47	12919
2.33975	57	12976
2.35500	58	13034
2.37025	53	13087
2.38550	55	13142
2.40075	66	13208
2.41600	54	13262
2.43125	45	13307
2.44650	43	13350
2.46175	60	13410
2.47700	53	13463
2.49225	48	13511
2.50750	51	13562
2.52275	53	13615
2.53800	53	13668
2.55325	47	13715
2.56850	58	13773
2.58375	60	13833
2.59900	56	13889
2.61425	44	13933
2.62950	50	13983
2.64475	53	14036
2.66000	41	14077
2.67525	51	14128
2.69050	59	14187
2.70575	48	14235
2.72100	30	14265
2.73625	50	14315
2.75150	45	14360
2.76675	54	14414
2.78200	49	14463
2.79725	54	14517
2.81250	61	14578
2.82775	36	14614
2.84300	42	14656
2.85825	53	14709
2.87350	48	14757
2.88875	58	14815
2.90400	34	14849
2.91925	45	14894
2.93450	41	14935
2.94975	55	14990
2.96500	48	15038
2.98025	38	15076
2.99550	52	15128
3.01075	45	15173
3.02600	33	15206
3.04125	36	15242
3.05650	40	15282
3.07175	58	15340
3.08700	45	15385
3.10225	52	15437
3.11750	46	15483
3.13275	56	15539
3.14800	41	15580
3.16325	36	15616
3.17850	46	15662
3.19375	52	15714
3.20900	43	15757
3.22425	45	15802
3.23950	50	15852
3.25475	40	15892
3.27000	50	15942
3.28525	32	15974
3.30050	41	16015
3.31575	40	16055
3.33100	34	16089
3.34625	38	16127
3.36150	42	16169
3.37675	41	16210
3.39200	33	16243
3.40725	45	16288
3.42250	35	16323
3.43775	36	16359
3.45300	30	16389
3.46825	37	16426
3.48350	42	16468
3.49875	38	16506
3.51400	40	16546
3.52925	32	16578
3.54450	45	16623
3.55975	35	16658
