#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	2	2
-0.87800	5	7
-0.86275	10	17
-0.84750	10	27
-0.83225	18	45
-0.81700	32	77
-0.80175	24	101
-0.78650	41	142
-0.77125	44	186
-0.75600	47	233
-0.74075	57	290
-0.72550	59	349
-0.71025	73	422
-0.69500	94	516
-0.67975	94	610
-0.66450	96	706
-0.64925	80	786
-0.63400	121	907
-0.61875	117	1024
-0.60350	128	1152
-0.58825	112	1264
-0.57300	146	1410
-0.55775	137	1547
-0.54250	132	1679
-0.52725	125	1804
-0.51200	112	1916
-0.49675	146	2062
-0.48150	164	2226
-0.46625	153	2379
-0.45100	180	2559
-0.43575	178	2737
-0.42050	196	2933
-0.40525	169	3102
-0.39000	172	3274
-0.37475	193	3467
-0.35950	182	3649
-0.34425	181	3830
-0.32900	176	4006
-0.31375	182	4188
-0.29850	170	4358
-0.28325	185	4543
-0.26800	195	4738
-0.25275	200	4938
-0.23750	226	5164
-0.22225	196	5360
-0.20700	215	5575
-0.19175	190	5765
-0.17650	187	5952
-0.16125	193	6145
-0.14600	211	6356
-0.13075	214	6570
-0.11550	222	6792
-0.10025	204	6996
-0.08500	231	7227
-0.06975	211	7438
-0.05450	222	7660
-0.03925	201	7861
-0.02400	242	8103
-0.00875	223	8326
0.00650	213	8539
0.02175	222	8761
0.03700	225	8986
0.05225	237	9223
0.06750	220	9443
0.08275	237	9680
0.09800	230	9910
0.11325	240	10150
0.12850	250	10400
0.14375	232	10632
0.15900	232	10864
0.17425	231	11095
0.18950	253	11348
0.20475	223	11571
0.22000	223	11794
0.23525	243	12037
0.25050	236	12273
0.26575	245	12518
0.28100	230	12748
0.29625	202	12950
0.31150	244	13194
0.32675	244	13438
0.34200	219	13657
0.35725	224	13881
0.37250	231	14112
0.38775	234	14346
0.40300	238	14584
0.41825	253	14837
0.43350	248	15085
0.44875	238	15323
0.46400	249	15572
0.47925	222	15794
0.49450	238	16032
0.50975	225	16257
0.52500	231	16488
0.54025	258	16746
0.55550	225	16971
0.57075	222	17193
0.58600	238	17431
0.60125	237	17668
0.61650	235	17903
0.63175	240	18143
0.64700	226	18369
0.66225	235	18604
0.67750	214	18818
0.69275	212	19030
0.70800	230	19260
0.72325	233	19493
0.73850	246	19739
0.75375	238	19977
0.76900	206	20183
0.78425	231	20414
0.79950	247	20661
0.81475	204	20865
0.83000	251	21116
0.84525	222	21338
0.86050	239	21577
0.87575	210	21787
0.89100	254	22041
0.90625	221	22262
0.92150	242	22504
0.93675	221	22725
0.95200	240	22965
0.96725	230	23195
0.98250	216	23411
0.99775	222	23633
1.01300	236	23869
1.02825	228	24097
1.04350	235	24332
1.05875	233	24565
1.07400	211	24776
1.08925	221	24997
1.10450	225	25222
1.11975	241	25463
1.13500	208	25671
1.15025	204	25875
1.16550	240	26115
1.18075	228	26343
1.19600	218	26561
1.21125	196	26757
1.22650	235	26992
1.24175	233	27225
1.25700	229	27454
1.27225	195	27649
1.28750	223	27872
1.30275	220	28092
1.31800	235	28327
1.33325	210	28537
1.34850	226	28763
1.36375	236	28999
1.37900	213	29212
1.39425	212	29424
1.40950	199	29623
1.42475	219	29842
1.44000	222	30064
1.45525	192	30256
1.47050	195	30451
1.48575	192	30643
1.50100	233	30876
1.51625	214	31090
1.53150	231	31321
1.54675	185	31506
1.56200	193	31699
1.57725	207	31906
1.59250	214	32120
1.60775	199	32319
1.62300	212	32531
1.63825	237	32768
1.65350	203	32971
1.66875	197	33168
1.68400	183	33351
1.69925	192	33543
1.71450	192	33735
1.72975	210	33945
1.74500	180	34125
1.76025	200	34325
1.77550	207	34532
1.79075	231	34763
1.80600	202	34965
1.82125	186	35151
1.83650	201	35352
1.85175	187	35539
1.86700	199	35738
1.88225	185	35923
1.89750	176	36099
1.91275	185	36284
1.92800	181	36465
1.94325	215	36680
1.95850	165	36845
1.97375	168	37013
1.98900	176	37189
2.00425	192	37381
2.01950	181	37562
2.03475	179	37741
2.05000	169	37910
2.06525	178	38088
2.08050	177	38265
2.09575	216	38481
2.11100	177	38658
2.12625	172	38830
2.14150	180	39010
2.15675	199	39209
2.17200	166	39375
2.18725	158	39533
2.20250	174	39707
2.21775	184	39891
2.23300	169	40060
2.24825	179	40239
2.26350	190	40429
2.27875	179	40608
2.29400	167	40775
2.30925	185	40960
2.32450	171	41131
2.33975	182	41313
2.35500	186	41499
2.37025	180	41679
2.38550	163	41842
2.40075	179	42021
2.41600	167	42188
2.43125	159	42347
2.44650	152	42499
2.46175	156	42655
2.47700	177	42832
2.49225	160	42992
2.50750	157	43149
2.52275	166	43315
2.53800	169	43484
2.55325	171	43655
2.56850	191	43846
2.58375	181	44027
2.59900	168	44195
2.61425	153	44348
2.62950	168	44516
2.64475	168	44684
2.66000	133	44817
2.67525	180	44997
2.69050	163	45160
2.70575	162	45322
2.72100	179	45501
2.73625	149	45650
2.75150	151	45801
2.76675	188	45989
2.78200	158	46147
2.79725	155	46302
2.81250	164	46466
2.82775	161	46627
2.84300	156	46783
2.85825	153	46936
2.87350	132	47068
2.88875	145	47213
2.90400	147	47360
2.91925	147	47507
2.93450	154	47661
2.94975	150	47811
2.96500	140	47951
2.98025	141	48092
2.99550	183	48275
3.01075	161	48436
3.02600	131	48567
3.04125	124	48691
3.05650	149	48840
3.07175	156	48996
3.08700	145	49141
3.10225	158	49299
3.11750	136	49435
3.13275	152	49587
3.14800	135	49722
3.16325	113	49835
3.17850	154	49989
3.19375	149	50138
3.20900	152	50290
3.22425	150	50440
3.23950	149	50589
3.25475	150	50739
3.27000	125	50864
3.28525	129	50993
3.30050	126	51119
3.31575	122	51241
3.33100	134	51375
3.34625	142	51517
3.36150	145	51662
3.37675	147	51809
3.39200	156	51965
3.40725	138	52103
3.42250	116	52219
3.43775	137	52356
3.45300	142	52498
3.46825	109	52607
3.48350	120	52727
3.49875	135	52862
3.51400	139	53001
3.52925	132	53133
