#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	1	1
-0.90850	0	1
-0.89325	2	3
-0.87800	6	9
-0.86275	14	23
-0.84750	12	35
-0.83225	23	58
-0.81700	39	97
-0.80175	31	128
-0.78650	45	173
-0.77125	57	230
-0.75600	55	285
-0.74075	75	360
-0.72550	83	443
-0.71025	88	531
-0.69500	116	647
-0.67975	117	764
-0.66450	129	893
-0.64925	112	1005
-0.63400	147	1152
-0.61875	142	1294
-0.60350	158	1452
-0.58825	139	1591
-0.57300	175	1766
-0.55775	179	1945
-0.54250	171	2116
-0.52725	165	2281
-0.51200	152	2433
-0.49675	190	2623
-0.48150	194	2817
-0.46625	193	3010
-0.45100	219	3229
-0.43575	222	3451
-0.42050	230	3681
-0.40525	204	3885
-0.39000	210	4095
-0.37475	230	4325
-0.35950	231	4556
-0.34425	227	4783
-0.32900	228	5011
-0.31375	229	5240
-0.29850	216	5456
-0.28325	227	5683
-0.26800	246	5929
-0.25275	256	6185
-0.23750	275	6460
-0.22225	242	6702
-0.20700	270	6972
-0.19175	233	7205
-0.17650	251	7456
-0.16125	234	7690
-0.14600	249	7939
-0.13075	264	8203
-0.11550	273	8476
-0.10025	259	8735
-0.08500	295	9030
-0.06975	259	9289
-0.05450	285	9574
-0.03925	276	9850
-0.02400	290	10140
-0.00875	269	10409
0.00650	274	10683
0.02175	271	10954
0.03700	267	11221
0.05225	290	11511
0.06750	267	11778
0.08275	280	12058
0.09800	290	12348
0.11325	287	12635
0.12850	297	12932
0.14375	285	13217
0.15900	282	13499
0.17425	284	13783
0.18950	316	14099
0.20475	280	14379
0.22000	277	14656
0.23525	296	14952
0.25050	277	15229
0.26575	310	15539
0.28100	286	15825
0.29625	264	16089
0.31150	292	16381
0.32675	300	16681
0.34200	275	16956
0.35725	277	17233
0.37250	294	17527
0.38775	297	17824
0.40300	299	18123
0.41825	307	18430
0.43350	301	18731
0.44875	290	19021
0.46400	289	19310
0.47925	268	19578
0.49450	294	19872
0.50975	295	20167
0.52500	292	20459
0.54025	316	20775
0.55550	285	21060
0.57075	284	21344
0.58600	300	21644
0.60125	296	21940
0.61650	297	22237
0.63175	295	22532
0.64700	283	22815
0.66225	289	23104
0.67750	267	23371
0.69275	260	23631
0.70800	285	23916
0.72325	292	24208
0.73850	297	24505
0.75375	297	24802
0.76900	258	25060
0.78425	292	25352
0.79950	305	25657
0.81475	257	25914
0.83000	314	26228
0.84525	274	26502
0.86050	281	26783
0.87575	263	27046
0.89100	305	27351
0.90625	278	27629
0.92150	293	27922
0.93675	276	28198
0.95200	288	28486
0.96725	285	28771
0.98250	267	29038
0.99775	264	29302
1.01300	303	29605
1.02825	284	29889
1.04350	289	30178
1.05875	290	30468
1.07400	253	30721
1.08925	253	30974
1.10450	278	31252
1.11975	298	31550
1.13500	260	31810
1.15025	258	32068
1.16550	282	32350
1.18075	288	32638
1.19600	268	32906
1.21125	247	33153
1.22650	287	33440
1.24175	282	33722
1.25700	280	34002
1.27225	245	34247
1.28750	273	34520
1.30275	267	34787
1.31800	287	35074
1.33325	265	35339
1.34850	275	35614
1.36375	277	35891
1.37900	252	36143
1.39425	254	36397
1.40950	265	36662
1.42475	284	36946
1.44000	265	37211
1.45525	240	37451
1.47050	252	37703
1.48575	237	37940
1.50100	275	38215
1.51625	270	38485
1.53150	271	38756
1.54675	236	38992
1.56200	257	39249
1.57725	268	39517
1.59250	263	39780
1.60775	247	40027
1.62300	264	40291
1.63825	287	40578
1.65350	249	40827
1.66875	244	41071
1.68400	220	41291
1.69925	248	41539
1.71450	257	41796
1.72975	265	42061
1.74500	234	42295
1.76025	240	42535
1.77550	257	42792
1.79075	272	43064
1.80600	244	43308
1.82125	219	43527
1.83650	252	43779
1.85175	235	44014
1.86700	249	44263
1.88225	223	44486
1.89750	223	44709
1.91275	247	44956
1.92800	224	45180
1.94325	258	45438
1.95850	212	45650
1.97375	214	45864
1.98900	231	46095
2.00425	244	46339
2.01950	216	46555
2.03475	230	46785
2.05000	213	46998
2.06525	226	47224
2.08050	238	47462
2.09575	255	47717
2.11100	229	47946
2.12625	213	48159
2.14150	227	48386
2.15675	251	48637
2.17200	213	48850
2.18725	202	49052
2.20250	216	49268
2.21775	237	49505
2.23300	214	49719
2.24825	216	49935
2.26350	233	50168
2.27875	211	50379
2.29400	209	50588
2.30925	244	50832
2.32450	215	51047
2.33975	214	51261
2.35500	246	51507
2.37025	225	51732
2.38550	209	51941
2.40075	221	52162
2.41600	202	52364
2.43125	201	52565
2.44650	210	52775
2.46175	205	52980
2.47700	209	53189
2.49225	203	53392
2.50750	200	53592
2.52275	207	53799
2.53800	210	54009
2.55325	214	54223
2.56850	223	54446
2.58375	222	54668
2.59900	212	54880
2.61425	189	55069
2.62950	211	55280
2.64475	208	55488
2.66000	168	55656
2.67525	215	55871
2.69050	205	56076
2.70575	217	56293
2.72100	227	56520
2.73625	179	56699
2.75150	209	56908
2.76675	218	57126
2.78200	194	57320
2.79725	190	57510
2.81250	194	57704
2.82775	204	57908
2.84300	196	58104
2.85825	192	58296
2.87350	174	58470
2.88875	176	58646
2.90400	181	58827
2.91925	181	59008
2.93450	189	59197
2.94975	186	59383
2.96500	177	59560
2.98025	184	59744
2.99550	217	59961
3.01075	202	60163
3.02600	178	60341
3.04125	164	60505
3.05650	190	60695
3.07175	196	60891
3.08700	194	61085
3.10225	200	61285
3.11750	183	61468
3.13275	181	61649
3.14800	177	61826
3.16325	158	61984
3.17850	198	62182
3.19375	184	62366
3.20900	176	62542
3.22425	187	62729
3.23950	181	62910
3.25475	192	63102
3.27000	158	63260
3.28525	171	63431
3.30050	155	63586
3.31575	150	63736
3.33100	177	63913
3.34625	182	64095
3.36150	182	64277
3.37675	183	64460
3.39200	188	64648
3.40725	169	64817
3.42250	154	64971
3.43775	164	65135
3.45300	183	65318
3.46825	151	65469
3.48350	159	65628
3.49875	169	65797
3.51400	171	65968
3.52925	174	66142
