#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	0	0
-0.77125	0	0
-0.75600	0	0
-0.74075	0	0
-0.72550	0	0
-0.71025	2	2
-0.69500	2	4
-0.67975	1	5
-0.66450	0	5
-0.64925	2	7
-0.63400	1	8
-0.61875	0	8
-0.60350	1	9
-0.58825	1	10
-0.57300	1	11
-0.55775	2	13
-0.54250	1	14
-0.52725	3	17
-0.51200	1	18
-0.49675	0	18
-0.48150	1	19
-0.46625	0	19
-0.45100	2	21
-0.43575	0	21
-0.42050	4	25
-0.40525	1	26
-0.39000	2	28
-0.37475	1	29
-0.35950	3	32
-0.34425	2	34
-0.32900	1	35
-0.31375	2	37
-0.29850	1	38
-0.28325	1	39
-0.26800	4	43
-0.25275	3	46
-0.23750	2	48
-0.22225	0	48
-0.20700	1	49
-0.19175	7	56
-0.17650	3	59
-0.16125	5	64
-0.14600	0	64
-0.13075	1	65
-0.11550	1	66
-0.10025	0	66
-0.08500	1	67
-0.06975	1	68
-0.05450	1	69
-0.03925	1	70
-0.02400	2	72
-0.00875	2	74
0.00650	2	76
0.02175	0	76
0.03700	1	77
0.05225	1	78
0.06750	3	81
0.08275	2	83
0.09800	1	84
0.11325	6	90
0.12850	3	93
0.14375	3	96
0.15900	6	102
0.17425	1	103
0.18950	2	105
0.20475	4	109
0.22000	2	111
0.23525	4	115
0.25050	2	117
0.26575	1	118
0.28100	4	122
0.29625	3	125
0.31150	1	126
0.32675	1	127
0.34200	0	127
0.35725	1	128
0.37250	1	129
0.38775	3	132
0.40300	1	133
0.41825	2	135
0.43350	4	139
0.44875	2	141
0.46400	2	143
0.47925	1	144
0.49450	0	144
0.50975	2	146
0.52500	6	152
0.54025	2	154
0.55550	1	155
0.57075	7	162
0.58600	1	163
0.60125	3	166
0.61650	5	171
0.63175	2	173
0.64700	2	175
0.66225	3	178
0.67750	0	178
0.69275	4	182
0.70800	0	182
0.72325	3	185
0.73850	2	187
0.75375	3	190
0.76900	0	190
0.78425	1	191
0.79950	4	195
0.81475	3	198
0.83000	3	201
0.84525	2	203
0.86050	3	206
0.87575	2	208
0.89100	1	209
0.90625	3	212
0.92150	5	217
0.93675	3	220
0.95200	3	223
0.96725	3	226
0.98250	3	229
0.99775	2	231
1.01300	3	234
1.02825	1	235
1.04350	2	237
1.05875	2	239
1.07400	2	241
1.08925	1	242
1.10450	0	242
1.11975	1	243
1.13500	2	245
1.15025	2	247
1.16550	0	247
1.18075	2	249
1.19600	1	250
1.21125	4	254
1.22650	1	255
1.24175	0	255
1.25700	3	258
1.27225	4	262
1.28750	3	265
1.30275	3	268
1.31800	0	268
1.33325	1	269
1.34850	2	271
1.36375	1	272
1.37900	3	275
1.39425	2	277
1.40950	5	282
1.42475	1	283
1.44000	3	286
1.45525	1	287
1.47050	3	290
1.48575	0	290
1.50100	1	291
1.51625	3	294
1.53150	2	296
1.54675	2	298
1.56200	4	302
1.57725	2	304
1.59250	3	307
1.60775	6	313
1.62300	1	314
1.63825	3	317
1.65350	0	317
1.66875	0	317
1.68400	2	319
1.69925	2	321
1.71450	1	322
1.72975	0	322
1.74500	1	323
1.76025	2	325
1.77550	6	331
1.79075	2	333
1.80600	3	336
1.82125	2	338
1.83650	3	341
1.85175	0	341
1.86700	2	343
1.88225	4	347
1.89750	1	348
1.91275	0	348
1.92800	2	350
1.94325	2	352
1.95850	3	355
1.97375	1	356
1.98900	2	358
2.00425	3	361
2.01950	2	363
2.03475	2	365
2.05000	1	366
2.06525	2	368
2.08050	0	368
2.09575	2	370
2.11100	1	371
2.12625	2	373
2.14150	4	377
2.15675	2	379
2.17200	2	381
2.18725	3	384
2.20250	2	386
2.21775	0	386
2.23300	1	387
2.24825	0	387
2.26350	0	387
2.27875	1	388
2.29400	1	389
2.30925	3	392
2.32450	1	393
2.33975	3	396
2.35500	3	399
2.37025	0	399
2.38550	0	399
2.40075	2	401
2.41600	1	402
2.43125	2	404
2.44650	2	406
2.46175	0	406
2.47700	0	406
2.49225	1	407
2.50750	0	407
2.52275	3	410
2.53800	4	414
2.55325	2	416
2.56850	4	420
2.58375	2	422
2.59900	2	424
2.61425	4	428
2.62950	2	430
2.64475	2	432
2.66000	1	433
2.67525	0	433
2.69050	3	436
2.70575	2	438
2.72100	2	440
2.73625	1	441
2.75150	0	441
2.76675	1	442
2.78200	0	442
2.79725	3	445
2.81250	0	445
2.82775	2	447
2.84300	3	450
2.85825	1	451
2.87350	0	451
2.88875	3	454
2.90400	0	454
2.91925	1	455
2.93450	2	457
2.94975	1	458
2.96500	3	461
2.98025	2	463
2.99550	1	464
3.01075	0	464
3.02600	0	464
3.04125	2	466
3.05650	0	466
3.07175	3	469
3.08700	0	469
3.10225	1	470
3.11750	1	471
3.13275	0	471
3.14800	0	471
3.16325	2	473
3.17850	1	474
3.19375	3	477
3.20900	3	480
3.22425	1	481
3.23950	0	481
3.25475	4	485
3.27000	1	486
3.28525	1	487
3.30050	1	488
3.31575	3	491
3.33100	1	492
3.34625	2	494
3.36150	0	494
3.37675	1	495
3.39200	2	497
3.40725	3	500
3.42250	1	501
3.43775	1	502
3.45300	0	502
3.46825	1	503
3.48350	2	505
3.49875	2	507
3.51400	1	508
3.52925	3	511
3.54450	1	512
3.55975	3	515
3.57500	2	517
3.59025	2	519
3.60550	2	521
3.62075	1	522
3.63600	2	524
3.65125	3	527
3.66650	0	527
3.68175	5	532
3.69700	1	533
3.71225	4	537
3.72750	3	540
3.74275	2	542
3.75800	1	543
3.77325	4	547
3.78850	1	548
3.80375	3	551
3.81900	2	553
3.83425	0	553
3.84950	0	553
3.86475	2	555
3.88000	0	555
3.89525	3	558
3.91050	2	560
3.92575	1	561
3.94100	2	563
3.95625	3	566
3.97150	1	567
3.98675	2	569
