#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	0	0
-0.77125	0	0
-0.75600	0	0
-0.74075	0	0
-0.72550	0	0
-0.71025	2	2
-0.69500	2	4
-0.67975	1	5
-0.66450	0	5
-0.64925	4	9
-0.63400	2	11
-0.61875	1	12
-0.60350	1	13
-0.58825	1	14
-0.57300	1	15
-0.55775	2	17
-0.54250	1	18
-0.52725	4	22
-0.51200	1	23
-0.49675	0	23
-0.48150	1	24
-0.46625	2	26
-0.45100	3	29
-0.43575	2	31
-0.42050	6	37
-0.40525	3	40
-0.39000	3	43
-0.37475	1	44
-0.35950	3	47
-0.34425	3	50
-0.32900	1	51
-0.31375	3	54
-0.29850	3	57
-0.28325	1	58
-0.26800	5	63
-0.25275	5	68
-0.23750	3	71
-0.22225	1	72
-0.20700	3	75
-0.19175	8	83
-0.17650	3	86
-0.16125	8	94
-0.14600	2	96
-0.13075	2	98
-0.11550	1	99
-0.10025	1	100
-0.08500	1	101
-0.06975	1	102
-0.05450	2	104
-0.03925	1	105
-0.02400	3	108
-0.00875	2	110
0.00650	3	113
0.02175	2	115
0.03700	2	117
0.05225	2	119
0.06750	4	123
0.08275	4	127
0.09800	3	130
0.11325	7	137
0.12850	4	141
0.14375	5	146
0.15900	7	153
0.17425	2	155
0.18950	5	160
0.20475	5	165
0.22000	2	167
0.23525	4	171
0.25050	3	174
0.26575	1	175
0.28100	4	179
0.29625	3	182
0.31150	6	188
0.32675	1	189
0.34200	2	191
0.35725	5	196
0.37250	3	199
0.38775	4	203
0.40300	3	206
0.41825	3	209
0.43350	8	217
0.44875	2	219
0.46400	4	223
0.47925	3	226
0.49450	2	228
0.50975	2	230
0.52500	8	238
0.54025	4	242
0.55550	1	243
0.57075	9	252
0.58600	2	254
0.60125	3	257
0.61650	7	264
0.63175	4	268
0.64700	4	272
0.66225	5	277
0.67750	3	280
0.69275	4	284
0.70800	1	285
0.72325	3	288
0.73850	3	291
0.75375	4	295
0.76900	0	295
0.78425	2	297
0.79950	7	304
0.81475	3	307
0.83000	3	310
0.84525	3	313
0.86050	3	316
0.87575	5	321
0.89100	2	323
0.90625	3	326
0.92150	6	332
0.93675	4	336
0.95200	5	341
0.96725	3	344
0.98250	4	348
0.99775	5	353
1.01300	5	358
1.02825	2	360
1.04350	3	363
1.05875	3	366
1.07400	5	371
1.08925	4	375
1.10450	1	376
1.11975	4	380
1.13500	3	383
1.15025	2	385
1.16550	2	387
1.18075	4	391
1.19600	1	392
1.21125	5	397
1.22650	2	399
1.24175	1	400
1.25700	4	404
1.27225	6	410
1.28750	5	415
1.30275	4	419
1.31800	1	420
1.33325	1	421
1.34850	2	423
1.36375	2	425
1.37900	5	430
1.39425	7	437
1.40950	9	446
1.42475	3	449
1.44000	4	453
1.45525	2	455
1.47050	5	460
1.48575	2	462
1.50100	6	468
1.51625	3	471
1.53150	3	474
1.54675	3	477
1.56200	4	481
1.57725	2	483
1.59250	5	488
1.60775	7	495
1.62300	2	497
1.63825	4	501
1.65350	2	503
1.66875	2	505
1.68400	2	507
1.69925	2	509
1.71450	1	510
1.72975	2	512
1.74500	3	515
1.76025	2	517
1.77550	6	523
1.79075	2	525
1.80600	7	532
1.82125	3	535
1.83650	4	539
1.85175	0	539
1.86700	2	541
1.88225	5	546
1.89750	3	549
1.91275	1	550
1.92800	2	552
1.94325	4	556
1.95850	3	559
1.97375	2	561
1.98900	3	564
2.00425	6	570
2.01950	3	573
2.03475	3	576
2.05000	1	577
2.06525	5	582
2.08050	2	584
2.09575	3	587
2.11100	3	590
2.12625	4	594
2.14150	4	598
2.15675	3	601
2.17200	2	603
2.18725	4	607
2.20250	2	609
2.21775	0	609
2.23300	5	614
2.24825	3	617
2.26350	0	617
2.27875	1	618
2.29400	1	619
2.30925	4	623
2.32450	1	624
2.33975	5	629
2.35500	3	632
2.37025	2	634
2.38550	0	634
2.40075	3	637
2.41600	1	638
2.43125	3	641
2.44650	5	646
2.46175	0	646
2.47700	2	648
2.49225	2	650
2.50750	1	651
2.52275	3	654
2.53800	5	659
2.55325	2	661
2.56850	5	666
2.58375	4	670
2.59900	2	672
2.61425	4	676
2.62950	2	678
2.64475	4	682
2.66000	2	684
2.67525	2	686
2.69050	3	689
2.70575	3	692
2.72100	3	695
2.73625	3	698
2.75150	0	698
2.76675	1	699
2.78200	0	699
2.79725	4	703
2.81250	0	703
2.82775	3	706
2.84300	3	709
2.85825	3	712
2.87350	1	713
2.88875	3	716
2.90400	0	716
2.91925	3	719
2.93450	4	723
2.94975	2	725
2.96500	3	728
2.98025	2	730
2.99550	2	732
3.01075	2	734
3.02600	0	734
3.04125	4	738
3.05650	0	738
3.07175	3	741
3.08700	0	741
3.10225	2	743
3.11750	2	745
3.13275	2	747
3.14800	0	747
3.16325	2	749
3.17850	3	752
3.19375	5	757
3.20900	3	760
3.22425	1	761
3.23950	2	763
3.25475	5	768
3.27000	3	771
3.28525	1	772
3.30050	2	774
3.31575	3	777
3.33100	2	779
3.34625	3	782
3.36150	2	784
3.37675	1	785
3.39200	2	787
3.40725	4	791
3.42250	1	792
3.43775	2	794
3.45300	1	795
3.46825	3	798
3.48350	4	802
3.49875	2	804
3.51400	1	805
3.52925	3	808
3.54450	1	809
3.55975	3	812
3.57500	3	815
3.59025	5	820
3.60550	2	822
3.62075	2	824
3.63600	2	826
3.65125	5	831
3.66650	0	831
3.68175	5	836
3.69700	3	839
3.71225	7	846
3.72750	3	849
3.74275	2	851
3.75800	2	853
3.77325	4	857
3.78850	3	860
3.80375	4	864
3.81900	2	866
3.83425	0	866
3.84950	2	868
3.86475	3	871
3.88000	1	872
3.89525	3	875
3.91050	2	877
3.92575	3	880
3.94100	2	882
3.95625	4	886
3.97150	3	889
3.98675	2	891
