#\delta	Number of cells	Cumulative
-0.98475	0	0
-0.96950	0	0
-0.95425	0	0
-0.93900	0	0
-0.92375	0	0
-0.90850	0	0
-0.89325	0	0
-0.87800	0	0
-0.86275	0	0
-0.84750	0	0
-0.83225	0	0
-0.81700	0	0
-0.80175	0	0
-0.78650	0	0
-0.77125	0	0
-0.75600	0	0
-0.74075	0	0
-0.72550	0	0
-0.71025	2	2
-0.69500	2	4
-0.67975	1	5
-0.66450	0	5
-0.64925	4	9
-0.63400	2	11
-0.61875	1	12
-0.60350	1	13
-0.58825	1	14
-0.57300	1	15
-0.55775	4	19
-0.54250	1	20
-0.52725	4	24
-0.51200	1	25
-0.49675	0	25
-0.48150	1	26
-0.46625	3	29
-0.45100	4	33
-0.43575	2	35
-0.42050	6	41
-0.40525	3	44
-0.39000	3	47
-0.37475	1	48
-0.35950	3	51
-0.34425	3	54
-0.32900	1	55
-0.31375	3	58
-0.29850	3	61
-0.28325	1	62
-0.26800	5	67
-0.25275	5	72
-0.23750	4	76
-0.22225	1	77
-0.20700	3	80
-0.19175	8	88
-0.17650	3	91
-0.16125	8	99
-0.14600	2	101
-0.13075	2	103
-0.11550	1	104
-0.10025	1	105
-0.08500	1	106
-0.06975	1	107
-0.05450	2	109
-0.03925	1	110
-0.02400	3	113
-0.00875	3	116
0.00650	3	119
0.02175	3	122
0.03700	2	124
0.05225	2	126
0.06750	4	130
0.08275	4	134
0.09800	3	137
0.11325	7	144
0.12850	4	148
0.14375	5	153
0.15900	7	160
0.17425	2	162
0.18950	5	167
0.20475	6	173
0.22000	2	175
0.23525	4	179
0.25050	3	182
0.26575	2	184
0.28100	4	188
0.29625	4	192
0.31150	6	198
0.32675	1	199
0.34200	2	201
0.35725	5	206
0.37250	4	210
0.38775	4	214
0.40300	3	217
0.41825	3	220
0.43350	8	228
0.44875	3	231
0.46400	4	235
0.47925	3	238
0.49450	3	241
0.50975	3	244
0.52500	8	252
0.54025	5	257
0.55550	1	258
0.57075	9	267
0.58600	2	269
0.60125	3	272
0.61650	7	279
0.63175	4	283
0.64700	4	287
0.66225	7	294
0.67750	4	298
0.69275	5	303
0.70800	1	304
0.72325	3	307
0.73850	4	311
0.75375	4	315
0.76900	0	315
0.78425	4	319
0.79950	8	327
0.81475	3	330
0.83000	3	333
0.84525	3	336
0.86050	3	339
0.87575	5	344
0.89100	2	346
0.90625	3	349
0.92150	6	355
0.93675	4	359
0.95200	5	364
0.96725	3	367
0.98250	5	372
0.99775	5	377
1.01300	5	382
1.02825	2	384
1.04350	3	387
1.05875	3	390
1.07400	7	397
1.08925	4	401
1.10450	1	402
1.11975	4	406
1.13500	3	409
1.15025	2	411
1.16550	2	413
1.18075	4	417
1.19600	1	418
1.21125	5	423
1.22650	2	425
1.24175	1	426
1.25700	5	431
1.27225	6	437
1.28750	5	442
1.30275	4	446
1.31800	1	447
1.33325	2	449
1.34850	3	452
1.36375	2	454
1.37900	5	459
1.39425	8	467
1.40950	9	476
1.42475	4	480
1.44000	4	484
1.45525	2	486
1.47050	7	493
1.48575	2	495
1.50100	6	501
1.51625	3	504
1.53150	3	507
1.54675	3	510
1.56200	4	514
1.57725	2	516
1.59250	5	521
1.60775	7	528
1.62300	2	530
1.63825	4	534
1.65350	3	537
1.66875	2	539
1.68400	2	541
1.69925	2	543
1.71450	1	544
1.72975	2	546
1.74500	3	549
1.76025	2	551
1.77550	6	557
1.79075	2	559
1.80600	7	566
1.82125	3	569
1.83650	4	573
1.85175	0	573
1.86700	2	575
1.88225	5	580
1.89750	3	583
1.91275	1	584
1.92800	2	586
1.94325	4	590
1.95850	3	593
1.97375	2	595
1.98900	3	598
2.00425	6	604
2.01950	3	607
2.03475	3	610
2.05000	1	611
2.06525	5	616
2.08050	2	618
2.09575	3	621
2.11100	3	624
2.12625	4	628
2.14150	5	633
2.15675	3	636
2.17200	2	638
2.18725	4	642
2.20250	2	644
2.21775	0	644
2.23300	5	649
2.24825	3	652
2.26350	0	652
2.27875	2	654
2.29400	1	655
2.30925	4	659
2.32450	1	660
2.33975	5	665
2.35500	3	668
2.37025	2	670
2.38550	1	671
2.40075	3	674
2.41600	1	675
2.43125	3	678
2.44650	5	683
2.46175	0	683
2.47700	2	685
2.49225	3	688
2.50750	1	689
2.52275	3	692
2.53800	5	697
2.55325	2	699
2.56850	6	705
2.58375	4	709
2.59900	2	711
2.61425	4	715
2.62950	2	717
2.64475	4	721
2.66000	2	723
2.67525	3	726
2.69050	3	729
2.70575	3	732
2.72100	3	735
2.73625	4	739
2.75150	0	739
2.76675	2	741
2.78200	0	741
2.79725	4	745
2.81250	0	745
2.82775	3	748
2.84300	3	751
2.85825	3	754
2.87350	1	755
2.88875	4	759
2.90400	0	759
2.91925	3	762
2.93450	4	766
2.94975	2	768
2.96500	3	771
2.98025	4	775
2.99550	3	778
3.01075	2	780
3.02600	0	780
3.04125	5	785
3.05650	1	786
3.07175	3	789
3.08700	0	789
3.10225	2	791
3.11750	2	793
3.13275	2	795
3.14800	0	795
3.16325	2	797
3.17850	3	800
3.19375	5	805
3.20900	3	808
3.22425	1	809
3.23950	2	811
3.25475	5	816
3.27000	3	819
3.28525	1	820
3.30050	2	822
3.31575	3	825
3.33100	2	827
3.34625	4	831
3.36150	2	833
3.37675	1	834
3.39200	2	836
3.40725	4	840
3.42250	1	841
3.43775	2	843
3.45300	1	844
3.46825	3	847
3.48350	4	851
3.49875	2	853
3.51400	2	855
3.52925	3	858
3.54450	1	859
3.55975	3	862
3.57500	3	865
3.59025	5	870
3.60550	2	872
3.62075	3	875
3.63600	2	877
3.65125	5	882
3.66650	0	882
3.68175	5	887
3.69700	3	890
3.71225	7	897
3.72750	3	900
3.74275	2	902
3.75800	2	904
3.77325	4	908
3.78850	3	911
3.80375	5	916
3.81900	2	918
3.83425	0	918
3.84950	2	920
3.86475	3	923
3.88000	1	924
3.89525	3	927
3.91050	2	929
3.92575	3	932
3.94100	2	934
3.95625	5	939
3.97150	3	942
3.98675	2	944
