1.00000e-01 -5.68089e+02
1.03598e+00 -5.44579e+02
1.34329e+00 -5.18074e+02
1.74175e+00 -5.04468e+02
2.25841e+00 -4.72554e+02
2.92832e+00 -3.69765e+02
3.79696e+00 -2.47278e+02
4.92326e+00 -1.26552e+02
6.38365e+00 8.74821e-01
8.27725e+00 3.81429e+01
1.07326e+01 8.70955e+01
1.39162e+01 8.72498e+01
1.80442e+01 5.48805e+01
