1.00000e-01 -9.57510e-01
1.03776e+00 -9.50889e-01
1.34585e+00 -9.43446e-01
1.74540e+00 -9.32377e-01
2.26358e+00 -9.06595e-01
2.93559e+00 -8.36727e-01
3.80711e+00 -7.45659e-01
4.93736e+00 -6.74017e-01
6.40316e+00 -6.76214e-01
8.30412e+00 -7.09297e-01
1.07694e+01 -3.99179e-01
1.39667e+01 6.86431e-01
1.81131e+01 9.19218e-01
