#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1916	5684
-0.95200	2430	8114
-0.95000	3178	11292
-0.94800	3933	15225
-0.94600	4819	20044
-0.94400	5954	25998
-0.94200	6849	32847
-0.94000	7891	40738
-0.93800	9395	50133
-0.93600	10585	60718
-0.93400	12153	72871
-0.93200	13619	86490
-0.93000	15246	101736
-0.92800	16781	118517
-0.92600	18183	136700
-0.92400	20217	156917
-0.92200	21627	178544
-0.92000	23421	201965
-0.91800	24982	226947
-0.91600	26704	253651
-0.91400	28324	281975
-0.91200	29824	311799
-0.91000	31322	343121
-0.90800	32985	376106
-0.90600	34552	410658
-0.90400	36029	446687
-0.90200	37606	484293
-0.90000	38974	523267
-0.89800	39794	563061
-0.89600	41372	604433
-0.89400	43064	647497
-0.89200	43546	691043
-0.89000	45035	736078
-0.88800	46259	782337
-0.88600	47118	829455
-0.88400	47965	877420
-0.88200	48879	926299
-0.88000	49475	975774
-0.87800	50916	1026690
-0.87600	51550	1078240
-0.87400	52357	1130597
-0.87200	53025	1183622
-0.87000	53632	1237254
-0.86800	54254	1291508
-0.86600	54652	1346160
-0.86400	55618	1401778
-0.86200	55832	1457610
-0.86000	56197	1513807
-0.85800	56685	1570492
-0.85600	56607	1627099
-0.85400	57169	1684268
-0.85200	57706	1741974
-0.85000	58150	1800124
-0.84800	58345	1858469
-0.84600	58750	1917219
-0.84400	58824	1976043
-0.84200	58656	2034699
-0.84000	59153	2093852
-0.83800	59313	2153165
-0.83600	59428	2212593
-0.83400	59677	2272270
-0.83200	59410	2331680
-0.83000	60129	2391809
-0.82800	59920	2451729
-0.82600	59851	2511580
-0.82400	59450	2571030
-0.82200	59722	2630752
-0.82000	59995	2690747
-0.81800	59492	2750239
-0.81600	59313	2809552
-0.81400	58984	2868536
-0.81200	59267	2927803
-0.81000	58636	2986439
-0.80800	58739	3045178
-0.80600	58611	3103789
-0.80400	59059	3162848
-0.80200	58122	3220970
-0.80000	57888	3278858
-0.79800	58134	3336992
-0.79600	57652	3394644
-0.79400	57320	3451964
-0.79200	57150	3509114
-0.79000	57098	3566212
-0.78800	57056	3623268
-0.78600	56852	3680120
-0.78400	56920	3737040
-0.78200	56294	3793334
-0.78000	56241	3849575
-0.77800	55837	3905412
-0.77600	55514	3960926
-0.77400	55485	4016411
-0.77200	54954	4071365
-0.77000	54723	4126088
-0.76800	54579	4180667
-0.76600	54181	4234848
-0.76400	53620	4288468
-0.76200	53364	4341832
-0.76000	53360	4395192
-0.75800	52913	4448105
-0.75600	52663	4500768
-0.75400	52324	4553092
-0.75200	52296	4605388
-0.75000	51716	4657104
-0.74800	51460	4708564
-0.74600	50780	4759344
-0.74400	50749	4810093
-0.74200	50790	4860883
-0.74000	49911	4910794
-0.73800	49496	4960290
-0.73600	49487	5009777
