#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2430	8115
-0.95000	3182	11297
-0.94800	3934	15231
-0.94600	4825	20056
-0.94400	5958	26014
-0.94200	6858	32872
-0.94000	7901	40773
-0.93800	9410	50183
-0.93600	10599	60782
-0.93400	12168	72950
-0.93200	13644	86594
-0.93000	15268	101862
-0.92800	16815	118677
-0.92600	18239	136916
-0.92400	20267	157183
-0.92200	21690	178873
-0.92000	23477	202350
-0.91800	25059	227409
-0.91600	26791	254200
-0.91400	28414	282614
-0.91200	29924	312538
-0.91000	31448	343986
-0.90800	33111	377097
-0.90600	34698	411795
-0.90400	36182	447977
-0.90200	37789	485766
-0.90000	39162	524928
-0.89800	39991	564919
-0.89600	41574	606493
-0.89400	43298	649791
-0.89200	43770	693561
-0.89000	45275	738836
-0.88800	46521	785357
-0.88600	47409	832766
-0.88400	48247	881013
-0.88200	49211	930224
-0.88000	49804	980028
-0.87800	51251	1031279
-0.87600	51906	1083185
-0.87400	52748	1135933
-0.87200	53448	1189381
-0.87000	54071	1243452
-0.86800	54747	1298199
-0.86600	55139	1353338
-0.86400	56091	1409429
-0.86200	56324	1465753
-0.86000	56679	1522432
-0.85800	57203	1579635
-0.85600	57139	1636774
-0.85400	57745	1694519
-0.85200	58293	1752812
-0.85000	58754	1811566
-0.84800	58910	1870476
-0.84600	59382	1929858
-0.84400	59436	1989294
-0.84200	59360	2048654
-0.84000	59847	2108501
-0.83800	60005	2168506
-0.83600	60174	2228680
-0.83400	60443	2289123
-0.83200	60259	2349382
-0.83000	60910	2410292
-0.82800	60766	2471058
-0.82600	60680	2531738
-0.82400	60295	2592033
-0.82200	60584	2652617
-0.82000	60910	2713527
-0.81800	60333	2773860
-0.81600	60236	2834096
-0.81400	59928	2894024
-0.81200	60210	2954234
-0.81000	59601	3013835
-0.80800	59751	3073586
-0.80600	59621	3133207
-0.80400	59979	3193186
-0.80200	59138	3252324
-0.80000	58907	3311231
-0.79800	59213	3370444
-0.79600	58751	3429195
-0.79400	58435	3487630
-0.79200	58307	3545937
-0.79000	58283	3604220
-0.78800	58199	3662419
-0.78600	57987	3720406
-0.78400	58089	3778495
-0.78200	57490	3835985
-0.78000	57434	3893419
-0.77800	57021	3950440
-0.77600	56769	4007209
-0.77400	56791	4064000
-0.77200	56171	4120171
-0.77000	56000	4176171
-0.76800	55916	4232087
-0.76600	55416	4287503
-0.76400	54990	4342493
-0.76200	54709	4397202
-0.76000	54650	4451852
-0.75800	54252	4506104
-0.75600	54006	4560110
-0.75400	53662	4613772
-0.75200	53679	4667451
-0.75000	53064	4720515
-0.74800	52857	4773372
-0.74600	52209	4825581
-0.74400	52185	4877766
-0.74200	52282	4930048
-0.74000	51385	4981433
-0.73800	50919	5032352
-0.73600	50996	5083348
