#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1914	5682
-0.95200	2427	8109
-0.95000	3175	11284
-0.94800	3932	15216
-0.94600	4815	20031
-0.94400	5946	25977
-0.94200	6842	32819
-0.94000	7874	40693
-0.93800	9375	50068
-0.93600	10568	60636
-0.93400	12129	72765
-0.93200	13582	86347
-0.93000	15219	101566
-0.92800	16735	118301
-0.92600	18138	136439
-0.92400	20168	156607
-0.92200	21550	178157
-0.92000	23348	201505
-0.91800	24904	226409
-0.91600	26603	253012
-0.91400	28221	281233
-0.91200	29708	310941
-0.91000	31162	342103
-0.90800	32845	374948
-0.90600	34393	409341
-0.90400	35864	445205
-0.90200	37439	482644
-0.90000	38781	521425
-0.89800	39573	560998
-0.89600	41177	602175
-0.89400	42816	644991
-0.89200	43270	688261
-0.89000	44750	733011
-0.88800	45986	778997
-0.88600	46801	825798
-0.88400	47640	873438
-0.88200	48540	921978
-0.88000	49095	971073
-0.87800	50559	1021632
-0.87600	51173	1072805
-0.87400	51915	1124720
-0.87200	52552	1177272
-0.87000	53169	1230441
-0.86800	53824	1284265
-0.86600	54139	1338404
-0.86400	55083	1393487
-0.86200	55315	1448802
-0.86000	55621	1504423
-0.85800	56118	1560541
-0.85600	56042	1616583
-0.85400	56565	1673148
-0.85200	57006	1730154
-0.85000	57437	1787591
-0.84800	57635	1845226
-0.84600	58051	1903277
-0.84400	58134	1961411
-0.84200	57868	2019279
-0.84000	58384	2077663
-0.83800	58487	2136150
-0.83600	58606	2194756
-0.83400	58844	2253600
-0.83200	58567	2312167
-0.83000	59292	2371459
-0.82800	58974	2430433
-0.82600	58883	2489316
-0.82400	58562	2547878
-0.82200	58741	2606619
-0.82000	59051	2665670
-0.81800	58542	2724212
-0.81600	58287	2782499
-0.81400	57901	2840400
-0.81200	58245	2898645
-0.81000	57521	2956166
-0.80800	57641	3013807
-0.80600	57505	3071312
-0.80400	57939	3129251
-0.80200	57018	3186269
-0.80000	56706	3242975
-0.79800	56886	3299861
-0.79600	56410	3356271
-0.79400	56127	3412398
-0.79200	55872	3468270
-0.79000	55871	3524141
-0.78800	55810	3579951
-0.78600	55536	3635487
-0.78400	55647	3691134
-0.78200	54968	3746102
-0.78000	54838	3800940
-0.77800	54530	3855470
-0.77600	54123	3909593
-0.77400	54096	3963689
-0.77200	53555	4017244
-0.77000	53343	4070587
-0.76800	53170	4123757
-0.76600	52700	4176457
-0.76400	52112	4228569
-0.76200	51890	4280459
-0.76000	51883	4332342
-0.75800	51524	4383866
-0.75600	51207	4435073
-0.75400	50791	4485864
-0.75200	50769	4536633
-0.75000	50150	4586783
-0.74800	49985	4636768
-0.74600	49204	4685972
-0.74400	49126	4735098
-0.74200	49206	4784304
-0.74000	48378	4832682
-0.73800	47989	4880671
-0.73600	47939	4928610
