#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	144	256
-0.96400	237	493
-0.96200	402	895
-0.96000	602	1497
-0.95800	915	2412
-0.95600	1317	3729
-0.95400	1878	5607
-0.95200	2369	7976
-0.95000	3088	11064
-0.94800	3838	14902
-0.94600	4663	19565
-0.94400	5715	25280
-0.94200	6555	31835
-0.94000	7509	39344
-0.93800	8899	48243
-0.93600	9993	58236
-0.93400	11415	69651
-0.93200	12754	82405
-0.93000	14187	96592
-0.92800	15488	112080
-0.92600	16710	128790
-0.92400	18488	147278
-0.92200	19537	166815
-0.92000	21023	187838
-0.91800	22271	210109
-0.91600	23607	233716
-0.91400	24948	258664
-0.91200	26087	284751
-0.91000	27145	311896
-0.90800	28397	340293
-0.90600	29409	369702
-0.90400	30361	400063
-0.90200	31618	431681
-0.90000	32416	464097
-0.89800	32564	496661
-0.89600	33648	530309
-0.89400	34686	564995
-0.89200	34715	599710
-0.89000	35622	635332
-0.88800	36394	671726
-0.88600	36593	708319
-0.88400	36706	745025
-0.88200	37203	782228
-0.88000	37255	819483
-0.87800	37801	857284
-0.87600	38001	895285
-0.87400	38095	933380
-0.87200	38058	971438
-0.87000	38068	1009506
-0.86800	38109	1047615
-0.86600	37822	1085437
-0.86400	38200	1123637
-0.86200	37751	1161388
-0.86000	37629	1199017
-0.85800	37463	1236480
-0.85600	36843	1273323
-0.85400	36938	1310261
-0.85200	36707	1346968
-0.85000	36435	1383403
-0.84800	36238	1419641
-0.84600	35905	1455546
-0.84400	35603	1491149
-0.84200	35010	1526159
-0.84000	34654	1560813
-0.83800	34313	1595126
-0.83600	33990	1629116
-0.83400	33731	1662847
-0.83200	33082	1695929
-0.83000	33075	1729004
-0.82800	32289	1761293
-0.82600	31972	1793265
-0.82400	31267	1824532
-0.82200	31062	1855594
-0.82000	30545	1886139
-0.81800	29894	1916033
-0.81600	29826	1945859
-0.81400	28758	1974617
-0.81200	28591	2003208
-0.81000	27665	2030873
-0.80800	27721	2058594
-0.80600	26861	2085455
-0.80400	26951	2112406
-0.80200	26098	2138504
-0.80000	25450	2163954
-0.79800	25114	2189068
-0.79600	24636	2213704
-0.79400	24037	2237741
-0.79200	23686	2261427
-0.79000	23308	2284735
-0.78800	22956	2307691
-0.78600	22643	2330334
-0.78400	22183	2352517
-0.78200	21543	2374060
-0.78000	20959	2395019
-0.77800	20823	2415842
-0.77600	20220	2436062
-0.77400	19894	2455956
-0.77200	19434	2475390
-0.77000	19029	2494419
-0.76800	18703	2513122
-0.76600	18444	2531566
-0.76400	17609	2549175
-0.76200	17447	2566622
-0.76000	17239	2583861
-0.75800	16837	2600698
-0.75600	16305	2617003
-0.75400	16045	2633048
-0.75200	15749	2648797
-0.75000	15208	2664005
-0.74800	15021	2679026
-0.74600	14461	2693487
-0.74400	14270	2707757
-0.74200	14140	2721897
-0.74000	13741	2735638
-0.73800	13111	2748749
-0.73600	13149	2761898
