#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1911	5679
-0.95200	2420	8099
-0.95000	3173	11272
-0.94800	3928	15200
-0.94600	4809	20009
-0.94400	5938	25947
-0.94200	6832	32779
-0.94000	7858	40637
-0.93800	9352	49989
-0.93600	10537	60526
-0.93400	12089	72615
-0.93200	13549	86164
-0.93000	15173	101337
-0.92800	16659	117996
-0.92600	18076	136072
-0.92400	20097	156169
-0.92200	21448	177617
-0.92000	23240	200857
-0.91800	24774	225631
-0.91600	26469	252100
-0.91400	28093	280193
-0.91200	29536	309729
-0.91000	30976	340705
-0.90800	32639	373344
-0.90600	34193	407537
-0.90400	35622	443159
-0.90200	37170	480329
-0.90000	38522	518851
-0.89800	39273	558124
-0.89600	40838	598962
-0.89400	42435	641397
-0.89200	42903	684300
-0.89000	44326	728626
-0.88800	45590	774216
-0.88600	46378	820594
-0.88400	47191	867785
-0.88200	48055	915840
-0.88000	48632	964472
-0.87800	50032	1014504
-0.87600	50615	1065119
-0.87400	51311	1116430
-0.87200	51956	1168386
-0.87000	52510	1220896
-0.86800	53116	1274012
-0.86600	53382	1327394
-0.86400	54359	1381753
-0.86200	54561	1436314
-0.86000	54830	1491144
-0.85800	55279	1546423
-0.85600	55235	1601658
-0.85400	55668	1657326
-0.85200	56100	1713426
-0.85000	56486	1769912
-0.84800	56694	1826606
-0.84600	57014	1883620
-0.84400	57088	1940708
-0.84200	56826	1997534
-0.84000	57256	2054790
-0.83800	57339	2112129
-0.83600	57462	2169591
-0.83400	57635	2227226
-0.83200	57368	2284594
-0.83000	58069	2342663
-0.82800	57677	2400340
-0.82600	57563	2457903
-0.82400	57244	2515147
-0.82200	57440	2572587
-0.82000	57644	2630231
-0.81800	57137	2687368
-0.81600	56896	2744264
-0.81400	56446	2800710
-0.81200	56788	2857498
-0.81000	55966	2913464
-0.80800	56097	2969561
-0.80600	55988	3025549
-0.80400	56313	3081862
-0.80200	55513	3137375
-0.80000	55073	3192448
-0.79800	55244	3247692
-0.79600	54765	3302457
-0.79400	54477	3356934
-0.79200	54120	3411054
-0.79000	54062	3465116
-0.78800	54069	3519185
-0.78600	53729	3572914
-0.78400	53745	3626659
-0.78200	53133	3679792
-0.78000	52959	3732751
-0.77800	52579	3785330
-0.77600	52229	3837559
-0.77400	52113	3889672
-0.77200	51562	3941234
-0.77000	51314	3992548
-0.76800	51127	4043675
-0.76600	50637	4094312
-0.76400	50085	4144397
-0.76200	49855	4194252
-0.76000	49791	4244043
-0.75800	49447	4293490
-0.75600	49134	4342624
-0.75400	48601	4391225
-0.75200	48598	4439823
-0.75000	48030	4487853
-0.74800	47801	4535654
-0.74600	47089	4582743
-0.74400	47014	4629757
-0.74200	46984	4676741
-0.74000	46219	4722960
-0.73800	45679	4768639
-0.73600	45640	4814279
