#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2430	8115
-0.95000	3182	11297
-0.94800	3934	15231
-0.94600	4825	20056
-0.94400	5958	26014
-0.94200	6858	32872
-0.94000	7901	40773
-0.93800	9409	50182
-0.93600	10597	60779
-0.93400	12166	72945
-0.93200	13644	86589
-0.93000	15267	101856
-0.92800	16812	118668
-0.92600	18233	136901
-0.92400	20263	157164
-0.92200	21685	178849
-0.92000	23471	202320
-0.91800	25053	227373
-0.91600	26781	254154
-0.91400	28405	282559
-0.91200	29918	312477
-0.91000	31436	343913
-0.90800	33100	377013
-0.90600	34683	411696
-0.90400	36168	447864
-0.90200	37772	485636
-0.90000	39148	524784
-0.89800	39973	564757
-0.89600	41557	606314
-0.89400	43281	649595
-0.89200	43750	693345
-0.89000	45253	738598
-0.88800	46497	785095
-0.88600	47382	832477
-0.88400	48217	880694
-0.88200	49187	929881
-0.88000	49773	979654
-0.87800	51217	1030871
-0.87600	51878	1082749
-0.87400	52707	1135456
-0.87200	53404	1188860
-0.87000	54034	1242894
-0.86800	54697	1297591
-0.86600	55098	1352689
-0.86400	56046	1408735
-0.86200	56281	1465016
-0.86000	56650	1521666
-0.85800	57159	1578825
-0.85600	57094	1635919
-0.85400	57698	1693617
-0.85200	58232	1751849
-0.85000	58707	1810556
-0.84800	58859	1869415
-0.84600	59325	1928740
-0.84400	59382	1988122
-0.84200	59289	2047411
-0.84000	59792	2107203
-0.83800	59942	2167145
-0.83600	60100	2227245
-0.83400	60368	2287613
-0.83200	60192	2347805
-0.83000	60857	2408662
-0.82800	60690	2469352
-0.82600	60603	2529955
-0.82400	60234	2590189
-0.82200	60510	2650699
-0.82000	60826	2711525
-0.81800	60276	2771801
-0.81600	60153	2831954
-0.81400	59848	2891802
-0.81200	60127	2951929
-0.81000	59517	3011446
-0.80800	59666	3071112
-0.80600	59528	3130640
-0.80400	59903	3190543
-0.80200	59050	3249593
-0.80000	58824	3308417
-0.79800	59109	3367526
-0.79600	58659	3426185
-0.79400	58337	3484522
-0.79200	58211	3542733
-0.79000	58180	3600913
-0.78800	58096	3659009
-0.78600	57898	3716907
-0.78400	57990	3774897
-0.78200	57391	3832288
-0.78000	57330	3889618
-0.77800	56922	3946540
-0.77600	56670	4003210
-0.77400	56667	4059877
-0.77200	56082	4115959
-0.77000	55891	4171850
-0.76800	55782	4227632
-0.76600	55298	4282930
-0.76400	54867	4337797
-0.76200	54593	4392390
-0.76000	54541	4446931
-0.75800	54138	4501069
-0.75600	53891	4554960
-0.75400	53559	4608519
-0.75200	53550	4662069
-0.75000	52930	4714999
-0.74800	52738	4767737
-0.74600	52075	4819812
-0.74400	52077	4871889
-0.74200	52159	4924048
-0.74000	51266	4975314
-0.73800	50797	5026111
-0.73600	50873	5076984
