#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	238	496
-0.96200	403	899
-0.96000	604	1503
-0.95800	922	2425
-0.95600	1339	3764
-0.95400	1907	5671
-0.95200	2415	8086
-0.95000	3166	11252
-0.94800	3912	15164
-0.94600	4791	19955
-0.94400	5906	25861
-0.94200	6801	32662
-0.94000	7821	40483
-0.93800	9300	49783
-0.93600	10466	60249
-0.93400	11996	72245
-0.93200	13460	85705
-0.93000	15062	100767
-0.92800	16525	117292
-0.92600	17912	135204
-0.92400	19905	155109
-0.92200	21256	176365
-0.92000	22991	199356
-0.91800	24510	223866
-0.91600	26158	250024
-0.91400	27753	277777
-0.91200	29157	306934
-0.91000	30575	337509
-0.90800	32195	369704
-0.90600	33651	403355
-0.90400	35017	438372
-0.90200	36592	474964
-0.90000	37858	512822
-0.89800	38557	551379
-0.89600	40056	591435
-0.89400	41594	633029
-0.89200	42027	675056
-0.89000	43378	718434
-0.88800	44580	763014
-0.88600	45380	808394
-0.88400	46124	854518
-0.88200	46966	901484
-0.88000	47386	948870
-0.87800	48703	997573
-0.87600	49214	1046787
-0.87400	49903	1096690
-0.87200	50427	1147117
-0.87000	50907	1198024
-0.86800	51440	1249464
-0.86600	51686	1301150
-0.86400	52555	1353705
-0.86200	52696	1406401
-0.86000	52927	1459328
-0.85800	53254	1512582
-0.85600	53082	1565664
-0.85400	53425	1619089
-0.85200	53925	1673014
-0.85000	54160	1727174
-0.84800	54284	1781458
-0.84600	54554	1836012
-0.84400	54598	1890610
-0.84200	54257	1944867
-0.84000	54479	1999346
-0.83800	54592	2053938
-0.83600	54651	2108589
-0.83400	54661	2163250
-0.83200	54493	2217743
-0.83000	55017	2272760
-0.82800	54558	2327318
-0.82600	54448	2381766
-0.82400	54078	2435844
-0.82200	54070	2489914
-0.82000	54204	2544118
-0.81800	53785	2597903
-0.81600	53425	2651328
-0.81400	52961	2704289
-0.81200	53219	2757508
-0.81000	52342	2809850
-0.80800	52490	2862340
-0.80600	52128	2914468
-0.80400	52576	2967044
-0.80200	51599	3018643
-0.80000	51160	3069803
-0.79800	51310	3121113
-0.79600	50680	3171793
-0.79400	50351	3222144
-0.79200	50036	3272180
-0.79000	49937	3322117
-0.78800	49814	3371931
-0.78600	49435	3421366
-0.78400	49320	3470686
-0.78200	48745	3519431
-0.78000	48511	3567942
-0.77800	48058	3616000
-0.77600	47546	3663546
-0.77400	47490	3711036
-0.77200	46947	3757983
-0.77000	46677	3804660
-0.76800	46391	3851051
-0.76600	45913	3896964
-0.76400	45306	3942270
-0.76200	44995	3987265
-0.76000	44835	4032100
-0.75800	44507	4076607
-0.75600	44128	4120735
-0.75400	43756	4164491
-0.75200	43596	4208087
-0.75000	42940	4251027
-0.74800	42743	4293770
-0.74600	42076	4335846
-0.74400	41943	4377789
-0.74200	41842	4419631
-0.74000	41112	4460743
-0.73800	40427	4501170
-0.73600	40394	4541564
