#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2430	8115
-0.95000	3182	11297
-0.94800	3934	15231
-0.94600	4823	20054
-0.94400	5956	26010
-0.94200	6857	32867
-0.94000	7896	40763
-0.93800	9403	50166
-0.93600	10592	60758
-0.93400	12160	72918
-0.93200	13638	86556
-0.93000	15256	101812
-0.92800	16803	118615
-0.92600	18211	136826
-0.92400	20250	157076
-0.92200	21663	178739
-0.92000	23459	202198
-0.91800	25029	227227
-0.91600	26750	253977
-0.91400	28376	282353
-0.91200	29884	312237
-0.91000	31393	343630
-0.90800	33067	376697
-0.90600	34634	411331
-0.90400	36118	447449
-0.90200	37716	485165
-0.90000	39079	524244
-0.89800	39922	564166
-0.89600	41499	605665
-0.89400	43207	648872
-0.89200	43674	692546
-0.89000	45165	737711
-0.88800	46406	784117
-0.88600	47275	831392
-0.88400	48118	879510
-0.88200	49080	928590
-0.88000	49658	978248
-0.87800	51122	1029370
-0.87600	51780	1081150
-0.87400	52578	1133728
-0.87200	53281	1187009
-0.87000	53890	1240899
-0.86800	54557	1295456
-0.86600	54929	1350385
-0.86400	55899	1406284
-0.86200	56124	1462408
-0.86000	56478	1518886
-0.85800	57005	1575891
-0.85600	56938	1632829
-0.85400	57511	1690340
-0.85200	58049	1748389
-0.85000	58502	1806891
-0.84800	58662	1865553
-0.84600	59129	1924682
-0.84400	59196	1983878
-0.84200	59082	2042960
-0.84000	59552	2102512
-0.83800	59717	2162229
-0.83600	59861	2222090
-0.83400	60126	2282216
-0.83200	59943	2342159
-0.83000	60599	2402758
-0.82800	60433	2463191
-0.82600	60346	2523537
-0.82400	59933	2583470
-0.82200	60235	2643705
-0.82000	60533	2704238
-0.81800	60005	2764243
-0.81600	59864	2824107
-0.81400	59558	2883665
-0.81200	59840	2943505
-0.81000	59261	3002766
-0.80800	59322	3062088
-0.80600	59249	3121337
-0.80400	59633	3180970
-0.80200	58755	3239725
-0.80000	58500	3298225
-0.79800	58772	3356997
-0.79600	58315	3415312
-0.79400	57984	3473296
-0.79200	57851	3531147
-0.79000	57820	3588967
-0.78800	57734	3646701
-0.78600	57540	3704241
-0.78400	57609	3761850
-0.78200	57030	3818880
-0.78000	56931	3875811
-0.77800	56560	3932371
-0.77600	56269	3988640
-0.77400	56255	4044895
-0.77200	55694	4100589
-0.77000	55500	4156089
-0.76800	55374	4211463
-0.76600	54934	4266397
-0.76400	54431	4320828
-0.76200	54135	4374963
-0.76000	54128	4429091
-0.75800	53687	4482778
-0.75600	53470	4536248
-0.75400	53135	4589383
-0.75200	53120	4642503
-0.75000	52503	4695006
-0.74800	52316	4747322
-0.74600	51621	4798943
-0.74400	51634	4850577
-0.74200	51687	4902264
-0.74000	50805	4953069
-0.73800	50378	5003447
-0.73600	50423	5053870
