#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1913	5681
-0.95200	2424	8105
-0.95000	3174	11279
-0.94800	3930	15209
-0.94600	4813	20022
-0.94400	5942	25964
-0.94200	6837	32801
-0.94000	7866	40667
-0.93800	9365	50032
-0.93600	10551	60583
-0.93400	12106	72689
-0.93200	13565	86254
-0.93000	15200	101454
-0.92800	16704	118158
-0.92600	18108	136266
-0.92400	20129	156395
-0.92200	21486	177881
-0.92000	23290	201171
-0.91800	24833	226004
-0.91600	26532	252536
-0.91400	28152	280688
-0.91200	29606	310294
-0.91000	31059	341353
-0.90800	32745	374098
-0.90600	34279	408377
-0.90400	35728	444105
-0.90200	37282	481387
-0.90000	38645	520032
-0.89800	39416	559448
-0.89600	41008	600456
-0.89400	42607	643063
-0.89200	43066	686129
-0.89000	44520	730649
-0.88800	45782	776431
-0.88600	46567	822998
-0.88400	47406	870404
-0.88200	48289	918693
-0.88000	48853	967546
-0.87800	50265	1017811
-0.87600	50870	1068681
-0.87400	51570	1120251
-0.87200	52259	1172510
-0.87000	52809	1225319
-0.86800	53451	1278770
-0.86600	53714	1332484
-0.86400	54683	1387167
-0.86200	54927	1442094
-0.86000	55227	1497321
-0.85800	55666	1552987
-0.85600	55617	1608604
-0.85400	56060	1664664
-0.85200	56521	1721185
-0.85000	56947	1778132
-0.84800	57117	1835249
-0.84600	57519	1892768
-0.84400	57592	1950360
-0.84200	57315	2007675
-0.84000	57777	2065452
-0.83800	57898	2123350
-0.83600	58010	2181360
-0.83400	58184	2239544
-0.83200	57937	2297481
-0.83000	58623	2356104
-0.82800	58264	2414368
-0.82600	58176	2472544
-0.82400	57841	2530385
-0.82200	58043	2588428
-0.82000	58286	2646714
-0.81800	57790	2704504
-0.81600	57558	2762062
-0.81400	57142	2819204
-0.81200	57434	2876638
-0.81000	56694	2933332
-0.80800	56836	2990168
-0.80600	56691	3046859
-0.80400	57128	3103987
-0.80200	56243	3160230
-0.80000	55827	3216057
-0.79800	56021	3272078
-0.79600	55553	3327631
-0.79400	55256	3382887
-0.79200	54971	3437858
-0.79000	54914	3492772
-0.78800	54892	3547664
-0.78600	54568	3602232
-0.78400	54614	3656846
-0.78200	53991	3710837
-0.78000	53864	3764701
-0.77800	53493	3818194
-0.77600	53118	3871312
-0.77400	53012	3924324
-0.77200	52516	3976840
-0.77000	52272	4029112
-0.76800	52069	4081181
-0.76600	51591	4132772
-0.76400	51039	4183811
-0.76200	50796	4234607
-0.76000	50764	4285371
-0.75800	50427	4335798
-0.75600	50082	4385880
-0.75400	49626	4435506
-0.75200	49615	4485121
-0.75000	49036	4534157
-0.74800	48833	4582990
-0.74600	48059	4631049
-0.74400	48015	4679064
-0.74200	47992	4727056
-0.74000	47265	4774321
-0.73800	46729	4821050
-0.73600	46700	4867750
