#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	144	256
-0.96400	237	493
-0.96200	401	894
-0.96000	600	1494
-0.95800	909	2403
-0.95600	1306	3709
-0.95400	1858	5567
-0.95200	2347	7914
-0.95000	3058	10972
-0.94800	3783	14755
-0.94600	4599	19354
-0.94400	5625	24979
-0.94200	6441	31420
-0.94000	7348	38768
-0.93800	8685	47453
-0.93600	9753	57206
-0.93400	11122	68328
-0.93200	12387	80715
-0.93000	13726	94441
-0.92800	14958	109399
-0.92600	16081	125480
-0.92400	17702	143182
-0.92200	18703	161885
-0.92000	20055	181940
-0.91800	21095	203035
-0.91600	22315	225350
-0.91400	23596	248946
-0.91200	24466	273412
-0.91000	25376	298788
-0.90800	26472	325260
-0.90600	27317	352577
-0.90400	28106	380683
-0.90200	29122	409805
-0.90000	29844	439649
-0.89800	29779	469428
-0.89600	30643	500071
-0.89400	31489	531560
-0.89200	31326	562886
-0.89000	32015	594901
-0.88800	32541	627442
-0.88600	32429	659871
-0.88400	32564	692435
-0.88200	32837	725272
-0.88000	32699	757971
-0.87800	32931	790902
-0.87600	33077	823979
-0.87400	33018	856997
-0.87200	32705	889702
-0.87000	32659	922361
-0.86800	32603	954964
-0.86600	31963	986927
-0.86400	32294	1019221
-0.86200	31635	1050856
-0.86000	31509	1082365
-0.85800	31138	1113503
-0.85600	30441	1143944
-0.85400	30353	1174297
-0.85200	29926	1204223
-0.85000	29512	1233735
-0.84800	29255	1262990
-0.84600	28755	1291745
-0.84400	28428	1320173
-0.84200	27810	1347983
-0.84000	27138	1375121
-0.83800	26951	1402072
-0.83600	26401	1428473
-0.83400	25960	1454433
-0.83200	25442	1479875
-0.83000	25285	1505160
-0.82800	24493	1529653
-0.82600	24086	1553739
-0.82400	23345	1577084
-0.82200	23346	1600430
-0.82000	22705	1623135
-0.81800	21947	1645082
-0.81600	21891	1666973
-0.81400	20937	1687910
-0.81200	20552	1708462
-0.81000	19869	1728331
-0.80800	19826	1748157
-0.80600	19007	1767164
-0.80400	18985	1786149
-0.80200	18175	1804324
-0.80000	17780	1822104
-0.79800	17421	1839525
-0.79600	16876	1856401
-0.79400	16453	1872854
-0.79200	16055	1888909
-0.79000	15763	1904672
-0.78800	15356	1920028
-0.78600	14989	1935017
-0.78400	14669	1949686
-0.78200	14215	1963901
-0.78000	13573	1977474
-0.77800	13529	1991003
-0.77600	13024	2004027
-0.77400	12708	2016735
-0.77200	12188	2028923
-0.77000	12011	2040934
-0.76800	11754	2052688
-0.76600	11483	2064171
-0.76400	10890	2075061
-0.76200	10687	2085748
-0.76000	10398	2096146
-0.75800	10142	2106288
-0.75600	9741	2116029
-0.75400	9601	2125630
-0.75200	9276	2134906
-0.75000	8757	2143663
-0.74800	8608	2152271
-0.74600	8425	2160696
-0.74400	8165	2168861
-0.74200	8061	2176922
-0.74000	7745	2184667
-0.73800	7384	2192051
-0.73600	7328	2199379
