#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1916	5684
-0.95200	2430	8114
-0.95000	3182	11296
-0.94800	3934	15230
-0.94600	4823	20053
-0.94400	5955	26008
-0.94200	6855	32863
-0.94000	7895	40758
-0.93800	9402	50160
-0.93600	10592	60752
-0.93400	12158	72910
-0.93200	13634	86544
-0.93000	15255	101799
-0.92800	16800	118599
-0.92600	18199	136798
-0.92400	20240	157038
-0.92200	21653	178691
-0.92000	23449	202140
-0.91800	25013	227153
-0.91600	26743	253896
-0.91400	28359	282255
-0.91200	29861	312116
-0.91000	31381	343497
-0.90800	33045	376542
-0.90600	34618	411160
-0.90400	36099	447259
-0.90200	37695	484954
-0.90000	39050	524004
-0.89800	39891	563895
-0.89600	41463	605358
-0.89400	43176	648534
-0.89200	43637	692171
-0.89000	45136	737307
-0.88800	46365	783672
-0.88600	47225	830897
-0.88400	48083	878980
-0.88200	49040	928020
-0.88000	49611	977631
-0.87800	51066	1028697
-0.87600	51720	1080417
-0.87400	52510	1132927
-0.87200	53214	1186141
-0.87000	53834	1239975
-0.86800	54486	1294461
-0.86600	54867	1349328
-0.86400	55834	1405162
-0.86200	56049	1461211
-0.86000	56418	1517629
-0.85800	56926	1574555
-0.85600	56853	1631408
-0.85400	57418	1688826
-0.85200	57956	1746782
-0.85000	58402	1805184
-0.84800	58583	1863767
-0.84600	59033	1922800
-0.84400	59106	1981906
-0.84200	58980	2040886
-0.84000	59459	2100345
-0.83800	59620	2159965
-0.83600	59753	2219718
-0.83400	60012	2279730
-0.83200	59812	2339542
-0.83000	60484	2400026
-0.82800	60315	2460341
-0.82600	60221	2520562
-0.82400	59811	2580373
-0.82200	60104	2640477
-0.82000	60403	2700880
-0.81800	59863	2760743
-0.81600	59719	2820462
-0.81400	59410	2879872
-0.81200	59684	2939556
-0.81000	59089	2998645
-0.80800	59184	3057829
-0.80600	59086	3116915
-0.80400	59482	3176397
-0.80200	58609	3235006
-0.80000	58334	3293340
-0.79800	58626	3351966
-0.79600	58152	3410118
-0.79400	57821	3467939
-0.79200	57684	3525623
-0.79000	57649	3583272
-0.78800	57551	3640823
-0.78600	57371	3698194
-0.78400	57421	3755615
-0.78200	56837	3812452
-0.78000	56756	3869208
-0.77800	56387	3925595
-0.77600	56074	3981669
-0.77400	56070	4037739
-0.77200	55513	4093252
-0.77000	55291	4148543
-0.76800	55170	4203713
-0.76600	54739	4258452
-0.76400	54234	4312686
-0.76200	53949	4366635
-0.76000	53919	4420554
-0.75800	53481	4474035
-0.75600	53260	4527295
-0.75400	52942	4580237
-0.75200	52916	4633153
-0.75000	52301	4685454
-0.74800	52083	4737537
-0.74600	51412	4788949
-0.74400	51389	4840338
-0.74200	51463	4891801
-0.74000	50580	4942381
-0.73800	50174	4992555
-0.73600	50202	5042757
