#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1914	5682
-0.95200	2426	8108
-0.95000	3175	11283
-0.94800	3932	15215
-0.94600	4813	20028
-0.94400	5945	25973
-0.94200	6841	32814
-0.94000	7870	40684
-0.93800	9373	50057
-0.93600	10562	60619
-0.93400	12123	72742
-0.93200	13577	86319
-0.93000	15216	101535
-0.92800	16731	118266
-0.92600	18132	136398
-0.92400	20155	156553
-0.92200	21520	178073
-0.92000	23327	201400
-0.91800	24876	226276
-0.91600	26584	252860
-0.91400	28204	281064
-0.91200	29676	310740
-0.91000	31143	341883
-0.90800	32815	374698
-0.90600	34359	409057
-0.90400	35824	444881
-0.90200	37387	482268
-0.90000	38735	521003
-0.89800	39521	560524
-0.89600	41128	601652
-0.89400	42747	644399
-0.89200	43208	687607
-0.89000	44677	732284
-0.88800	45928	778212
-0.88600	46729	824941
-0.88400	47571	872512
-0.88200	48466	920978
-0.88000	49021	969999
-0.87800	50473	1020472
-0.87600	51079	1071551
-0.87400	51816	1123367
-0.87200	52473	1175840
-0.87000	53069	1228909
-0.86800	53724	1282633
-0.86600	54028	1336661
-0.86400	54964	1391625
-0.86200	55193	1446818
-0.86000	55511	1502329
-0.85800	55986	1558315
-0.85600	55909	1614224
-0.85400	56413	1670637
-0.85200	56865	1727502
-0.85000	57296	1784798
-0.84800	57484	1842282
-0.84600	57886	1900168
-0.84400	57974	1958142
-0.84200	57688	2015830
-0.84000	58226	2074056
-0.83800	58323	2132379
-0.83600	58429	2190808
-0.83400	58627	2249435
-0.83200	58388	2307823
-0.83000	59103	2366926
-0.82800	58772	2425698
-0.82600	58669	2484367
-0.82400	58334	2542701
-0.82200	58527	2601228
-0.82000	58796	2660024
-0.81800	58332	2718356
-0.81600	58101	2776457
-0.81400	57672	2834129
-0.81200	58000	2892129
-0.81000	57275	2949404
-0.80800	57408	3006812
-0.80600	57250	3064062
-0.80400	57694	3121756
-0.80200	56793	3178549
-0.80000	56407	3234956
-0.79800	56629	3291585
-0.79600	56177	3347762
-0.79400	55855	3403617
-0.79200	55577	3459194
-0.79000	55603	3514797
-0.78800	55556	3570353
-0.78600	55246	3625599
-0.78400	55354	3680953
-0.78200	54665	3735618
-0.78000	54560	3790178
-0.77800	54218	3844396
-0.77600	53799	3898195
-0.77400	53754	3951949
-0.77200	53224	4005173
-0.77000	53035	4058208
-0.76800	52866	4111074
-0.76600	52385	4163459
-0.76400	51814	4215273
-0.76200	51579	4266852
-0.76000	51539	4318391
-0.75800	51202	4369593
-0.75600	50882	4420475
-0.75400	50436	4470911
-0.75200	50425	4521336
-0.75000	49799	4571135
-0.74800	49645	4620780
-0.74600	48875	4669655
-0.74400	48807	4718462
-0.74200	48842	4767304
-0.74000	48056	4815360
-0.73800	47625	4862985
-0.73600	47567	4910552
