#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1918	5686
-0.95200	2430	8116
-0.95000	3183	11299
-0.94800	3934	15233
-0.94600	4827	20060
-0.94400	5958	26018
-0.94200	6859	32877
-0.94000	7901	40778
-0.93800	9411	50189
-0.93600	10600	60789
-0.93400	12170	72959
-0.93200	13650	86609
-0.93000	15272	101881
-0.92800	16821	118702
-0.92600	18242	136944
-0.92400	20275	157219
-0.92200	21698	178917
-0.92000	23482	202399
-0.91800	25071	227470
-0.91600	26801	254271
-0.91400	28425	282696
-0.91200	29937	312633
-0.91000	31470	344103
-0.90800	33127	377230
-0.90600	34717	411947
-0.90400	36195	448142
-0.90200	37800	485942
-0.90000	39173	525115
-0.89800	40016	565131
-0.89600	41603	606734
-0.89400	43322	650056
-0.89200	43797	693853
-0.89000	45310	739163
-0.88800	46551	785714
-0.88600	47442	833156
-0.88400	48285	881441
-0.88200	49248	930689
-0.88000	49845	980534
-0.87800	51290	1031824
-0.87600	51946	1083770
-0.87400	52797	1136567
-0.87200	53492	1190059
-0.87000	54109	1244168
-0.86800	54792	1298960
-0.86600	55189	1354149
-0.86400	56135	1410284
-0.86200	56379	1466663
-0.86000	56737	1523400
-0.85800	57259	1580659
-0.85600	57194	1637853
-0.85400	57797	1695650
-0.85200	58370	1754020
-0.85000	58824	1812844
-0.84800	58995	1871839
-0.84600	59454	1931293
-0.84400	59495	1990788
-0.84200	59441	2050229
-0.84000	59923	2110152
-0.83800	60077	2170229
-0.83600	60250	2230479
-0.83400	60533	2291012
-0.83200	60362	2351374
-0.83000	61005	2412379
-0.82800	60858	2473237
-0.82600	60769	2534006
-0.82400	60383	2594389
-0.82200	60657	2655046
-0.82000	61003	2716049
-0.81800	60437	2776486
-0.81600	60325	2836811
-0.81400	60025	2896836
-0.81200	60312	2957148
-0.81000	59715	3016863
-0.80800	59849	3076712
-0.80600	59716	3136428
-0.80400	60086	3196514
-0.80200	59234	3255748
-0.80000	59017	3314765
-0.79800	59340	3374105
-0.79600	58872	3432977
-0.79400	58551	3491528
-0.79200	58431	3549959
-0.79000	58390	3608349
-0.78800	58312	3666661
-0.78600	58106	3724767
-0.78400	58221	3782988
-0.78200	57609	3840597
-0.78000	57554	3898151
-0.77800	57142	3955293
-0.77600	56914	4012207
-0.77400	56927	4069134
-0.77200	56285	4125419
-0.77000	56128	4181547
-0.76800	56042	4237589
-0.76600	55540	4293129
-0.76400	55134	4348263
-0.76200	54848	4403111
-0.76000	54794	4457905
-0.75800	54391	4512296
-0.75600	54145	4566441
-0.75400	53805	4620246
-0.75200	53833	4674079
-0.75000	53208	4727287
-0.74800	53023	4780310
-0.74600	52369	4832679
-0.74400	52343	4885022
-0.74200	52436	4937458
-0.74000	51529	4988987
-0.73800	51073	5040060
-0.73600	51145	5091205
