#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1916	5684
-0.95200	2430	8114
-0.95000	3178	11292
-0.94800	3933	15225
-0.94600	4818	20043
-0.94400	5953	25996
-0.94200	6849	32845
-0.94000	7890	40735
-0.93800	9393	50128
-0.93600	10583	60711
-0.93400	12152	72863
-0.93200	13617	86480
-0.93000	15244	101724
-0.92800	16776	118500
-0.92600	18182	136682
-0.92400	20216	156898
-0.92200	21624	178522
-0.92000	23417	201939
-0.91800	24977	226916
-0.91600	26700	253616
-0.91400	28314	281930
-0.91200	29822	311752
-0.91000	31313	343065
-0.90800	32977	376042
-0.90600	34545	410587
-0.90400	36017	446604
-0.90200	37596	484200
-0.90000	38958	523158
-0.89800	39783	562941
-0.89600	41364	604305
-0.89400	43053	647358
-0.89200	43532	690890
-0.89000	45017	735907
-0.88800	46240	782147
-0.88600	47100	829247
-0.88400	47942	877189
-0.88200	48862	926051
-0.88000	49455	975506
-0.87800	50901	1026407
-0.87600	51531	1077938
-0.87400	52331	1130269
-0.87200	53002	1183271
-0.87000	53611	1236882
-0.86800	54232	1291114
-0.86600	54620	1345734
-0.86400	55583	1401317
-0.86200	55807	1457124
-0.86000	56160	1513284
-0.85800	56658	1569942
-0.85600	56577	1626519
-0.85400	57144	1683663
-0.85200	57665	1741328
-0.85000	58107	1799435
-0.84800	58286	1857721
-0.84600	58713	1916434
-0.84400	58787	1975221
-0.84200	58612	2033833
-0.84000	59110	2092943
-0.83800	59270	2152213
-0.83600	59374	2211587
-0.83400	59624	2271211
-0.83200	59356	2330567
-0.83000	60078	2390645
-0.82800	59847	2450492
-0.82600	59788	2510280
-0.82400	59399	2569679
-0.82200	59667	2629346
-0.82000	59938	2689284
-0.81800	59454	2748738
-0.81600	59258	2807996
-0.81400	58929	2866925
-0.81200	59203	2926128
-0.81000	58575	2984703
-0.80800	58676	3043379
-0.80600	58549	3101928
-0.80400	59009	3160937
-0.80200	58055	3218992
-0.80000	57824	3276816
-0.79800	58074	3334890
-0.79600	57593	3392483
-0.79400	57251	3449734
-0.79200	57062	3506796
-0.79000	57041	3563837
-0.78800	56987	3620824
-0.78600	56768	3677592
-0.78400	56843	3734435
-0.78200	56220	3790655
-0.78000	56159	3846814
-0.77800	55771	3902585
-0.77600	55430	3958015
-0.77400	55402	4013417
-0.77200	54882	4068299
-0.77000	54645	4122944
-0.76800	54505	4177449
-0.76600	54088	4231537
-0.76400	53541	4285078
-0.76200	53283	4338361
-0.76000	53276	4391637
-0.75800	52836	4444473
-0.75600	52571	4497044
-0.75400	52235	4549279
-0.75200	52205	4601484
-0.75000	51626	4653110
-0.74800	51377	4704487
-0.74600	50698	4755185
-0.74400	50660	4805845
-0.74200	50697	4856542
-0.74000	49818	4906360
-0.73800	49389	4955749
-0.73600	49399	5005148
