#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2430	8115
-0.95000	3182	11297
-0.94800	3934	15231
-0.94600	4825	20056
-0.94400	5958	26014
-0.94200	6858	32872
-0.94000	7901	40773
-0.93800	9410	50183
-0.93600	10598	60781
-0.93400	12167	72948
-0.93200	13644	86592
-0.93000	15267	101859
-0.92800	16813	118672
-0.92600	18235	136907
-0.92400	20263	157170
-0.92200	21686	178856
-0.92000	23471	202327
-0.91800	25055	227382
-0.91600	26781	254163
-0.91400	28408	282571
-0.91200	29919	312490
-0.91000	31438	343928
-0.90800	33103	377031
-0.90600	34686	411717
-0.90400	36170	447887
-0.90200	37777	485664
-0.90000	39151	524815
-0.89800	39980	564795
-0.89600	41562	606357
-0.89400	43283	649640
-0.89200	43758	693398
-0.89000	45260	738658
-0.88800	46503	785161
-0.88600	47387	832548
-0.88400	48222	880770
-0.88200	49192	929962
-0.88000	49781	979743
-0.87800	51224	1030967
-0.87600	51886	1082853
-0.87400	52716	1135569
-0.87200	53418	1188987
-0.87000	54045	1243032
-0.86800	54707	1297739
-0.86600	55110	1352849
-0.86400	56055	1408904
-0.86200	56294	1465198
-0.86000	56659	1521857
-0.85800	57172	1579029
-0.85600	57101	1636130
-0.85400	57711	1693841
-0.85200	58251	1752092
-0.85000	58715	1810807
-0.84800	58870	1869677
-0.84600	59338	1929015
-0.84400	59399	1988414
-0.84200	59306	2047720
-0.84000	59807	2107527
-0.83800	59959	2167486
-0.83600	60117	2227603
-0.83400	60391	2287994
-0.83200	60212	2348206
-0.83000	60872	2409078
-0.82800	60709	2469787
-0.82600	60620	2530407
-0.82400	60253	2590660
-0.82200	60533	2651193
-0.82000	60852	2712045
-0.81800	60290	2772335
-0.81600	60176	2832511
-0.81400	59875	2892386
-0.81200	60151	2952537
-0.81000	59543	3012080
-0.80800	59694	3071774
-0.80600	59547	3131321
-0.80400	59924	3191245
-0.80200	59072	3250317
-0.80000	58847	3309164
-0.79800	59129	3368293
-0.79600	58676	3426969
-0.79400	58364	3485333
-0.79200	58231	3543564
-0.79000	58204	3601768
-0.78800	58127	3659895
-0.78600	57932	3717827
-0.78400	58014	3775841
-0.78200	57411	3833252
-0.78000	57359	3890611
-0.77800	56944	3947555
-0.77600	56700	4004255
-0.77400	56700	4060955
-0.77200	56099	4117054
-0.77000	55916	4172970
-0.76800	55815	4228785
-0.76600	55328	4284113
-0.76400	54897	4339010
-0.76200	54626	4393636
-0.76000	54571	4448207
-0.75800	54168	4502375
-0.75600	53928	4556303
-0.75400	53587	4609890
-0.75200	53593	4663483
-0.75000	52970	4716453
-0.74800	52768	4769221
-0.74600	52112	4821333
-0.74400	52098	4873431
-0.74200	52187	4925618
-0.74000	51295	4976913
-0.73800	50826	5027739
-0.73600	50902	5078641
