#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	237	495
-0.96200	402	897
-0.96000	604	1501
-0.95800	920	2421
-0.95600	1335	3756
-0.95400	1901	5657
-0.95200	2408	8065
-0.95000	3152	11217
-0.94800	3899	15116
-0.94600	4769	19885
-0.94400	5874	25759
-0.94200	6759	32518
-0.94000	7776	40294
-0.93800	9232	49526
-0.93600	10386	59912
-0.93400	11891	71803
-0.93200	13340	85143
-0.93000	14925	100068
-0.92800	16348	116416
-0.92600	17710	134126
-0.92400	19669	153795
-0.92200	20981	174776
-0.92000	22685	197461
-0.91800	24149	221610
-0.91600	25749	247359
-0.91400	27267	274626
-0.91200	28658	303284
-0.91000	30000	333284
-0.90800	31557	364841
-0.90600	32974	397815
-0.90400	34229	432044
-0.90200	35736	467780
-0.90000	36966	504746
-0.89800	37580	542326
-0.89600	39021	581347
-0.89400	40492	621839
-0.89200	40836	662675
-0.89000	42086	704761
-0.88800	43189	747950
-0.88600	43916	791866
-0.88400	44536	836402
-0.88200	45293	881695
-0.88000	45681	927376
-0.87800	46823	974199
-0.87600	47294	1021493
-0.87400	47853	1069346
-0.87200	48342	1117688
-0.87000	48666	1166354
-0.86800	49068	1215422
-0.86600	49178	1264600
-0.86400	50026	1314626
-0.86200	50040	1364666
-0.86000	50199	1414865
-0.85800	50388	1465253
-0.85600	50210	1515463
-0.85400	50439	1565902
-0.85200	50806	1616708
-0.85000	50947	1667655
-0.84800	51056	1718711
-0.84600	51113	1769824
-0.84400	51054	1820878
-0.84200	50761	1871639
-0.84000	50828	1922467
-0.83800	50834	1973301
-0.83600	50695	2023996
-0.83400	50708	2074704
-0.83200	50512	2125216
-0.83000	50786	2176002
-0.82800	50365	2226367
-0.82600	50147	2276514
-0.82400	49667	2326181
-0.82200	49668	2375849
-0.82000	49503	2425352
-0.81800	49110	2474462
-0.81600	48779	2523241
-0.81400	48206	2571447
-0.81200	48295	2619742
-0.81000	47441	2667183
-0.80800	47542	2714725
-0.80600	46993	2761718
-0.80400	47393	2809111
-0.80200	46416	2855527
-0.80000	45928	2901455
-0.79800	45828	2947283
-0.79600	45283	2992566
-0.79400	44939	3037505
-0.79200	44551	3082056
-0.79000	44380	3126436
-0.78800	44225	3170661
-0.78600	43704	3214365
-0.78400	43564	3257929
-0.78200	42869	3300798
-0.78000	42368	3343166
-0.77800	42227	3385393
-0.77600	41566	3426959
-0.77400	41356	3468315
-0.77200	40800	3509115
-0.77000	40539	3549654
-0.76800	40322	3589976
-0.76600	39682	3629658
-0.76400	38985	3668643
-0.76200	38761	3707404
-0.76000	38531	3745935
-0.75800	38298	3784233
-0.75600	37810	3822043
-0.75400	37230	3859273
-0.75200	37189	3896462
-0.75000	36641	3933103
-0.74800	36441	3969544
-0.74600	35693	4005237
-0.74400	35436	4040673
-0.74200	35359	4076032
-0.74000	34671	4110703
-0.73800	33977	4144680
-0.73600	33907	4178587
