#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2430	8115
-0.95000	3182	11297
-0.94800	3934	15231
-0.94600	4825	20056
-0.94400	5958	26014
-0.94200	6858	32872
-0.94000	7901	40773
-0.93800	9409	50182
-0.93600	10597	60779
-0.93400	12165	72944
-0.93200	13641	86585
-0.93000	15267	101852
-0.92800	16810	118662
-0.92600	18230	136892
-0.92400	20260	157152
-0.92200	21685	178837
-0.92000	23471	202308
-0.91800	25052	227360
-0.91600	26778	254138
-0.91400	28404	282542
-0.91200	29914	312456
-0.91000	31429	343885
-0.90800	33098	376983
-0.90600	34677	411660
-0.90400	36166	447826
-0.90200	37767	485593
-0.90000	39141	524734
-0.89800	39967	564701
-0.89600	41552	606253
-0.89400	43276	649529
-0.89200	43742	693271
-0.89000	45249	738520
-0.88800	46491	785011
-0.88600	47372	832383
-0.88400	48206	880589
-0.88200	49180	929769
-0.88000	49763	979532
-0.87800	51211	1030743
-0.87600	51869	1082612
-0.87400	52696	1135308
-0.87200	53396	1188704
-0.87000	54021	1242725
-0.86800	54686	1297411
-0.86600	55082	1352493
-0.86400	56035	1408528
-0.86200	56269	1464797
-0.86000	56637	1521434
-0.85800	57149	1578583
-0.85600	57083	1635666
-0.85400	57686	1693352
-0.85200	58216	1751568
-0.85000	58692	1810260
-0.84800	58844	1869104
-0.84600	59311	1928415
-0.84400	59368	1987783
-0.84200	59264	2047047
-0.84000	59775	2106822
-0.83800	59927	2166749
-0.83600	60080	2226829
-0.83400	60350	2287179
-0.83200	60173	2347352
-0.83000	60837	2408189
-0.82800	60673	2468862
-0.82600	60581	2529443
-0.82400	60212	2589655
-0.82200	60491	2650146
-0.82000	60801	2710947
-0.81800	60256	2771203
-0.81600	60133	2831336
-0.81400	59831	2891167
-0.81200	60105	2951272
-0.81000	59498	3010770
-0.80800	59645	3070415
-0.80600	59504	3129919
-0.80400	59888	3189807
-0.80200	59033	3248840
-0.80000	58798	3307638
-0.79800	59088	3366726
-0.79600	58636	3425362
-0.79400	58305	3483667
-0.79200	58182	3541849
-0.79000	58158	3600007
-0.78800	58071	3658078
-0.78600	57881	3715959
-0.78400	57958	3773917
-0.78200	57361	3831278
-0.78000	57302	3888580
-0.77800	56899	3945479
-0.77600	56641	4002120
-0.77400	56647	4058767
-0.77200	56055	4114822
-0.77000	55863	4170685
-0.76800	55759	4226444
-0.76600	55272	4281716
-0.76400	54837	4336553
-0.76200	54572	4391125
-0.76000	54510	4445635
-0.75800	54112	4499747
-0.75600	53856	4553603
-0.75400	53531	4607134
-0.75200	53517	4660651
-0.75000	52901	4713552
-0.74800	52714	4766266
-0.74600	52041	4818307
-0.74400	52044	4870351
-0.74200	52118	4922469
-0.74000	51226	4973695
-0.73800	50765	5024460
-0.73600	50833	5075293
