#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2430	8115
-0.95000	3182	11297
-0.94800	3934	15231
-0.94600	4825	20056
-0.94400	5958	26014
-0.94200	6858	32872
-0.94000	7901	40773
-0.93800	9410	50183
-0.93600	10599	60782
-0.93400	12168	72950
-0.93200	13644	86594
-0.93000	15268	101862
-0.92800	16813	118675
-0.92600	18236	136911
-0.92400	20265	157176
-0.92200	21687	178863
-0.92000	23472	202335
-0.91800	25057	227392
-0.91600	26787	254179
-0.91400	28409	282588
-0.91200	29920	312508
-0.91000	31444	343952
-0.90800	33105	377057
-0.90600	34690	411747
-0.90400	36174	447921
-0.90200	37784	485705
-0.90000	39155	524860
-0.89800	39986	564846
-0.89600	41567	606413
-0.89400	43288	649701
-0.89200	43763	693464
-0.89000	45264	738728
-0.88800	46512	785240
-0.88600	47400	832640
-0.88400	48230	880870
-0.88200	49196	930066
-0.88000	49786	979852
-0.87800	51235	1031087
-0.87600	51895	1082982
-0.87400	52730	1135712
-0.87200	53431	1189143
-0.87000	54052	1243195
-0.86800	54722	1297917
-0.86600	55121	1353038
-0.86400	56064	1409102
-0.86200	56307	1465409
-0.86000	56665	1522074
-0.85800	57184	1579258
-0.85600	57112	1636370
-0.85400	57722	1694092
-0.85200	58267	1752359
-0.85000	58728	1811087
-0.84800	58886	1869973
-0.84600	59354	1929327
-0.84400	59410	1988737
-0.84200	59322	2048059
-0.84000	59822	2107881
-0.83800	59973	2167854
-0.83600	60139	2227993
-0.83400	60405	2288398
-0.83200	60234	2348632
-0.83000	60886	2409518
-0.82800	60732	2470250
-0.82600	60640	2530890
-0.82400	60263	2591153
-0.82200	60544	2651697
-0.82000	60871	2712568
-0.81800	60302	2772870
-0.81600	60195	2833065
-0.81400	59892	2892957
-0.81200	60169	2953126
-0.81000	59559	3012685
-0.80800	59716	3072401
-0.80600	59580	3131981
-0.80400	59946	3191927
-0.80200	59099	3251026
-0.80000	58864	3309890
-0.79800	59167	3369057
-0.79600	58705	3427762
-0.79400	58387	3486149
-0.79200	58258	3544407
-0.79000	58228	3602635
-0.78800	58148	3660783
-0.78600	57957	3718740
-0.78400	58041	3776781
-0.78200	57441	3834222
-0.78000	57388	3891610
-0.77800	56972	3948582
-0.77600	56727	4005309
-0.77400	56731	4062040
-0.77200	56122	4118162
-0.77000	55945	4174107
-0.76800	55860	4229967
-0.76600	55359	4285326
-0.76400	54933	4340259
-0.76200	54656	4394915
-0.76000	54587	4449502
-0.75800	54199	4503701
-0.75600	53956	4557657
-0.75400	53608	4611265
-0.75200	53629	4664894
-0.75000	53003	4717897
-0.74800	52799	4770696
-0.74600	52139	4822835
-0.74400	52125	4874960
-0.74200	52224	4927184
-0.74000	51330	4978514
-0.73800	50856	5029370
-0.73600	50933	5080303
