#\delta	Number of cells	Cumulative
-0.99900	0	0
-0.99800	0	0
-0.99700	0	0
-0.99600	0	0
-0.99500	0	0
-0.99400	0	0
-0.99300	0	0
-0.99200	0	0
-0.99100	0	0
-0.99000	0	0
-0.98900	0	0
-0.98800	0	0
-0.98700	0	0
-0.98600	0	0
-0.98500	0	0
-0.98400	0	0
-0.98300	0	0
-0.98200	0	0
-0.98100	0	0
-0.98000	0	0
-0.97900	0	0
-0.97800	0	0
-0.97700	0	0
-0.97600	0	0
-0.97500	0	0
-0.97400	0	0
-0.97300	2	2
-0.97200	7	9
-0.97100	16	25
-0.97000	15	40
-0.96900	33	73
-0.96800	39	112
-0.96700	56	168
-0.96600	88	256
-0.96500	100	356
-0.96400	137	493
-0.96300	170	663
-0.96200	232	895
-0.96100	279	1174
-0.96000	324	1498
-0.95900	434	1932
-0.95800	481	2413
-0.95700	598	3011
-0.95600	723	3734
-0.95500	875	4609
-0.95400	1010	5619
-0.95300	1081	6700
-0.95200	1300	8000
-0.95100	1453	9453
-0.95000	1657	11110
-0.94900	1859	12969
-0.94800	1995	14964
-0.94700	2258	17222
-0.94600	2433	19655
-0.94500	2767	22422
-0.94400	2994	25416
-0.94300	3121	28537
-0.94200	3496	32033
-0.94100	3622	35655
-0.94000	3969	39624
-0.93900	4285	43909
-0.93800	4710	48619
-0.93700	4870	53489
-0.93600	5214	58703
-0.93500	5604	64307
-0.93400	5955	70262
-0.93300	6353	76615
-0.93200	6578	83193
-0.93100	7084	90277
-0.93000	7301	97578
-0.92900	7709	105287
-0.92800	7992	113279
-0.92700	8243	121522
-0.92600	8745	130267
-0.92500	9210	139477
-0.92400	9595	149072
-0.92300	9908	158980
-0.92200	10015	168995
-0.92100	10497	179492
-0.92000	11012	190504
-0.91900	11299	201803
-0.91800	11521	213324
-0.91700	11846	225170
-0.91600	12346	237516
-0.91500	12630	250146
-0.91400	12996	263142
-0.91300	13287	276429
-0.91200	13510	289939
-0.91100	13808	303747
-0.91000	14133	317880
-0.90900	14565	332445
-0.90800	14740	347185
-0.90700	15041	362226
-0.90600	15325	377551
-0.90500	15508	393059
-0.90400	15942	409001
-0.90300	16313	425314
-0.90200	16437	441751
-0.90100	16881	458632
-0.90000	16760	475392
-0.89900	17092	492484
-0.89800	16856	509340
-0.89700	17400	526740
-0.89600	17661	544401
-0.89500	18024	562425
-0.89400	18233	580658
-0.89300	18071	598729
-0.89200	18256	616985
-0.89100	18498	635483
-0.89000	18807	654290
-0.88900	19268	673558
-0.88800	18911	692469
-0.88700	19149	711618
-0.88600	19382	731000
-0.88500	19208	750208
-0.88400	19636	769844
-0.88300	19724	789568
-0.88200	19657	809225
-0.88100	19842	829067
-0.88000	19651	848718
-0.87900	20085	868803
-0.87800	20108	888911
-0.87700	20229	909140
-0.87600	20141	929281
-0.87500	20430	949711
-0.87400	20267	969978
-0.87300	20288	990266
-0.87200	20386	1010652
-0.87100	20364	1031016
-0.87000	20438	1051454
-0.86900	20431	1071885
-0.86800	20496	1092381
-0.86700	20382	1112763
-0.86600	20421	1133184
-0.86500	20637	1153821
-0.86400	20573	1174394
-0.86300	20651	1195045
-0.86200	20291	1215336
-0.86100	20459	1235795
-0.86000	20274	1256069
-0.85900	20486	1276555
-0.85800	20267	1296822
-0.85700	20084	1316906
-0.85600	20088	1336994
-0.85500	20261	1357255
-0.85400	20151	1377406
-0.85300	20143	1397549
-0.85200	20129	1417678
-0.85100	20104	1437782
-0.85000	19980	1457762
-0.84900	20016	1477778
-0.84800	20024	1497802
-0.84700	19766	1517568
-0.84600	19968	1537536
-0.84500	19663	1557199
-0.84400	19713	1576912
-0.84300	19578	1596490
-0.84200	19249	1615739
-0.84100	19406	1635145
-0.84000	19214	1654359
-0.83900	19268	1673627
-0.83800	19077	1692704
-0.83700	19226	1711930
-0.83600	18858	1730788
-0.83500	19058	1749846
-0.83400	18868	1768714
-0.83300	18649	1787363
-0.83200	18671	1806034
-0.83100	18542	1824576
-0.83000	18830	1843406
-0.82900	18307	1861713
-0.82800	18305	1880018
-0.82700	18425	1898443
-0.82600	17891	1916334
-0.82500	17701	1934035
-0.82400	17845	1951880
-0.82300	17836	1969716
-0.82200	17557	1987273
-0.82100	17502	2004775
-0.82000	17520	2022295
-0.81900	17235	2039530
-0.81800	17218	2056748
-0.81700	17189	2073937
-0.81600	17013	2090950
-0.81500	16402	2107352
-0.81400	16870	2124222
-0.81300	16764	2140986
-0.81200	16317	2157303
-0.81100	16046	2173349
-0.81000	16086	2189435
-0.80900	16126	2205561
-0.80800	16158	2221719
-0.80700	15737	2237456
