#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1918	5686
-0.95200	2430	8116
-0.95000	3184	11300
-0.94800	3934	15234
-0.94600	4827	20061
-0.94400	5959	26020
-0.94200	6859	32879
-0.94000	7901	40780
-0.93800	9413	50193
-0.93600	10600	60793
-0.93400	12171	72964
-0.93200	13654	86618
-0.93000	15273	101891
-0.92800	16822	118713
-0.92600	18244	136957
-0.92400	20276	157233
-0.92200	21699	178932
-0.92000	23486	202418
-0.91800	25072	227490
-0.91600	26807	254297
-0.91400	28429	282726
-0.91200	29945	312671
-0.91000	31476	344147
-0.90800	33132	377279
-0.90600	34723	412002
-0.90400	36206	448208
-0.90200	37808	486016
-0.90000	39179	525195
-0.89800	40021	565216
-0.89600	41613	606829
-0.89400	43342	650171
-0.89200	43804	693975
-0.89000	45316	739291
-0.88800	46561	785852
-0.88600	47452	833304
-0.88400	48295	881599
-0.88200	49260	930859
-0.88000	49857	980716
-0.87800	51306	1032022
-0.87600	51969	1083991
-0.87400	52812	1136803
-0.87200	53510	1190313
-0.87000	54134	1244447
-0.86800	54805	1299252
-0.86600	55217	1354469
-0.86400	56154	1410623
-0.86200	56402	1467025
-0.86000	56759	1523784
-0.85800	57282	1581066
-0.85600	57219	1638285
-0.85400	57821	1696106
-0.85200	58395	1754501
-0.85000	58845	1813346
-0.84800	59020	1872366
-0.84600	59489	1931855
-0.84400	59528	1991383
-0.84200	59471	2050854
-0.84000	59943	2110797
-0.83800	60119	2170916
-0.83600	60275	2231191
-0.83400	60570	2291761
-0.83200	60387	2352148
-0.83000	61024	2413172
-0.82800	60882	2474054
-0.82600	60809	2534863
-0.82400	60414	2595277
-0.82200	60704	2655981
-0.82000	61038	2717019
-0.81800	60485	2777504
-0.81600	60360	2837864
-0.81400	60074	2897938
-0.81200	60360	2958298
-0.81000	59757	3018055
-0.80800	59892	3077947
-0.80600	59753	3137700
-0.80400	60124	3197824
-0.80200	59269	3257093
-0.80000	59063	3316156
-0.79800	59381	3375537
-0.79600	58914	3434451
-0.79400	58604	3493055
-0.79200	58478	3551533
-0.79000	58445	3609978
-0.78800	58379	3668357
-0.78600	58166	3726523
-0.78400	58273	3784796
-0.78200	57665	3842461
-0.78000	57612	3900073
-0.77800	57189	3957262
-0.77600	56969	4014231
-0.77400	56990	4071221
-0.77200	56332	4127553
-0.77000	56182	4183735
-0.76800	56094	4239829
-0.76600	55600	4295429
-0.76400	55191	4350620
-0.76200	54913	4405533
-0.76000	54858	4460391
-0.75800	54448	4514839
-0.75600	54187	4569026
-0.75400	53868	4622894
-0.75200	53891	4676785
-0.75000	53280	4730065
-0.74800	53079	4783144
-0.74600	52447	4835591
-0.74400	52402	4887993
-0.74200	52505	4940498
-0.74000	51591	4992089
-0.73800	51136	5043225
-0.73600	51201	5094426
