#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1914	5682
-0.95200	2427	8109
-0.95000	3175	11284
-0.94800	3932	15216
-0.94600	4815	20031
-0.94400	5945	25976
-0.94200	6841	32817
-0.94000	7870	40687
-0.93800	9374	50061
-0.93600	10565	60626
-0.93400	12125	72751
-0.93200	13579	86330
-0.93000	15217	101547
-0.92800	16734	118281
-0.92600	18134	136415
-0.92400	20162	156577
-0.92200	21540	178117
-0.92000	23340	201457
-0.91800	24888	226345
-0.91600	26592	252937
-0.91400	28213	281150
-0.91200	29691	310841
-0.91000	31154	341995
-0.90800	32833	374828
-0.90600	34374	409202
-0.90400	35844	445046
-0.90200	37414	482460
-0.90000	38755	521215
-0.89800	39548	560763
-0.89600	41148	601911
-0.89400	42785	644696
-0.89200	43246	687942
-0.89000	44715	732657
-0.88800	45956	778613
-0.88600	46766	825379
-0.88400	47611	872990
-0.88200	48507	921497
-0.88000	49063	970560
-0.87800	50522	1021082
-0.87600	51136	1072218
-0.87400	51872	1124090
-0.87200	52516	1176606
-0.87000	53132	1229738
-0.86800	53774	1283512
-0.86600	54083	1337595
-0.86400	55022	1392617
-0.86200	55249	1447866
-0.86000	55568	1503434
-0.85800	56053	1559487
-0.85600	55975	1615462
-0.85400	56495	1671957
-0.85200	56930	1728887
-0.85000	57363	1786250
-0.84800	57568	1843818
-0.84600	57971	1901789
-0.84400	58041	1959830
-0.84200	57798	2017628
-0.84000	58305	2075933
-0.83800	58400	2134333
-0.83600	58523	2192856
-0.83400	58747	2251603
-0.83200	58478	2310081
-0.83000	59197	2369278
-0.82800	58884	2428162
-0.82600	58785	2486947
-0.82400	58465	2545412
-0.82200	58644	2604056
-0.82000	58925	2662981
-0.81800	58444	2721425
-0.81600	58197	2779622
-0.81400	57797	2837419
-0.81200	58103	2895522
-0.81000	57396	2952918
-0.80800	57529	3010447
-0.80600	57370	3067817
-0.80400	57797	3125614
-0.80200	56906	3182520
-0.80000	56572	3239092
-0.79800	56761	3295853
-0.79600	56304	3352157
-0.79400	55989	3408146
-0.79200	55729	3463875
-0.79000	55753	3519628
-0.78800	55691	3575319
-0.78600	55396	3630715
-0.78400	55510	3686225
-0.78200	54818	3741043
-0.78000	54701	3795744
-0.77800	54374	3850118
-0.77600	53975	3904093
-0.77400	53935	3958028
-0.77200	53382	4011410
-0.77000	53202	4064612
-0.76800	53032	4117644
-0.76600	52541	4170185
-0.76400	51958	4222143
-0.76200	51755	4273898
-0.76000	51727	4325625
-0.75800	51374	4376999
-0.75600	51063	4428062
-0.75400	50613	4478675
-0.75200	50608	4529283
-0.75000	49986	4579269
-0.74800	49829	4629098
-0.74600	49035	4678133
-0.74400	48981	4727114
-0.74200	49019	4776133
-0.74000	48215	4824348
-0.73800	47816	4872164
-0.73600	47774	4919938
