#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1913	5681
-0.95200	2427	8108
-0.95000	3182	11290
-0.94800	3934	15224
-0.94600	4821	20045
-0.94400	5949	25994
-0.94200	6855	32849
-0.94000	7893	40742
-0.93800	9393	50135
-0.93600	10574	60709
-0.93400	12143	72852
-0.93200	13616	86468
-0.93000	15242	101710
-0.92800	16776	118486
-0.92600	18198	136684
-0.92400	20229	156913
-0.92200	21632	178545
-0.92000	23427	201972
-0.91800	24972	226944
-0.91600	26725	253669
-0.91400	28333	282002
-0.91200	29849	311851
-0.91000	31361	343212
-0.90800	32978	376190
-0.90600	34565	410755
-0.90400	36022	446777
-0.90200	37648	484425
-0.90000	39003	523428
-0.89800	39848	563276
-0.89600	41424	604700
-0.89400	43094	647794
-0.89200	43571	691365
-0.89000	45084	736449
-0.88800	46331	782780
-0.88600	47176	829956
-0.88400	48030	877986
-0.88200	48977	926963
-0.88000	49577	976540
-0.87800	50996	1027536
-0.87600	51655	1079191
-0.87400	52425	1131616
-0.87200	53158	1184774
-0.87000	53747	1238521
-0.86800	54439	1292960
-0.86600	54806	1347766
-0.86400	55719	1403485
-0.86200	55993	1459478
-0.86000	56306	1515784
-0.85800	56862	1572646
-0.85600	56751	1629397
-0.85400	57372	1686769
-0.85200	57913	1744682
-0.85000	58341	1803023
-0.84800	58477	1861500
-0.84600	58990	1920490
-0.84400	58992	1979482
-0.84200	58898	2038380
-0.84000	59353	2097733
-0.83800	59539	2157272
-0.83600	59668	2216940
-0.83400	59923	2276863
-0.83200	59769	2336632
-0.83000	60384	2397016
-0.82800	60172	2457188
-0.82600	60141	2517329
-0.82400	59700	2577029
-0.82200	59963	2636992
-0.82000	60318	2697310
-0.81800	59744	2757054
-0.81600	59603	2816657
-0.81400	59234	2875891
-0.81200	59557	2935448
-0.81000	58962	2994410
-0.80800	59051	3053461
-0.80600	58966	3112427
-0.80400	59270	3171697
-0.80200	58450	3230147
-0.80000	58156	3288303
-0.79800	58454	3346757
-0.79600	58006	3404763
-0.79400	57654	3462417
-0.79200	57483	3519900
-0.79000	57435	3577335
-0.78800	57424	3634759
-0.78600	57202	3691961
-0.78400	57307	3749268
-0.78200	56628	3805896
-0.78000	56522	3862418
-0.77800	56131	3918549
-0.77600	55871	3974420
-0.77400	55913	4030333
-0.77200	55294	4085627
-0.77000	55047	4140674
-0.76800	55064	4195738
-0.76600	54413	4250151
-0.76400	54000	4304151
-0.76200	53813	4357964
-0.76000	53695	4411659
-0.75800	53306	4464965
-0.75600	53021	4517986
-0.75400	52679	4570665
-0.75200	52658	4623323
-0.75000	52039	4675362
-0.74800	51816	4727178
-0.74600	51152	4778330
-0.74400	51064	4829394
-0.74200	51197	4880591
-0.74000	50322	4930913
-0.73800	49735	4980648
-0.73600	49836	5030484
