#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	604	1504
-0.95800	922	2426
-0.95600	1335	3761
-0.95400	1910	5671
-0.95200	2421	8092
-0.95000	3167	11259
-0.94800	3919	15178
-0.94600	4794	19972
-0.94400	5913	25885
-0.94200	6814	32699
-0.94000	7831	40530
-0.93800	9324	49854
-0.93600	10475	60329
-0.93400	12028	72357
-0.93200	13491	85848
-0.93000	15103	100951
-0.92800	16580	117531
-0.92600	17984	135515
-0.92400	19967	155482
-0.92200	21364	176846
-0.92000	23133	199979
-0.91800	24627	224606
-0.91600	26338	250944
-0.91400	27926	278870
-0.91200	29382	308252
-0.91000	30819	339071
-0.90800	32403	371474
-0.90600	33974	405448
-0.90400	35397	440845
-0.90200	37003	477848
-0.90000	38263	516111
-0.89800	39010	555121
-0.89600	40542	595663
-0.89400	42189	637852
-0.89200	42673	680525
-0.89000	44110	724635
-0.88800	45267	769902
-0.88600	46087	815989
-0.88400	46870	862859
-0.88200	47813	910672
-0.88000	48346	959018
-0.87800	49676	1008694
-0.87600	50262	1058956
-0.87400	50993	1109949
-0.87200	51657	1161606
-0.87000	52194	1213800
-0.86800	52853	1266653
-0.86600	53108	1319761
-0.86400	53993	1373754
-0.86200	54144	1427898
-0.86000	54427	1482325
-0.85800	54963	1537288
-0.85600	54866	1592154
-0.85400	55301	1647455
-0.85200	55810	1703265
-0.85000	56172	1759437
-0.84800	56364	1815801
-0.84600	56656	1872457
-0.84400	56679	1929136
-0.84200	56525	1985661
-0.84000	56855	2042516
-0.83800	56985	2099501
-0.83600	57161	2156662
-0.83400	57303	2213965
-0.83200	57114	2271079
-0.83000	57717	2328796
-0.82800	57301	2386097
-0.82600	57290	2443387
-0.82400	56850	2500237
-0.82200	57027	2557264
-0.82000	57282	2614546
-0.81800	56629	2671175
-0.81600	56472	2727647
-0.81400	56083	2783730
-0.81200	56457	2840187
-0.81000	55722	2895909
-0.80800	55674	2951583
-0.80600	55556	3007139
-0.80400	55922	3063061
-0.80200	55153	3118214
-0.80000	54661	3172875
-0.79800	54834	3227709
-0.79600	54329	3282038
-0.79400	54124	3336162
-0.79200	53694	3389856
-0.79000	53601	3443457
-0.78800	53605	3497062
-0.78600	53294	3550356
-0.78400	53353	3603709
-0.78200	52726	3656435
-0.78000	52449	3708884
-0.77800	52115	3760999
-0.77600	51805	3812804
-0.77400	51708	3864512
-0.77200	51126	3915638
-0.77000	50893	3966531
-0.76800	50686	4017217
-0.76600	50014	4067231
-0.76400	49572	4116803
-0.76200	49344	4166147
-0.76000	49255	4215402
-0.75800	48768	4264170
-0.75600	48604	4312774
-0.75400	48133	4360907
-0.75200	48019	4408926
-0.75000	47480	4456406
-0.74800	47202	4503608
-0.74600	46480	4550088
-0.74400	46359	4596447
-0.74200	46413	4642860
-0.74000	45528	4688388
-0.73800	44912	4733300
-0.73600	45006	4778306
