#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	30	39
-0.96800	67	106
-0.96600	141	247
-0.96400	224	471
-0.96200	376	847
-0.96000	556	1403
-0.95800	857	2260
-0.95600	1222	3482
-0.95400	1731	5213
-0.95200	2165	7378
-0.95000	2828	10206
-0.94800	3510	13716
-0.94600	4204	17920
-0.94400	5160	23080
-0.94200	5912	28992
-0.94000	6729	35721
-0.93800	7972	43693
-0.93600	8939	52632
-0.93400	10130	62762
-0.93200	11304	74066
-0.93000	12525	86591
-0.92800	13688	100279
-0.92600	14689	114968
-0.92400	16271	131239
-0.92200	17215	148454
-0.92000	18496	166950
-0.91800	19502	186452
-0.91600	20643	207095
-0.91400	21835	228930
-0.91200	22772	251702
-0.91000	23770	275472
-0.90800	24719	300191
-0.90600	25594	325785
-0.90400	26615	352400
-0.90200	27578	379978
-0.90000	28430	408408
-0.89800	28556	436964
-0.89600	29493	466457
-0.89400	30393	496850
-0.89200	30288	527138
-0.89000	31181	558319
-0.88800	31844	590163
-0.88600	32102	622265
-0.88400	32329	654594
-0.88200	32739	687333
-0.88000	32748	720081
-0.87800	33471	753552
-0.87600	33687	787239
-0.87400	33767	821006
-0.87200	33792	854798
-0.87000	33699	888497
-0.86800	33981	922478
-0.86600	33826	956304
-0.86400	34060	990364
-0.86200	33838	1024202
-0.86000	33568	1057770
-0.85800	33792	1091562
-0.85600	33387	1124949
-0.85400	33368	1158317
-0.85200	33047	1191364
-0.85000	33092	1224456
-0.84800	33050	1257506
-0.84600	32641	1290147
-0.84400	32346	1322493
-0.84200	32046	1354539
-0.84000	31905	1386444
-0.83800	31664	1418108
-0.83600	31289	1449397
-0.83400	31215	1480612
-0.83200	30750	1511362
-0.83000	30830	1542192
-0.82800	30041	1572233
-0.82600	29951	1602184
-0.82400	29410	1631594
-0.82200	29253	1660847
-0.82000	29026	1689873
-0.81800	28279	1718152
-0.81600	28263	1746415
-0.81400	27536	1773951
-0.81200	27264	1801215
-0.81000	26580	1827795
-0.80800	26686	1854481
-0.80600	26133	1880614
-0.80400	26126	1906740
-0.80200	25375	1932115
-0.80000	24931	1957046
-0.79800	24516	1981562
-0.79600	24153	2005715
-0.79400	23750	2029465
-0.79200	23288	2052753
-0.79000	23129	2075882
-0.78800	22723	2098605
-0.78600	22454	2121059
-0.78400	22132	2143191
-0.78200	21657	2164848
-0.78000	21208	2186056
-0.77800	21128	2207184
-0.77600	20571	2227755
-0.77400	20170	2247925
-0.77200	19695	2267620
-0.77000	19437	2287057
-0.76800	19173	2306230
-0.76600	18895	2325125
-0.76400	18168	2343293
-0.76200	18128	2361421
-0.76000	17696	2379117
-0.75800	17511	2396628
-0.75600	17204	2413832
-0.75400	16897	2430729
-0.75200	16504	2447233
-0.75000	16029	2463262
-0.74800	15826	2479088
-0.74600	15273	2494361
-0.74400	15171	2509532
-0.74200	15028	2524560
-0.74000	14720	2539280
-0.73800	14080	2553360
-0.73600	14146	2567506
