#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1919	5687
-0.95200	2429	8116
-0.95000	3184	11300
-0.94800	3938	15238
-0.94600	4827	20065
-0.94400	5959	26024
-0.94200	6863	32887
-0.94000	7908	40795
-0.93800	9417	50212
-0.93600	10598	60810
-0.93400	12184	72994
-0.93200	13660	86654
-0.93000	15277	101931
-0.92800	16827	118758
-0.92600	18260	137018
-0.92400	20287	157305
-0.92200	21711	179016
-0.92000	23506	202522
-0.91800	25088	227610
-0.91600	26840	254450
-0.91400	28452	282902
-0.91200	29983	312885
-0.91000	31518	344403
-0.90800	33158	377561
-0.90600	34758	412319
-0.90400	36252	448571
-0.90200	37857	486428
-0.90000	39226	525654
-0.89800	40075	565729
-0.89600	41689	607418
-0.89400	43400	650818
-0.89200	43859	694677
-0.89000	45376	740053
-0.88800	46641	786694
-0.88600	47499	834193
-0.88400	48393	882586
-0.88200	49368	931954
-0.88000	49936	981890
-0.87800	51400	1033290
-0.87600	52090	1085380
-0.87400	52888	1138268
-0.87200	53631	1191899
-0.87000	54255	1246154
-0.86800	54942	1301096
-0.86600	55340	1356436
-0.86400	56274	1412710
-0.86200	56519	1469229
-0.86000	56888	1526117
-0.85800	57456	1583573
-0.85600	57375	1640948
-0.85400	57962	1698910
-0.85200	58580	1757490
-0.85000	59005	1816495
-0.84800	59212	1875707
-0.84600	59686	1935393
-0.84400	59699	1995092
-0.84200	59677	2054769
-0.84000	60135	2114904
-0.83800	60333	2175237
-0.83600	60446	2235683
-0.83400	60769	2296452
-0.83200	60609	2357061
-0.83000	61256	2418317
-0.82800	61090	2479407
-0.82600	61020	2540427
-0.82400	60652	2601079
-0.82200	60923	2662002
-0.82000	61298	2723300
-0.81800	60702	2784002
-0.81600	60585	2844587
-0.81400	60338	2904925
-0.81200	60641	2965566
-0.81000	60002	3025568
-0.80800	60165	3085733
-0.80600	60005	3145738
-0.80400	60368	3206106
-0.80200	59553	3265659
-0.80000	59338	3324997
-0.79800	59639	3384636
-0.79600	59203	3443839
-0.79400	58870	3502709
-0.79200	58738	3561447
-0.79000	58703	3620150
-0.78800	58681	3678831
-0.78600	58467	3737298
-0.78400	58580	3795878
-0.78200	57933	3853811
-0.78000	57918	3911729
-0.77800	57496	3969225
-0.77600	57279	4026504
-0.77400	57330	4083834
-0.77200	56638	4140472
-0.77000	56471	4196943
-0.76800	56408	4253351
-0.76600	55904	4309255
-0.76400	55474	4364729
-0.76200	55206	4419935
-0.76000	55180	4475115
-0.75800	54767	4529882
-0.75600	54495	4584377
-0.75400	54225	4638602
-0.75200	54237	4692839
-0.75000	53629	4746468
-0.74800	53388	4799856
-0.74600	52792	4852648
-0.74400	52681	4905329
-0.74200	52835	4958164
-0.74000	51961	5010125
-0.73800	51462	5061587
-0.73600	51579	5113166
