#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	604	1504
-0.95800	921	2425
-0.95600	1332	3757
-0.95400	1905	5662
-0.95200	2412	8074
-0.95000	3146	11220
-0.94800	3901	15121
-0.94600	4764	19885
-0.94400	5866	25751
-0.94200	6749	32500
-0.94000	7765	40265
-0.93800	9242	49507
-0.93600	10379	59886
-0.93400	11915	71801
-0.93200	13347	85148
-0.93000	14926	100074
-0.92800	16363	116437
-0.92600	17779	134216
-0.92400	19683	153899
-0.92200	21057	174956
-0.92000	22800	197756
-0.91800	24245	222001
-0.91600	25896	247897
-0.91400	27483	275380
-0.91200	28854	304234
-0.91000	30254	334488
-0.90800	31846	366334
-0.90600	33330	399664
-0.90400	34673	434337
-0.90200	36286	470623
-0.90000	37475	508098
-0.89800	38131	546229
-0.89600	39656	585885
-0.89400	41251	627136
-0.89200	41643	668779
-0.89000	43022	711801
-0.88800	44227	756028
-0.88600	44874	800902
-0.88400	45666	846568
-0.88200	46545	893113
-0.88000	47048	940161
-0.87800	48325	988486
-0.87600	48784	1037270
-0.87400	49562	1086832
-0.87200	50107	1136939
-0.87000	50552	1187491
-0.86800	51120	1238611
-0.86600	51311	1289922
-0.86400	52167	1342089
-0.86200	52290	1394379
-0.86000	52543	1446922
-0.85800	53007	1499929
-0.85600	52824	1552753
-0.85400	53242	1605995
-0.85200	53655	1659650
-0.85000	53966	1713616
-0.84800	54169	1767785
-0.84600	54462	1822247
-0.84400	54341	1876588
-0.84200	54208	1930796
-0.84000	54402	1985198
-0.83800	54421	2039619
-0.83600	54532	2094151
-0.83400	54554	2148705
-0.83200	54436	2203141
-0.83000	54968	2258109
-0.82800	54393	2312502
-0.82600	54399	2366901
-0.82400	53903	2420804
-0.82200	54001	2474805
-0.82000	54278	2529083
-0.81800	53573	2582656
-0.81600	53354	2636010
-0.81400	52927	2688937
-0.81200	53277	2742214
-0.81000	52429	2794643
-0.80800	52385	2847028
-0.80600	52174	2899202
-0.80400	52478	2951680
-0.80200	51849	3003529
-0.80000	51248	3054777
-0.79800	51279	3106056
-0.79600	50881	3156937
-0.79400	50490	3207427
-0.79200	50147	3257574
-0.79000	49997	3307571
-0.78800	49877	3357448
-0.78600	49523	3406971
-0.78400	49535	3456506
-0.78200	48829	3505335
-0.78000	48451	3553786
-0.77800	48185	3601971
-0.77600	47796	3649767
-0.77400	47628	3697395
-0.77200	47053	3744448
-0.77000	46832	3791280
-0.76800	46527	3837807
-0.76600	45977	3883784
-0.76400	45349	3929133
-0.76200	45148	3974281
-0.76000	44966	4019247
-0.75800	44599	4063846
-0.75600	44389	4108235
-0.75400	43870	4152105
-0.75200	43641	4195746
-0.75000	43094	4238840
-0.74800	42900	4281740
-0.74600	42087	4323827
-0.74400	41830	4365657
-0.74200	41943	4407600
-0.74000	41022	4448622
-0.73800	40479	4489101
-0.73600	40339	4529440
