#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1916	5684
-0.95200	2429	8113
-0.95000	3183	11296
-0.94800	3937	15233
-0.94600	4827	20060
-0.94400	5957	26017
-0.94200	6861	32878
-0.94000	7906	40784
-0.93800	9412	50196
-0.93600	10593	60789
-0.93400	12174	72963
-0.93200	13645	86608
-0.93000	15270	101878
-0.92800	16817	118695
-0.92600	18246	136941
-0.92400	20272	157213
-0.92200	21692	178905
-0.92000	23485	202390
-0.91800	25060	227450
-0.91600	26815	254265
-0.91400	28418	282683
-0.91200	29948	312631
-0.91000	31476	344107
-0.90800	33125	377232
-0.90600	34719	411951
-0.90400	36197	448148
-0.90200	37810	485958
-0.90000	39167	525125
-0.89800	40017	565142
-0.89600	41632	606774
-0.89400	43336	650110
-0.89200	43786	693896
-0.89000	45313	739209
-0.88800	46582	785791
-0.88600	47433	833224
-0.88400	48305	881529
-0.88200	49269	930798
-0.88000	49863	980661
-0.87800	51316	1031977
-0.87600	52000	1083977
-0.87400	52787	1136764
-0.87200	53520	1190284
-0.87000	54148	1244432
-0.86800	54822	1299254
-0.86600	55221	1354475
-0.86400	56172	1410647
-0.86200	56406	1467053
-0.86000	56756	1523809
-0.85800	57332	1581141
-0.85600	57237	1638378
-0.85400	57828	1696206
-0.85200	58443	1754649
-0.85000	58872	1813521
-0.84800	59032	1872553
-0.84600	59528	1932081
-0.84400	59546	1991627
-0.84200	59494	2051121
-0.84000	59953	2111074
-0.83800	60130	2171204
-0.83600	60263	2231467
-0.83400	60563	2292030
-0.83200	60412	2352442
-0.83000	61032	2413474
-0.82800	60883	2474357
-0.82600	60815	2535172
-0.82400	60427	2595599
-0.82200	60709	2656308
-0.82000	61065	2717373
-0.81800	60478	2777851
-0.81600	60352	2838203
-0.81400	60078	2898281
-0.81200	60374	2958655
-0.81000	59761	3018416
-0.80800	59891	3078307
-0.80600	59794	3138101
-0.80400	60118	3198219
-0.80200	59263	3257482
-0.80000	59052	3316534
-0.79800	59380	3375914
-0.79600	58921	3434835
-0.79400	58609	3493444
-0.79200	58437	3551881
-0.79000	58408	3610289
-0.78800	58386	3668675
-0.78600	58166	3726841
-0.78400	58294	3785135
-0.78200	57648	3842783
-0.78000	57605	3900388
-0.77800	57192	3957580
-0.77600	56955	4014535
-0.77400	56998	4071533
-0.77200	56321	4127854
-0.77000	56156	4184010
-0.76800	56119	4240129
-0.76600	55562	4295691
-0.76400	55144	4350835
-0.76200	54888	4405723
-0.76000	54830	4460553
-0.75800	54413	4514966
-0.75600	54161	4569127
-0.75400	53880	4623007
-0.75200	53885	4676892
-0.75000	53252	4730144
-0.74800	53031	4783175
-0.74600	52400	4835575
-0.74400	52303	4887878
-0.74200	52458	4940336
-0.74000	51583	4991919
-0.73800	51057	5042976
-0.73600	51142	5094118
