#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1911	5679
-0.95200	2425	8104
-0.95000	3178	11282
-0.94800	3930	15212
-0.94600	4812	20024
-0.94400	5936	25960
-0.94200	6838	32798
-0.94000	7872	40670
-0.93800	9361	50031
-0.93600	10537	60568
-0.93400	12089	72657
-0.93200	13556	86213
-0.93000	15183	101396
-0.92800	16691	118087
-0.92600	18096	136183
-0.92400	20099	156282
-0.92200	21507	177789
-0.92000	23291	201080
-0.91800	24812	225892
-0.91600	26568	252460
-0.91400	28147	280607
-0.91200	29635	310242
-0.91000	31112	341354
-0.90800	32715	374069
-0.90600	34288	408357
-0.90400	35737	444094
-0.90200	37356	481450
-0.90000	38671	520121
-0.89800	39465	559586
-0.89600	41041	600627
-0.89400	42651	643278
-0.89200	43174	686452
-0.89000	44631	731083
-0.88800	45847	776930
-0.88600	46658	823588
-0.88400	47517	871105
-0.88200	48448	919553
-0.88000	49023	968576
-0.87800	50392	1018968
-0.87600	50990	1069958
-0.87400	51799	1121757
-0.87200	52463	1174220
-0.87000	53052	1227272
-0.86800	53737	1281009
-0.86600	54003	1335012
-0.86400	54914	1389926
-0.86200	55159	1445085
-0.86000	55450	1500535
-0.85800	56004	1556539
-0.85600	55881	1612420
-0.85400	56398	1668818
-0.85200	56905	1725723
-0.85000	57341	1783064
-0.84800	57514	1840578
-0.84600	57898	1898476
-0.84400	57932	1956408
-0.84200	57765	2014173
-0.84000	58164	2072337
-0.83800	58373	2130710
-0.83600	58492	2189202
-0.83400	58684	2247886
-0.83200	58503	2306389
-0.83000	59128	2365517
-0.82800	58789	2424306
-0.82600	58802	2483108
-0.82400	58465	2541573
-0.82200	58637	2600210
-0.82000	58847	2659057
-0.81800	58276	2717333
-0.81600	58178	2775511
-0.81400	57759	2833270
-0.81200	58141	2891411
-0.81000	57464	2948875
-0.80800	57481	3006356
-0.80600	57359	3063715
-0.80400	57697	3121412
-0.80200	56926	3178338
-0.80000	56530	3234868
-0.79800	56782	3291650
-0.79600	56263	3347913
-0.79400	55966	3403879
-0.79200	55688	3459567
-0.79000	55674	3515241
-0.78800	55619	3570860
-0.78600	55438	3626298
-0.78400	55458	3681756
-0.78200	54802	3736558
-0.78000	54623	3791181
-0.77800	54304	3845485
-0.77600	53969	3899454
-0.77400	53962	3953416
-0.77200	53327	4006743
-0.77000	53088	4059831
-0.76800	52932	4112763
-0.76600	52324	4165087
-0.76400	51887	4216974
-0.76200	51761	4268735
-0.76000	51545	4320280
-0.75800	51173	4371453
-0.75600	50922	4422375
-0.75400	50520	4472895
-0.75200	50426	4523321
-0.75000	49853	4573174
-0.74800	49684	4622858
-0.74600	48856	4671714
-0.74400	48836	4720550
-0.74200	48944	4769494
-0.74000	48119	4817613
-0.73800	47465	4865078
-0.73600	47585	4912663
