#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	604	1504
-0.95800	921	2425
-0.95600	1334	3759
-0.95400	1909	5668
-0.95200	2419	8087
-0.95000	3163	11250
-0.94800	3911	15161
-0.94600	4783	19944
-0.94400	5902	25846
-0.94200	6791	32637
-0.94000	7809	40446
-0.93800	9294	49740
-0.93600	10441	60181
-0.93400	12002	72183
-0.93200	13459	85642
-0.93000	15056	100698
-0.92800	16511	117209
-0.92600	17919	135128
-0.92400	19889	155017
-0.92200	21277	176294
-0.92000	23018	199312
-0.91800	24498	223810
-0.91600	26203	250013
-0.91400	27792	277805
-0.91200	29234	307039
-0.91000	30646	337685
-0.90800	32223	369908
-0.90600	33782	403690
-0.90400	35187	438877
-0.90200	36789	475666
-0.90000	38022	513688
-0.89800	38737	552425
-0.89600	40287	592712
-0.89400	41889	634601
-0.89200	42342	676943
-0.89000	43791	720734
-0.88800	44973	765707
-0.88600	45730	811437
-0.88400	46513	857950
-0.88200	47442	905392
-0.88000	47956	953348
-0.87800	49273	1002621
-0.87600	49869	1052490
-0.87400	50573	1103063
-0.87200	51192	1154255
-0.87000	51701	1205956
-0.86800	52329	1258285
-0.86600	52550	1310835
-0.86400	53450	1364285
-0.86200	53629	1417914
-0.86000	53849	1471763
-0.85800	54394	1526157
-0.85600	54249	1580406
-0.85400	54684	1635090
-0.85200	55175	1690265
-0.85000	55490	1745755
-0.84800	55748	1801503
-0.84600	55986	1857489
-0.84400	55973	1913462
-0.84200	55830	1969292
-0.84000	56138	2025430
-0.83800	56229	2081659
-0.83600	56402	2138061
-0.83400	56465	2194526
-0.83200	56300	2250826
-0.83000	56954	2307780
-0.82800	56439	2364219
-0.82600	56373	2420592
-0.82400	55920	2476512
-0.82200	56104	2532616
-0.82000	56401	2589017
-0.81800	55735	2644752
-0.81600	55579	2700331
-0.81400	55121	2755452
-0.81200	55503	2810955
-0.81000	54702	2865657
-0.80800	54728	2920385
-0.80600	54542	2974927
-0.80400	54926	3029853
-0.80200	54179	3084032
-0.80000	53621	3137653
-0.79800	53778	3191431
-0.79600	53271	3244702
-0.79400	52992	3297694
-0.79200	52634	3350328
-0.79000	52504	3402832
-0.78800	52473	3455305
-0.78600	52148	3507453
-0.78400	52191	3559644
-0.78200	51542	3611186
-0.78000	51284	3662470
-0.77800	50912	3713382
-0.77600	50602	3763984
-0.77400	50507	3814491
-0.77200	49882	3864373
-0.77000	49670	3914043
-0.76800	49471	3963514
-0.76600	48784	4012298
-0.76400	48319	4060617
-0.76200	48028	4108645
-0.76000	47987	4156632
-0.75800	47540	4204172
-0.75600	47338	4251510
-0.75400	46822	4298332
-0.75200	46677	4345009
-0.75000	46109	4391118
-0.74800	45913	4437031
-0.74600	45110	4482141
-0.74400	44958	4527099
-0.74200	45025	4572124
-0.74000	44076	4616200
-0.73800	43520	4659720
-0.73600	43523	4703243
