#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	238	496
-0.96200	403	899
-0.96000	598	1497
-0.95800	915	2412
-0.95600	1323	3735
-0.95400	1879	5614
-0.95200	2374	7988
-0.95000	3094	11082
-0.94800	3832	14914
-0.94600	4684	19598
-0.94400	5753	25351
-0.94200	6613	31964
-0.94000	7622	39586
-0.93800	9010	48596
-0.93600	10127	58723
-0.93400	11625	70348
-0.93200	13020	83368
-0.93000	14523	97891
-0.92800	15912	113803
-0.92600	17288	131091
-0.92400	19094	150185
-0.92200	20409	170594
-0.92000	22066	192660
-0.91800	23424	216084
-0.91600	24991	241075
-0.91400	26508	267583
-0.91200	27805	295388
-0.91000	29103	324491
-0.90800	30589	355080
-0.90600	31885	386965
-0.90400	33160	420125
-0.90200	34663	454788
-0.90000	35783	490571
-0.89800	36276	526847
-0.89600	37665	564512
-0.89400	39141	603653
-0.89200	39367	643020
-0.89000	40699	683719
-0.88800	41792	725511
-0.88600	42365	767876
-0.88400	42991	810867
-0.88200	43758	854625
-0.88000	44247	898872
-0.87800	45371	944243
-0.87600	45680	989923
-0.87400	46282	1036205
-0.87200	46727	1082932
-0.87000	46991	1129923
-0.86800	47570	1177493
-0.86600	47597	1225090
-0.86400	48374	1273464
-0.86200	48458	1321922
-0.86000	48515	1370437
-0.85800	48776	1419213
-0.85600	48479	1467692
-0.85400	48914	1516606
-0.85200	49155	1565761
-0.85000	49312	1615073
-0.84800	49441	1664514
-0.84600	49621	1714135
-0.84400	49319	1763454
-0.84200	49224	1812678
-0.84000	49258	1861936
-0.83800	49210	1911146
-0.83600	49248	1960394
-0.83400	49105	2009499
-0.83200	48939	2058438
-0.83000	49251	2107689
-0.82800	48717	2156406
-0.82600	48598	2205004
-0.82400	47975	2252979
-0.82200	48034	2301013
-0.82000	48106	2349119
-0.81800	47396	2396515
-0.81600	47341	2443856
-0.81400	46739	2490595
-0.81200	46890	2537485
-0.81000	46025	2583510
-0.80800	45934	2629444
-0.80600	45634	2675078
-0.80400	46043	2721121
-0.80200	45078	2766199
-0.80000	44421	2810620
-0.79800	44384	2855004
-0.79600	44002	2899006
-0.79400	43632	2942638
-0.79200	43198	2985836
-0.79000	42918	3028754
-0.78800	42721	3071475
-0.78600	42349	3113824
-0.78400	42283	3156107
-0.78200	41538	3197645
-0.78000	41033	3238678
-0.77800	40851	3279529
-0.77600	40260	3319789
-0.77400	40047	3359836
-0.77200	39488	3399324
-0.77000	39222	3438546
-0.76800	38919	3477465
-0.76600	38353	3515818
-0.76400	37639	3553457
-0.76200	37469	3590926
-0.76000	37204	3628130
-0.75800	36913	3665043
-0.75600	36457	3701500
-0.75400	35967	3737467
-0.75200	35748	3773215
-0.75000	35201	3808416
-0.74800	35002	3843418
-0.74600	34241	3877659
-0.74400	33888	3911547
-0.74200	33985	3945532
-0.74000	33129	3978661
-0.73800	32486	4011147
-0.73600	32335	4043482
