#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1917	5685
-0.95200	2429	8114
-0.95000	3183	11297
-0.94800	3938	15235
-0.94600	4827	20062
-0.94400	5959	26021
-0.94200	6863	32884
-0.94000	7908	40792
-0.93800	9417	50209
-0.93600	10595	60804
-0.93400	12182	72986
-0.93200	13652	86638
-0.93000	15272	101910
-0.92800	16822	118732
-0.92600	18254	136986
-0.92400	20281	157267
-0.92200	21702	178969
-0.92000	23500	202469
-0.91800	25073	227542
-0.91600	26832	254374
-0.91400	28439	282813
-0.91200	29969	312782
-0.91000	31493	344275
-0.90800	33146	377421
-0.90600	34738	412159
-0.90400	36231	448390
-0.90200	37837	486227
-0.90000	39200	525427
-0.89800	40054	565481
-0.89600	41668	607149
-0.89400	43371	650520
-0.89200	43826	694346
-0.89000	45348	739694
-0.88800	46619	786313
-0.88600	47469	833782
-0.88400	48358	882140
-0.88200	49333	931473
-0.88000	49901	981374
-0.87800	51368	1032742
-0.87600	52055	1084797
-0.87400	52850	1137647
-0.87200	53580	1191227
-0.87000	54215	1245442
-0.86800	54891	1300333
-0.86600	55293	1355626
-0.86400	56221	1411847
-0.86200	56478	1468325
-0.86000	56837	1525162
-0.85800	57415	1582577
-0.85600	57321	1639898
-0.85400	57904	1697802
-0.85200	58509	1756311
-0.85000	58951	1815262
-0.84800	59143	1874405
-0.84600	59618	1934023
-0.84400	59632	1993655
-0.84200	59587	2053242
-0.84000	60054	2113296
-0.83800	60254	2173550
-0.83600	60370	2233920
-0.83400	60683	2294603
-0.83200	60532	2355135
-0.83000	61168	2416303
-0.82800	61000	2477303
-0.82600	60943	2538246
-0.82400	60558	2598804
-0.82200	60825	2659629
-0.82000	61202	2720831
-0.81800	60613	2781444
-0.81600	60484	2841928
-0.81400	60220	2902148
-0.81200	60526	2962674
-0.81000	59904	3022578
-0.80800	60054	3082632
-0.80600	59908	3142540
-0.80400	60261	3202801
-0.80200	59413	3262214
-0.80000	59218	3321432
-0.79800	59536	3380968
-0.79600	59084	3440052
-0.79400	58766	3498818
-0.79200	58615	3557433
-0.79000	58588	3616021
-0.78800	58565	3674586
-0.78600	58343	3732929
-0.78400	58463	3791392
-0.78200	57811	3849203
-0.78000	57802	3907005
-0.77800	57358	3964363
-0.77600	57153	4021516
-0.77400	57188	4078704
-0.77200	56504	4135208
-0.77000	56344	4191552
-0.76800	56285	4247837
-0.76600	55771	4303608
-0.76400	55348	4358956
-0.76200	55069	4414025
-0.76000	55019	4469044
-0.75800	54623	4523667
-0.75600	54347	4578014
-0.75400	54070	4632084
-0.75200	54084	4686168
-0.75000	53493	4739661
-0.74800	53242	4792903
-0.74600	52622	4845525
-0.74400	52531	4898056
-0.74200	52687	4950743
-0.74000	51797	5002540
-0.73800	51299	5053839
-0.73600	51398	5105237
