#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1918	5686
-0.95200	2429	8115
-0.95000	3184	11299
-0.94800	3938	15237
-0.94600	4827	20064
-0.94400	5959	26023
-0.94200	6863	32886
-0.94000	7908	40794
-0.93800	9417	50211
-0.93600	10597	60808
-0.93400	12183	72991
-0.93200	13657	86648
-0.93000	15276	101924
-0.92800	16827	118751
-0.92600	18258	137009
-0.92400	20284	157293
-0.92200	21706	178999
-0.92000	23504	202503
-0.91800	25083	227586
-0.91600	26839	254425
-0.91400	28446	282871
-0.91200	29978	312849
-0.91000	31505	344354
-0.90800	33154	377508
-0.90600	34750	412258
-0.90400	36246	448504
-0.90200	37849	486353
-0.90000	39219	525572
-0.89800	40068	565640
-0.89600	41680	607320
-0.89400	43393	650713
-0.89200	43849	694562
-0.89000	45367	739929
-0.88800	46638	786567
-0.88600	47488	834055
-0.88400	48380	882435
-0.88200	49355	931790
-0.88000	49925	981715
-0.87800	51380	1033095
-0.87600	52079	1085174
-0.87400	52875	1138049
-0.87200	53609	1191658
-0.87000	54237	1245895
-0.86800	54924	1300819
-0.86600	55319	1356138
-0.86400	56257	1412395
-0.86200	56498	1468893
-0.86000	56871	1525764
-0.85800	57441	1583205
-0.85600	57348	1640553
-0.85400	57940	1698493
-0.85200	58548	1757041
-0.85000	58990	1816031
-0.84800	59183	1875214
-0.84600	59655	1934869
-0.84400	59669	1994538
-0.84200	59644	2054182
-0.84000	60101	2114283
-0.83800	60310	2174593
-0.83600	60413	2235006
-0.83400	60740	2295746
-0.83200	60580	2356326
-0.83000	61218	2417544
-0.82800	61051	2478595
-0.82600	60993	2539588
-0.82400	60612	2600200
-0.82200	60893	2661093
-0.82000	61256	2722349
-0.81800	60664	2783013
-0.81600	60540	2843553
-0.81400	60295	2903848
-0.81200	60599	2964447
-0.81000	59959	3024406
-0.80800	60119	3084525
-0.80600	59966	3144491
-0.80400	60324	3204815
-0.80200	59495	3264310
-0.80000	59288	3323598
-0.79800	59588	3383186
-0.79600	59154	3442340
-0.79400	58834	3501174
-0.79200	58701	3559875
-0.79000	58655	3618530
-0.78800	58647	3677177
-0.78600	58408	3735585
-0.78400	58524	3794109
-0.78200	57875	3851984
-0.78000	57876	3909860
-0.77800	57439	3967299
-0.77600	57220	4024519
-0.77400	57274	4081793
-0.77200	56581	4138374
-0.77000	56421	4194795
-0.76800	56363	4251158
-0.76600	55860	4307018
-0.76400	55426	4362444
-0.76200	55152	4417596
-0.76000	55111	4472707
-0.75800	54712	4527419
-0.75600	54433	4581852
-0.75400	54163	4636015
-0.75200	54176	4690191
-0.75000	53564	4743755
-0.74800	53338	4797093
-0.74600	52714	4849807
-0.74400	52622	4902429
-0.74200	52776	4955205
-0.74000	51894	5007099
-0.73800	51391	5058490
-0.73600	51511	5110001
