#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	29	38
-0.96800	65	103
-0.96600	139	242
-0.96400	215	457
-0.96200	367	824
-0.96000	550	1374
-0.95800	845	2219
-0.95600	1203	3422
-0.95400	1710	5132
-0.95200	2124	7256
-0.95000	2774	10030
-0.94800	3434	13464
-0.94600	4117	17581
-0.94400	5034	22615
-0.94200	5766	28381
-0.94000	6559	34940
-0.93800	7749	42689
-0.93600	8705	51394
-0.93400	9865	61259
-0.93200	10982	72241
-0.93000	12153	84394
-0.92800	13259	97653
-0.92600	14259	111912
-0.92400	15735	127647
-0.92200	16643	144290
-0.92000	17839	162129
-0.91800	18779	180908
-0.91600	19849	200757
-0.91400	21013	221770
-0.91200	21861	243631
-0.91000	22820	266451
-0.90800	23760	290211
-0.90600	24544	314755
-0.90400	25461	340216
-0.90200	26346	366562
-0.90000	27193	393755
-0.89800	27186	420941
-0.89600	28092	449033
-0.89400	28942	477975
-0.89200	28814	506789
-0.89000	29625	536414
-0.88800	30205	566619
-0.88600	30478	597097
-0.88400	30642	627739
-0.88200	31003	658742
-0.88000	30956	689698
-0.87800	31547	721245
-0.87600	31802	753047
-0.87400	31802	784849
-0.87200	31820	816669
-0.87000	31646	848315
-0.86800	31920	880235
-0.86600	31704	911939
-0.86400	31754	943693
-0.86200	31710	975403
-0.86000	31419	1006822
-0.85800	31433	1038255
-0.85600	31047	1069302
-0.85400	31150	1100452
-0.85200	30749	1131201
-0.85000	30829	1162030
-0.84800	30656	1192686
-0.84600	30225	1222911
-0.84400	29898	1252809
-0.84200	29613	1282422
-0.84000	29397	1311819
-0.83800	29232	1341051
-0.83600	28882	1369933
-0.83400	28741	1398674
-0.83200	28272	1426946
-0.83000	28343	1455289
-0.82800	27632	1482921
-0.82600	27405	1510326
-0.82400	26823	1537149
-0.82200	26722	1563871
-0.82000	26415	1590286
-0.81800	25886	1616172
-0.81600	25720	1641892
-0.81400	25042	1666934
-0.81200	24707	1691641
-0.81000	24187	1715828
-0.80800	24183	1740011
-0.80600	23621	1763632
-0.80400	23614	1787246
-0.80200	22862	1810108
-0.80000	22465	1832573
-0.79800	22062	1854635
-0.79600	21777	1876412
-0.79400	21429	1897841
-0.79200	20846	1918687
-0.79000	20741	1939428
-0.78800	20279	1959707
-0.78600	20023	1979730
-0.78400	19767	1999497
-0.78200	19280	2018777
-0.78000	18958	2037735
-0.77800	18819	2056554
-0.77600	18224	2074778
-0.77400	17887	2092665
-0.77200	17433	2110098
-0.77000	17193	2127291
-0.76800	16966	2144257
-0.76600	16783	2161040
-0.76400	16010	2177050
-0.76200	16007	2193057
-0.76000	15544	2208601
-0.75800	15379	2223980
-0.75600	15095	2239075
-0.75400	14795	2253870
-0.75200	14415	2268285
-0.75000	14003	2282288
-0.74800	13832	2296120
-0.74600	13283	2309403
-0.74400	13222	2322625
-0.74200	13019	2335644
-0.74000	12807	2348451
-0.73800	12196	2360647
-0.73600	12236	2372883
-0.73400	12037	2384920
