#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	69	109
-0.96600	142	251
-0.96400	228	479
-0.96200	383	862
-0.96000	565	1427
-0.95800	871	2298
-0.95600	1238	3536
-0.95400	1754	5290
-0.95200	2198	7488
-0.95000	2879	10367
-0.94800	3563	13930
-0.94600	4292	18222
-0.94400	5251	23473
-0.94200	6020	29493
-0.94000	6872	36365
-0.93800	8158	44523
-0.93600	9132	53655
-0.93400	10373	64028
-0.93200	11583	75611
-0.93000	12870	88481
-0.92800	14079	102560
-0.92600	15131	117691
-0.92400	16728	134419
-0.92200	17726	152145
-0.92000	19070	171215
-0.91800	20145	191360
-0.91600	21370	212730
-0.91400	22609	235339
-0.91200	23562	258901
-0.91000	24649	283550
-0.90800	25656	309206
-0.90600	26591	335797
-0.90400	27625	363422
-0.90200	28714	392136
-0.90000	29576	421712
-0.89800	29743	451455
-0.89600	30720	482175
-0.89400	31723	513898
-0.89200	31653	545551
-0.89000	32596	578147
-0.88800	33347	611494
-0.88600	33641	645135
-0.88400	33888	679023
-0.88200	34380	713403
-0.88000	34419	747822
-0.87800	35108	782930
-0.87600	35451	818381
-0.87400	35527	853908
-0.87200	35599	889507
-0.87000	35577	925084
-0.86800	35921	961005
-0.86600	35729	996734
-0.86400	36074	1032808
-0.86200	35852	1068660
-0.86000	35662	1104322
-0.85800	35874	1140196
-0.85600	35460	1175656
-0.85400	35515	1211171
-0.85200	35223	1246394
-0.85000	35288	1281682
-0.84800	35271	1316953
-0.84600	34945	1351898
-0.84400	34571	1386469
-0.84200	34335	1420804
-0.84000	34231	1455035
-0.83800	33996	1489031
-0.83600	33682	1522713
-0.83400	33568	1556281
-0.83200	33074	1589355
-0.83000	33255	1622610
-0.82800	32423	1655033
-0.82600	32408	1687441
-0.82400	31796	1719237
-0.82200	31688	1750925
-0.82000	31452	1782377
-0.81800	30732	1813109
-0.81600	30657	1843766
-0.81400	29965	1873731
-0.81200	29641	1903372
-0.81000	29051	1932423
-0.80800	29057	1961480
-0.80600	28488	1989968
-0.80400	28576	2018544
-0.80200	27762	2046306
-0.80000	27298	2073604
-0.79800	26868	2100472
-0.79600	26471	2126943
-0.79400	26039	2152982
-0.79200	25650	2178632
-0.79000	25419	2204051
-0.78800	25022	2229073
-0.78600	24689	2253762
-0.78400	24448	2278210
-0.78200	24022	2302232
-0.78000	23434	2325666
-0.77800	23302	2348968
-0.77600	22735	2371703
-0.77400	22387	2394090
-0.77200	21955	2416045
-0.77000	21669	2437714
-0.76800	21435	2459149
-0.76600	21038	2480187
-0.76400	20235	2500422
-0.76200	20306	2520728
-0.76000	19847	2540575
-0.75800	19589	2560164
-0.75600	19264	2579428
-0.75400	18949	2598377
-0.75200	18572	2616949
-0.75000	18138	2635087
-0.74800	17858	2652945
-0.74600	17217	2670162
-0.74400	17159	2687321
-0.74200	16888	2704209
-0.74000	16640	2720849
-0.73800	15936	2736785
-0.73600	16011	2752796
