#\delta	Number of cells	Cumulative
-0.99900	0	0
-0.99800	0	0
-0.99700	0	0
-0.99600	0	0
-0.99500	0	0
-0.99400	0	0
-0.99300	0	0
-0.99200	0	0
-0.99100	0	0
-0.99000	0	0
-0.98900	0	0
-0.98800	0	0
-0.98700	0	0
-0.98600	0	0
-0.98500	0	0
-0.98400	0	0
-0.98300	0	0
-0.98200	0	0
-0.98100	0	0
-0.98000	0	0
-0.97900	0	0
-0.97800	0	0
-0.97700	0	0
-0.97600	0	0
-0.97500	0	0
-0.97400	0	0
-0.97300	2	2
-0.97200	7	9
-0.97100	16	25
-0.97000	15	40
-0.96900	33	73
-0.96800	39	112
-0.96700	56	168
-0.96600	90	258
-0.96500	100	358
-0.96400	138	496
-0.96300	170	666
-0.96200	232	898
-0.96100	275	1173
-0.96000	320	1493
-0.95900	432	1925
-0.95800	479	2404
-0.95700	597	3001
-0.95600	717	3718
-0.95500	867	4585
-0.95400	991	5576
-0.95300	1070	6646
-0.95200	1278	7924
-0.95100	1427	9351
-0.95000	1638	10989
-0.94900	1831	12820
-0.94800	1960	14780
-0.94700	2228	17008
-0.94600	2394	19402
-0.94500	2717	22119
-0.94400	2952	25071
-0.94300	3072	28143
-0.94200	3451	31594
-0.94100	3565	35159
-0.94000	3902	39061
-0.93900	4225	43286
-0.93800	4645	47931
-0.93700	4794	52725
-0.93600	5169	57894
-0.93500	5528	63422
-0.93400	5869	69291
-0.93300	6270	75561
-0.93200	6490	82051
-0.93100	6980	89031
-0.93000	7254	96285
-0.92900	7639	103924
-0.92800	7949	111873
-0.92700	8192	120065
-0.92600	8700	128765
-0.92500	9158	137923
-0.92400	9534	147457
-0.92300	9905	157362
-0.92200	10020	167382
-0.92100	10509	177891
-0.92000	11046	188937
-0.91900	11286	200223
-0.91800	11538	211761
-0.91700	11876	223637
-0.91600	12438	236075
-0.91500	12762	248837
-0.91400	13050	261887
-0.91300	13419	275306
-0.91200	13658	288964
-0.91100	13937	302901
-0.91000	14358	317259
-0.90900	14724	331983
-0.90800	14940	346923
-0.90700	15316	362239
-0.90600	15586	377825
-0.90500	15832	393657
-0.90400	16303	409960
-0.90300	16708	426668
-0.90200	16860	443528
-0.90100	17405	460933
-0.90000	17244	478177
-0.89900	17630	495807
-0.89800	17506	513313
-0.89700	18016	531329
-0.89600	18305	549634
-0.89500	18729	568363
-0.89400	19004	587367
-0.89300	18864	606231
-0.89200	19017	625248
-0.89100	19458	644706
-0.89000	19710	664416
-0.88900	20258	684674
-0.88800	19892	704566
-0.88700	20178	724744
-0.88600	20555	745299
-0.88500	20400	765699
-0.88400	20843	786542
-0.88300	21006	807548
-0.88200	20964	828512
-0.88100	21353	849865
-0.88000	21045	870910
-0.87900	21660	892570
-0.87800	21680	914250
-0.87700	21854	936104
-0.87600	21760	957864
-0.87500	22066	979930
-0.87400	22173	1002103
-0.87300	22151	1024254
-0.87200	22360	1046614
-0.87100	22322	1068936
-0.87000	22395	1091331
-0.86900	22564	1113895
-0.86800	22723	1136618
-0.86700	22583	1159201
-0.86600	22637	1181838
-0.86500	22997	1204835
-0.86400	22906	1227741
-0.86300	23063	1250804
-0.86200	22820	1273624
-0.86100	23044	1296668
-0.86000	22884	1319552
-0.85900	23117	1342669
-0.85800	23022	1365691
-0.85700	22866	1388557
-0.85600	22942	1411499
-0.85500	23058	1434557
-0.85400	22991	1457548
-0.85300	23151	1480699
-0.85200	23277	1503976
-0.85100	23251	1527227
-0.85000	23131	1550358
-0.84900	23197	1573555
-0.84800	23232	1596787
-0.84700	23119	1619906
-0.84600	23414	1643320
-0.84500	23051	1666371
-0.84400	23103	1689474
-0.84300	23140	1712614
-0.84200	22962	1735576
-0.84100	23181	1758757
-0.84000	22932	1781689
-0.83900	23151	1804840
-0.83800	22915	1827755
-0.83700	23124	1850879
-0.83600	22766	1873645
-0.83500	22944	1896589
-0.83400	22857	1919446
-0.83300	22655	1942101
-0.83200	22909	1965010
-0.83100	22690	1987700
-0.83000	23119	2010819
-0.82900	22555	2033374
-0.82800	22582	2055956
-0.82700	22807	2078763
-0.82600	22304	2101067
-0.82500	22041	2123108
-0.82400	22402	2145510
-0.82300	22392	2167902
-0.82200	22174	2190076
-0.82100	22179	2212255
-0.82000	22367	2234622
-0.81900	21853	2256475
-0.81800	21897	2278372
-0.81700	21877	2300249
-0.81600	21785	2322034
-0.81500	21213	2343247
-0.81400	21764	2365011
-0.81300	21721	2386732
-0.81200	21270	2408002
-0.81100	21136	2429138
-0.81000	21162	2450300
-0.80900	21072	2471372
-0.80800	21100	2492472
