#\delta	Number of cells	Cumulative
-0.99800	0	0
-0.99600	0	0
-0.99400	0	0
-0.99200	0	0
-0.99000	0	0
-0.98800	0	0
-0.98600	0	0
-0.98400	0	0
-0.98200	0	0
-0.98000	0	0
-0.97800	0	0
-0.97600	0	0
-0.97400	0	0
-0.97200	9	9
-0.97000	31	40
-0.96800	72	112
-0.96600	146	258
-0.96400	239	497
-0.96200	403	900
-0.96000	605	1505
-0.95800	923	2428
-0.95600	1340	3768
-0.95400	1918	5686
-0.95200	2429	8115
-0.95000	3184	11299
-0.94800	3938	15237
-0.94600	4827	20064
-0.94400	5959	26023
-0.94200	6863	32886
-0.94000	7908	40794
-0.93800	9417	50211
-0.93600	10597	60808
-0.93400	12183	72991
-0.93200	13658	86649
-0.93000	15276	101925
-0.92800	16827	118752
-0.92600	18259	137011
-0.92400	20285	157296
-0.92200	21706	179002
-0.92000	23504	202506
-0.91800	25083	227589
-0.91600	26839	254428
-0.91400	28450	282878
-0.91200	29981	312859
-0.91000	31509	344368
-0.90800	33156	377524
-0.90600	34750	412274
-0.90400	36248	448522
-0.90200	37851	486373
-0.90000	39221	525594
-0.89800	40068	565662
-0.89600	41681	607343
-0.89400	43395	650738
-0.89200	43853	694591
-0.89000	45368	739959
-0.88800	46639	786598
-0.88600	47490	834088
-0.88400	48383	882471
-0.88200	49359	931830
-0.88000	49928	981758
-0.87800	51388	1033146
-0.87600	52079	1085225
-0.87400	52878	1138103
-0.87200	53614	1191717
-0.87000	54240	1245957
-0.86800	54928	1300885
-0.86600	55324	1356209
-0.86400	56261	1412470
-0.86200	56500	1468970
-0.86000	56876	1525846
-0.85800	57444	1583290
-0.85600	57355	1640645
-0.85400	57945	1698590
-0.85200	58553	1757143
-0.85000	58996	1816139
-0.84800	59186	1875325
-0.84600	59660	1934985
-0.84400	59671	1994656
-0.84200	59648	2054304
-0.84000	60109	2114413
-0.83800	60314	2174727
-0.83600	60419	2235146
-0.83400	60749	2295895
-0.83200	60589	2356484
-0.83000	61226	2417710
-0.82800	61058	2478768
-0.82600	60996	2539764
-0.82400	60624	2600388
-0.82200	60903	2661291
-0.82000	61268	2722559
-0.81800	60675	2783234
-0.81600	60552	2843786
-0.81400	60302	2904088
-0.81200	60606	2964694
-0.81000	59967	3024661
-0.80800	60125	3084786
-0.80600	59974	3144760
-0.80400	60335	3205095
-0.80200	59506	3264601
-0.80000	59299	3323900
-0.79800	59600	3383500
-0.79600	59166	3442666
-0.79400	58845	3501511
-0.79200	58703	3560214
-0.79000	58661	3618875
-0.78800	58653	3677528
-0.78600	58418	3735946
-0.78400	58536	3794482
-0.78200	57888	3852370
-0.78000	57887	3910257
-0.77800	57453	3967710
-0.77600	57226	4024936
-0.77400	57287	4082223
-0.77200	56591	4138814
-0.77000	56431	4195245
-0.76800	56374	4251619
-0.76600	55871	4307490
-0.76400	55437	4362927
-0.76200	55165	4418092
-0.76000	55129	4473221
-0.75800	54719	4527940
-0.75600	54442	4582382
-0.75400	54180	4636562
-0.75200	54193	4690755
-0.75000	53578	4744333
-0.74800	53345	4797678
-0.74600	52732	4850410
-0.74400	52634	4903044
-0.74200	52786	4955830
-0.74000	51910	5007740
-0.73800	51408	5059148
-0.73600	51530	5110678
