#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	1	1
-0.92125	1	2
-0.91600	5	7
-0.91075	8	15
-0.90550	10	25
-0.90025	13	38
-0.89500	13	51
-0.88975	19	70
-0.88450	20	90
-0.87925	31	121
-0.87400	24	145
-0.86875	35	180
-0.86350	50	230
-0.85825	52	282
-0.85300	51	333
-0.84775	46	379
-0.84250	55	434
-0.83725	63	497
-0.83200	54	551
-0.82675	66	617
-0.82150	69	686
-0.81625	68	754
-0.81100	92	846
-0.80575	78	924
-0.80050	105	1029
-0.79525	129	1158
-0.79000	88	1246
-0.78475	90	1336
-0.77950	93	1429
-0.77425	96	1525
-0.76900	118	1643
-0.76375	114	1757
-0.75850	122	1879
-0.75325	120	1999
-0.74800	122	2121
-0.74275	112	2233
-0.73750	136	2369
-0.73225	132	2501
-0.72700	121	2622
-0.72175	137	2759
-0.71650	138	2897
-0.71125	145	3042
-0.70600	144	3186
-0.70075	179	3365
-0.69550	167	3532
-0.69025	159	3691
-0.68500	148	3839
-0.67975	168	4007
-0.67450	188	4195
-0.66925	154	4349
-0.66400	165	4514
-0.65875	178	4692
-0.65350	163	4855
-0.64825	155	5010
-0.64300	175	5185
-0.63775	192	5377
-0.63250	176	5553
-0.62725	183	5736
-0.62200	159	5895
-0.61675	193	6088
-0.61150	191	6279
-0.60625	198	6477
-0.60100	192	6669
-0.59575	192	6861
-0.59050	203	7064
-0.58525	185	7249
-0.58000	221	7470
-0.57475	231	7701
-0.56950	228	7929
-0.56425	227	8156
-0.55900	217	8373
-0.55375	225	8598
-0.54850	241	8839
-0.54325	226	9065
-0.53800	214	9279
-0.53275	214	9493
-0.52750	194	9687
-0.52225	208	9895
-0.51700	184	10079
-0.51175	235	10314
-0.50650	227	10541
-0.50125	215	10756
-0.49600	233	10989
-0.49075	225	11214
-0.48550	231	11445
-0.48025	209	11654
-0.47500	241	11895
-0.46975	234	12129
-0.46450	226	12355
-0.45925	258	12613
-0.45400	228	12841
-0.44875	239	13080
-0.44350	243	13323
-0.43825	246	13569
-0.43300	256	13825
-0.42775	218	14043
-0.42250	233	14276
-0.41725	210	14486
-0.41200	218	14704
-0.40675	238	14942
-0.40150	259	15201
-0.39625	266	15467
-0.39100	227	15694
-0.38575	264	15958
-0.38050	261	16219
-0.37525	253	16472
-0.37000	263	16735
-0.36475	235	16970
-0.35950	263	17233
-0.35425	258	17491
-0.34900	255	17746
-0.34375	260	18006
-0.33850	257	18263
-0.33325	245	18508
-0.32800	230	18738
-0.32275	256	18994
-0.31750	248	19242
-0.31225	222	19464
-0.30700	247	19711
-0.30175	235	19946
-0.29650	278	20224
-0.29125	268	20492
-0.28600	265	20757
-0.28075	271	21028
-0.27550	287	21315
-0.27025	261	21576
-0.26500	268	21844
-0.25975	287	22131
-0.25450	261	22392
-0.24925	258	22650
-0.24400	294	22944
-0.23875	281	23225
-0.23350	283	23508
-0.22825	287	23795
-0.22300	266	24061
-0.21775	243	24304
-0.21250	257	24561
-0.20725	256	24817
-0.20200	287	25104
-0.19675	276	25380
-0.19150	255	25635
-0.18625	260	25895
-0.18100	255	26150
-0.17575	250	26400
-0.17050	282	26682
-0.16525	262	26944
-0.16000	278	27222
-0.15475	254	27476
-0.14950	273	27749
-0.14425	272	28021
-0.13900	279	28300
-0.13375	269	28569
-0.12850	285	28854
-0.12325	266	29120
-0.11800	324	29444
-0.11275	284	29728
-0.10750	257	29985
-0.10225	316	30301
-0.09700	268	30569
-0.09175	339	30908
-0.08650	291	31199
-0.08125	308	31507
-0.07600	266	31773
-0.07075	273	32046
-0.06550	250	32296
-0.06025	297	32593
-0.05500	276	32869
-0.04975	307	33176
-0.04450	273	33449
-0.03925	292	33741
-0.03400	315	34056
-0.02875	301	34357
-0.02350	296	34653
-0.01825	276	34929
-0.01300	267	35196
-0.00775	291	35487
-0.00250	274	35761
0.00275	294	36055
0.00800	275	36330
0.01325	299	36629
0.01850	288	36917
0.02375	320	37237
0.02900	266	37503
0.03425	279	37782
0.03950	304	38086
0.04475	287	38373
0.05000	295	38668
0.05525	317	38985
0.06050	280	39265
0.06575	282	39547
0.07100	308	39855
0.07625	286	40141
0.08150	280	40421
0.08675	340	40761
0.09200	269	41030
0.09725	305	41335
0.10250	337	41672
0.10775	320	41992
0.11300	293	42285
0.11825	298	42583
0.12350	293	42876
0.12875	278	43154
0.13400	296	43450
0.13925	296	43746
0.14450	324	44070
0.14975	299	44369
0.15500	318	44687
0.16025	306	44993
0.16550	301	45294
0.17075	317	45611
0.17600	313	45924
0.18125	321	46245
0.18650	317	46562
0.19175	304	46866
0.19700	296	47162
0.20225	302	47464
0.20750	300	47764
0.21275	332	48096
0.21800	307	48403
0.22325	338	48741
0.22850	296	49037
0.23375	327	49364
0.23900	315	49679
0.24425	310	49989
0.24950	317	50306
0.25475	315	50621
0.26000	334	50955
0.26525	297	51252
0.27050	304	51556
0.27575	291	51847
0.28100	325	52172
0.28625	320	52492
0.29150	302	52794
0.29675	306	53100
0.30200	311	53411
0.30725	322	53733
0.31250	323	54056
0.31775	325	54381
0.32300	302	54683
0.32825	329	55012
0.33350	296	55308
0.33875	305	55613
0.34400	346	55959
0.34925	331	56290
0.35450	280	56570
