#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	1	1
-0.93175	4	5
-0.92650	6	11
-0.92125	11	22
-0.91600	22	44
-0.91075	28	72
-0.90550	29	101
-0.90025	44	145
-0.89500	42	187
-0.88975	67	254
-0.88450	72	326
-0.87925	84	410
-0.87400	72	482
-0.86875	99	581
-0.86350	121	702
-0.85825	136	838
-0.85300	127	965
-0.84775	134	1099
-0.84250	135	1234
-0.83725	170	1404
-0.83200	153	1557
-0.82675	177	1734
-0.82150	198	1932
-0.81625	184	2116
-0.81100	225	2341
-0.80575	215	2556
-0.80050	227	2783
-0.79525	263	3046
-0.79000	248	3294
-0.78475	256	3550
-0.77950	257	3807
-0.77425	259	4066
-0.76900	274	4340
-0.76375	305	4645
-0.75850	307	4952
-0.75325	257	5209
-0.74800	295	5504
-0.74275	325	5829
-0.73750	308	6137
-0.73225	356	6493
-0.72700	308	6801
-0.72175	322	7123
-0.71650	319	7442
-0.71125	331	7773
-0.70600	340	8113
-0.70075	386	8499
-0.69550	375	8874
-0.69025	389	9263
-0.68500	352	9615
-0.67975	400	10015
-0.67450	399	10414
-0.66925	390	10804
-0.66400	409	11213
-0.65875	410	11623
-0.65350	395	12018
-0.64825	367	12385
-0.64300	416	12801
-0.63775	451	13252
-0.63250	416	13668
-0.62725	420	14088
-0.62200	394	14482
-0.61675	434	14916
-0.61150	426	15342
-0.60625	446	15788
-0.60100	441	16229
-0.59575	430	16659
-0.59050	436	17095
-0.58525	435	17530
-0.58000	466	17996
-0.57475	470	18466
-0.56950	510	18976
-0.56425	446	19422
-0.55900	492	19914
-0.55375	467	20381
-0.54850	508	20889
-0.54325	482	21371
-0.53800	477	21848
-0.53275	476	22324
-0.52750	461	22785
-0.52225	486	23271
-0.51700	441	23712
-0.51175	520	24232
-0.50650	491	24723
-0.50125	522	25245
-0.49600	531	25776
-0.49075	506	26282
-0.48550	529	26811
-0.48025	481	27292
-0.47500	548	27840
-0.46975	500	28340
-0.46450	504	28844
-0.45925	512	29356
-0.45400	519	29875
-0.44875	502	30377
-0.44350	508	30885
-0.43825	564	31449
-0.43300	537	31986
-0.42775	521	32507
-0.42250	499	33006
-0.41725	494	33500
-0.41200	527	34027
-0.40675	513	34540
-0.40150	562	35102
-0.39625	540	35642
-0.39100	481	36123
-0.38575	533	36656
-0.38050	552	37208
-0.37525	510	37718
-0.37000	579	38297
-0.36475	535	38832
-0.35950	547	39379
-0.35425	553	39932
-0.34900	546	40478
-0.34375	577	41055
-0.33850	547	41602
-0.33325	526	42128
-0.32800	527	42655
-0.32275	553	43208
-0.31750	547	43755
-0.31225	496	44251
-0.30700	547	44798
-0.30175	524	45322
-0.29650	570	45892
-0.29125	522	46414
-0.28600	567	46981
-0.28075	574	47555
-0.27550	581	48136
-0.27025	552	48688
-0.26500	567	49255
-0.25975	561	49816
-0.25450	557	50373
-0.24925	542	50915
-0.24400	565	51480
-0.23875	613	52093
-0.23350	580	52673
-0.22825	595	53268
-0.22300	578	53846
-0.21775	550	54396
-0.21250	543	54939
-0.20725	564	55503
-0.20200	591	56094
-0.19675	570	56664
-0.19150	565	57229
-0.18625	541	57770
-0.18100	554	58324
-0.17575	549	58873
-0.17050	594	59467
-0.16525	588	60055
-0.16000	610	60665
-0.15475	580	61245
-0.14950	588	61833
-0.14425	567	62400
-0.13900	557	62957
-0.13375	582	63539
-0.12850	628	64167
-0.12325	557	64724
-0.11800	650	65374
-0.11275	588	65962
-0.10750	587	66549
-0.10225	625	67174
-0.09700	597	67771
-0.09175	657	68428
-0.08650	611	69039
-0.08125	632	69671
-0.07600	574	70245
-0.07075	602	70847
-0.06550	570	71417
-0.06025	618	72035
-0.05500	559	72594
-0.04975	633	73227
-0.04450	586	73813
-0.03925	617	74430
-0.03400	596	75026
-0.02875	634	75660
-0.02350	607	76267
-0.01825	615	76882
-0.01300	574	77456
-0.00775	610	78066
-0.00250	591	78657
0.00275	606	79263
0.00800	605	79868
0.01325	627	80495
0.01850	642	81137
0.02375	656	81793
0.02900	591	82384
0.03425	615	82999
0.03950	639	83638
0.04475	609	84247
0.05000	618	84865
0.05525	683	85548
0.06050	618	86166
0.06575	640	86806
0.07100	641	87447
0.07625	636	88083
0.08150	623	88706
0.08675	687	89393
0.09200	636	90029
0.09725	656	90685
0.10250	679	91364
0.10775	647	92011
0.11300	629	92640
0.11825	677	93317
0.12350	637	93954
0.12875	625	94579
0.13400	632	95211
0.13925	630	95841
0.14450	682	96523
0.14975	648	97171
0.15500	655	97826
0.16025	668	98494
0.16550	625	99119
0.17075	682	99801
0.17600	676	100477
0.18125	719	101196
0.18650	683	101879
0.19175	671	102550
0.19700	669	103219
0.20225	663	103882
0.20750	686	104568
0.21275	692	105260
0.21800	691	105951
0.22325	708	106659
0.22850	632	107291
0.23375	700	107991
0.23900	740	108731
0.24425	672	109403
0.24950	666	110069
0.25475	702	110771
0.26000	675	111446
0.26525	644	112090
0.27050	658	112748
0.27575	709	113457
0.28100	696	114153
0.28625	709	114862
0.29150	660	115522
0.29675	697	116219
0.30200	688	116907
0.30725	681	117588
0.31250	711	118299
0.31775	727	119026
0.32300	734	119760
0.32825	708	120468
0.33350	671	121139
0.33875	730	121869
0.34400	752	122621
0.34925	717	123338
