#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	1	1
-0.91600	4	5
-0.91075	5	10
-0.90550	8	18
-0.90025	9	27
-0.89500	10	37
-0.88975	13	50
-0.88450	14	64
-0.87925	25	89
-0.87400	18	107
-0.86875	29	136
-0.86350	38	174
-0.85825	34	208
-0.85300	41	249
-0.84775	36	285
-0.84250	40	325
-0.83725	48	373
-0.83200	40	413
-0.82675	51	464
-0.82150	56	520
-0.81625	49	569
-0.81100	71	640
-0.80575	64	704
-0.80050	78	782
-0.79525	105	887
-0.79000	78	965
-0.78475	72	1037
-0.77950	77	1114
-0.77425	72	1186
-0.76900	93	1279
-0.76375	93	1372
-0.75850	94	1466
-0.75325	98	1564
-0.74800	97	1661
-0.74275	89	1750
-0.73750	113	1863
-0.73225	92	1955
-0.72700	91	2046
-0.72175	111	2157
-0.71650	110	2267
-0.71125	110	2377
-0.70600	116	2493
-0.70075	141	2634
-0.69550	144	2778
-0.69025	132	2910
-0.68500	109	3019
-0.67975	134	3153
-0.67450	152	3305
-0.66925	114	3419
-0.66400	134	3553
-0.65875	144	3697
-0.65350	131	3828
-0.64825	129	3957
-0.64300	144	4101
-0.63775	152	4253
-0.63250	137	4390
-0.62725	149	4539
-0.62200	126	4665
-0.61675	160	4825
-0.61150	151	4976
-0.60625	158	5134
-0.60100	152	5286
-0.59575	152	5438
-0.59050	167	5605
-0.58525	157	5762
-0.58000	174	5936
-0.57475	193	6129
-0.56950	177	6306
-0.56425	182	6488
-0.55900	168	6656
-0.55375	181	6837
-0.54850	200	7037
-0.54325	178	7215
-0.53800	172	7387
-0.53275	172	7559
-0.52750	166	7725
-0.52225	160	7885
-0.51700	151	8036
-0.51175	196	8232
-0.50650	185	8417
-0.50125	176	8593
-0.49600	191	8784
-0.49075	193	8977
-0.48550	196	9173
-0.48025	166	9339
-0.47500	194	9533
-0.46975	191	9724
-0.46450	189	9913
-0.45925	219	10132
-0.45400	188	10320
-0.44875	196	10516
-0.44350	193	10709
-0.43825	198	10907
-0.43300	206	11113
-0.42775	182	11295
-0.42250	178	11473
-0.41725	170	11643
-0.41200	183	11826
-0.40675	201	12027
-0.40150	213	12240
-0.39625	216	12456
-0.39100	181	12637
-0.38575	216	12853
-0.38050	219	13072
-0.37525	213	13285
-0.37000	222	13507
-0.36475	195	13702
-0.35950	220	13922
-0.35425	200	14122
-0.34900	212	14334
-0.34375	215	14549
-0.33850	206	14755
-0.33325	201	14956
-0.32800	200	15156
-0.32275	222	15378
-0.31750	202	15580
-0.31225	185	15765
-0.30700	209	15974
-0.30175	192	16166
-0.29650	223	16389
-0.29125	210	16599
-0.28600	220	16819
-0.28075	226	17045
-0.27550	255	17300
-0.27025	221	17521
-0.26500	218	17739
-0.25975	241	17980
-0.25450	221	18201
-0.24925	220	18421
-0.24400	249	18670
-0.23875	228	18898
-0.23350	228	19126
-0.22825	240	19366
-0.22300	218	19584
-0.21775	201	19785
-0.21250	212	19997
-0.20725	218	20215
-0.20200	246	20461
-0.19675	224	20685
-0.19150	202	20887
-0.18625	220	21107
-0.18100	217	21324
-0.17575	212	21536
-0.17050	240	21776
-0.16525	218	21994
-0.16000	230	22224
-0.15475	216	22440
-0.14950	225	22665
-0.14425	219	22884
-0.13900	225	23109
-0.13375	232	23341
-0.12850	242	23583
-0.12325	209	23792
-0.11800	271	24063
-0.11275	238	24301
-0.10750	215	24516
-0.10225	246	24762
-0.09700	221	24983
-0.09175	270	25253
-0.08650	238	25491
-0.08125	254	25745
-0.07600	224	25969
-0.07075	228	26197
-0.06550	214	26411
-0.06025	246	26657
-0.05500	234	26891
-0.04975	253	27144
-0.04450	221	27365
-0.03925	243	27608
-0.03400	268	27876
-0.02875	249	28125
-0.02350	243	28368
-0.01825	244	28612
-0.01300	218	28830
-0.00775	249	29079
-0.00250	227	29306
0.00275	247	29553
0.00800	226	29779
0.01325	243	30022
0.01850	242	30264
0.02375	262	30526
0.02900	209	30735
0.03425	230	30965
0.03950	256	31221
0.04475	245	31466
0.05000	230	31696
0.05525	263	31959
0.06050	238	32197
0.06575	238	32435
0.07100	251	32686
0.07625	241	32927
0.08150	227	33154
0.08675	283	33437
0.09200	223	33660
0.09725	249	33909
0.10250	287	34196
0.10775	270	34466
0.11300	232	34698
0.11825	247	34945
0.12350	236	35181
0.12875	229	35410
0.13400	245	35655
0.13925	245	35900
0.14450	267	36167
0.14975	241	36408
0.15500	264	36672
0.16025	255	36927
0.16550	249	37176
0.17075	261	37437
0.17600	268	37705
0.18125	270	37975
0.18650	256	38231
0.19175	259	38490
0.19700	248	38738
0.20225	248	38986
0.20750	253	39239
0.21275	275	39514
0.21800	246	39760
0.22325	285	40045
0.22850	250	40295
0.23375	278	40573
0.23900	254	40827
0.24425	255	41082
0.24950	256	41338
0.25475	234	41572
0.26000	278	41850
0.26525	254	42104
0.27050	262	42366
0.27575	243	42609
0.28100	271	42880
0.28625	268	43148
0.29150	252	43400
0.29675	251	43651
0.30200	257	43908
0.30725	271	44179
0.31250	257	44436
0.31775	269	44705
0.32300	249	44954
0.32825	294	45248
0.33350	243	45491
0.33875	269	45760
0.34400	288	46048
0.34925	272	46320
0.35450	235	46555
