#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	1	1
-0.94750	18	19
-0.94225	54	73
-0.93700	86	159
-0.93175	150	309
-0.92650	227	536
-0.92125	330	866
-0.91600	494	1360
-0.91075	634	1994
-0.90550	782	2776
-0.90025	933	3709
-0.89500	1111	4820
-0.88975	1371	6191
-0.88450	1503	7694
-0.87925	1586	9280
-0.87400	1735	11015
-0.86875	2009	13024
-0.86350	2156	15180
-0.85825	2425	17605
-0.85300	2528	20133
-0.84775	2695	22828
-0.84250	2756	25584
-0.83725	2981	28565
-0.83200	3133	31698
-0.82675	3277	34975
-0.82150	3437	38412
-0.81625	3456	41868
-0.81100	3658	45526
-0.80575	3719	49245
-0.80050	3765	53010
-0.79525	4042	57052
-0.79000	4002	61054
-0.78475	4238	65292
-0.77950	4476	69768
-0.77425	4429	74197
-0.76900	4648	78845
-0.76375	4762	83607
-0.75850	4754	88361
-0.75325	4697	93058
-0.74800	4770	97828
-0.74275	5016	102844
-0.73750	4973	107817
-0.73225	5233	113050
-0.72700	5239	118289
-0.72175	5358	123647
-0.71650	5280	128927
-0.71125	5541	134468
-0.70600	5565	140033
-0.70075	5662	145695
-0.69550	5818	151513
-0.69025	5877	157390
-0.68500	5802	163192
-0.67975	6005	169197
-0.67450	6055	175252
-0.66925	5969	181221
-0.66400	6040	187261
-0.65875	5992	193253
-0.65350	6231	199484
-0.64825	6181	205665
-0.64300	6391	212056
-0.63775	6456	218512
-0.63250	6442	224954
-0.62725	6480	231434
-0.62200	6650	238084
-0.61675	6567	244651
-0.61150	6643	251294
-0.60625	6673	257967
-0.60100	6730	264697
-0.59575	6746	271443
-0.59050	6796	278239
-0.58525	6796	285035
-0.58000	6928	291963
-0.57475	6875	298838
-0.56950	7043	305881
-0.56425	7017	312898
-0.55900	7179	320077
-0.55375	7103	327180
-0.54850	7306	334486
-0.54325	7412	341898
-0.53800	7395	349293
-0.53275	7457	356750
-0.52750	7359	364109
-0.52225	7408	371517
-0.51700	7512	379029
-0.51175	7610	386639
-0.50650	7585	394224
-0.50125	7746	401970
-0.49600	7890	409860
-0.49075	7738	417598
-0.48550	7758	425356
-0.48025	7886	433242
-0.47500	7960	441202
-0.46975	7914	449116
-0.46450	7890	457006
-0.45925	8073	465079
-0.45400	8204	473283
-0.44875	8152	481435
-0.44350	8054	489489
-0.43825	8191	497680
-0.43300	8275	505955
-0.42775	8133	514088
-0.42250	8243	522331
-0.41725	8382	530713
-0.41200	8244	538957
-0.40675	8274	547231
-0.40150	8609	555840
-0.39625	8466	564306
-0.39100	8522	572828
-0.38575	8578	581406
-0.38050	8636	590042
-0.37525	8562	598604
-0.37000	8637	607241
-0.36475	8657	615898
-0.35950	8758	624656
-0.35425	8563	633219
-0.34900	8465	641684
-0.34375	8875	650559
-0.33850	8858	659417
-0.33325	8816	668233
-0.32800	8886	677119
-0.32275	8843	685962
-0.31750	8945	694907
-0.31225	8743	703650
-0.30700	8984	712634
-0.30175	8867	721501
-0.29650	8971	730472
-0.29125	8934	739406
-0.28600	9131	748537
-0.28075	9127	757664
-0.27550	9120	766784
-0.27025	9134	775918
-0.26500	9230	785148
-0.25975	9085	794233
-0.25450	9097	803330
-0.24925	9182	812512
-0.24400	9223	821735
-0.23875	9234	830969
-0.23350	9158	840127
-0.22825	9198	849325
-0.22300	9341	858666
-0.21775	9190	867856
-0.21250	9381	877237
-0.20725	9261	886498
-0.20200	9282	895780
-0.19675	9246	905026
-0.19150	9129	914155
-0.18625	9164	923319
-0.18100	9250	932569
-0.17575	9292	941861
-0.17050	9254	951115
-0.16525	9351	960466
-0.16000	9447	969913
-0.15475	9355	979268
-0.14950	9510	988778
-0.14425	9255	998033
-0.13900	9399	1007432
-0.13375	9196	1016628
-0.12850	9309	1025937
-0.12325	9304	1035241
-0.11800	9596	1044837
-0.11275	9180	1054017
-0.10750	9354	1063371
-0.10225	9257	1072628
-0.09700	9302	1081930
-0.09175	9443	1091373
-0.08650	9295	1100668
-0.08125	9392	1110060
-0.07600	9217	1119277
-0.07075	9400	1128677
-0.06550	9451	1138128
-0.06025	9339	1147467
-0.05500	9213	1156680
-0.04975	9231	1165911
-0.04450	9139	1175050
-0.03925	9372	1184422
-0.03400	9237	1193659
-0.02875	9127	1202786
-0.02350	9174	1211960
-0.01825	9188	1221148
-0.01300	9153	1230301
-0.00775	9072	1239373
-0.00250	9120	1248493
0.00275	9024	1257517
0.00800	8859	1266376
0.01325	9048	1275424
0.01850	8911	1284335
0.02375	9060	1293395
0.02900	8937	1302332
0.03425	9197	1311529
0.03950	8960	1320489
0.04475	9033	1329522
0.05000	9101	1338623
0.05525	8962	1347585
0.06050	9046	1356631
0.06575	9076	1365707
0.07100	8827	1374534
0.07625	8951	1383485
0.08150	8784	1392269
0.08675	8891	1401160
0.09200	8708	1409868
0.09725	8824	1418692
0.10250	8924	1427616
0.10775	8730	1436346
0.11300	8776	1445122
0.11825	8917	1454039
0.12350	8903	1462942
0.12875	8915	1471857
0.13400	8736	1480593
0.13925	8636	1489229
0.14450	8644	1497873
0.14975	8423	1506296
0.15500	8532	1514828
0.16025	8621	1523449
0.16550	8677	1532126
0.17075	8509	1540635
0.17600	8507	1549142
0.18125	8622	1557764
0.18650	8511	1566275
0.19175	8486	1574761
0.19700	8367	1583128
