#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	3	3
-0.94225	11	14
-0.93700	20	34
-0.93175	30	64
-0.92650	42	106
-0.92125	66	172
-0.91600	108	280
-0.91075	135	415
-0.90550	154	569
-0.90025	180	749
-0.89500	240	989
-0.88975	300	1289
-0.88450	331	1620
-0.87925	382	2002
-0.87400	413	2415
-0.86875	455	2870
-0.86350	535	3405
-0.85825	588	3993
-0.85300	590	4583
-0.84775	651	5234
-0.84250	653	5887
-0.83725	705	6592
-0.83200	743	7335
-0.82675	787	8122
-0.82150	819	8941
-0.81625	776	9717
-0.81100	951	10668
-0.80575	875	11543
-0.80050	958	12501
-0.79525	1004	13505
-0.79000	1028	14533
-0.78475	1022	15555
-0.77950	1089	16644
-0.77425	1065	17709
-0.76900	1158	18867
-0.76375	1203	20070
-0.75850	1199	21269
-0.75325	1115	22384
-0.74800	1178	23562
-0.74275	1266	24828
-0.73750	1290	26118
-0.73225	1313	27431
-0.72700	1240	28671
-0.72175	1328	29999
-0.71650	1281	31280
-0.71125	1405	32685
-0.70600	1350	34035
-0.70075	1445	35480
-0.69550	1454	36934
-0.69025	1398	38332
-0.68500	1406	39738
-0.67975	1512	41250
-0.67450	1520	42770
-0.66925	1473	44243
-0.66400	1539	45782
-0.65875	1503	47285
-0.65350	1522	48807
-0.64825	1521	50328
-0.64300	1564	51892
-0.63775	1599	53491
-0.63250	1635	55126
-0.62725	1539	56665
-0.62200	1592	58257
-0.61675	1605	59862
-0.61150	1601	61463
-0.60625	1594	63057
-0.60100	1619	64676
-0.59575	1648	66324
-0.59050	1651	67975
-0.58525	1679	69654
-0.58000	1681	71335
-0.57475	1638	72973
-0.56950	1699	74672
-0.56425	1688	76360
-0.55900	1731	78091
-0.55375	1656	79747
-0.54850	1837	81584
-0.54325	1742	83326
-0.53800	1748	85074
-0.53275	1840	86914
-0.52750	1732	88646
-0.52225	1756	90402
-0.51700	1760	92162
-0.51175	1820	93982
-0.50650	1840	95822
-0.50125	1779	97601
-0.49600	1852	99453
-0.49075	1934	101387
-0.48550	1864	103251
-0.48025	1854	105105
-0.47500	1884	106989
-0.46975	1902	108891
-0.46450	1850	110741
-0.45925	1890	112631
-0.45400	1911	114542
-0.44875	1794	116336
-0.44350	1900	118236
-0.43825	1935	120171
-0.43300	1905	122076
-0.42775	1904	123980
-0.42250	1885	125865
-0.41725	1899	127764
-0.41200	1941	129705
-0.40675	1863	131568
-0.40150	2028	133596
-0.39625	1944	135540
-0.39100	1900	137440
-0.38575	1885	139325
-0.38050	2005	141330
-0.37525	1978	143308
-0.37000	1988	145296
-0.36475	2013	147309
-0.35950	2059	149368
-0.35425	1983	151351
-0.34900	2034	153385
-0.34375	2045	155430
-0.33850	2017	157447
-0.33325	2006	159453
-0.32800	2059	161512
-0.32275	2072	163584
-0.31750	2080	165664
-0.31225	1971	167635
-0.30700	2110	169745
-0.30175	2047	171792
-0.29650	2057	173849
-0.29125	2011	175860
-0.28600	2108	177968
-0.28075	2151	180119
-0.27550	2143	182262
-0.27025	2058	184320
-0.26500	2140	186460
-0.25975	2107	188567
-0.25450	2125	190692
-0.24925	2082	192774
-0.24400	2203	194977
-0.23875	2223	197200
-0.23350	2160	199360
-0.22825	2151	201511
-0.22300	2229	203740
-0.21775	2145	205885
-0.21250	2247	208132
-0.20725	2206	210338
-0.20200	2215	212553
-0.19675	2199	214752
-0.19150	2199	216951
-0.18625	2262	219213
-0.18100	2153	221366
-0.17575	2159	223525
-0.17050	2232	225757
-0.16525	2262	228019
-0.16000	2333	230352
-0.15475	2320	232672
-0.14950	2377	235049
-0.14425	2250	237299
-0.13900	2336	239635
-0.13375	2259	241894
-0.12850	2311	244205
-0.12325	2242	246447
-0.11800	2405	248852
-0.11275	2297	251149
-0.10750	2349	253498
-0.10225	2334	255832
-0.09700	2321	258153
-0.09175	2431	260584
-0.08650	2344	262928
-0.08125	2362	265290
-0.07600	2300	267590
-0.07075	2311	269901
-0.06550	2402	272303
-0.06025	2468	274771
-0.05500	2391	277162
-0.04975	2376	279538
-0.04450	2351	281889
-0.03925	2519	284408
-0.03400	2450	286858
-0.02875	2419	289277
-0.02350	2516	291793
-0.01825	2425	294218
-0.01300	2390	296608
-0.00775	2485	299093
-0.00250	2490	301583
0.00275	2518	304101
0.00800	2417	306518
0.01325	2456	308974
0.01850	2467	311441
0.02375	2548	313989
0.02900	2489	316478
0.03425	2666	319144
0.03950	2521	321665
0.04475	2516	324181
0.05000	2549	326730
0.05525	2588	329318
0.06050	2574	331892
0.06575	2598	334490
0.07100	2529	337019
0.07625	2629	339648
0.08150	2605	342253
0.08675	2615	344868
0.09200	2644	347512
0.09725	2655	350167
0.10250	2716	352883
0.10775	2684	355567
0.11300	2617	358184
0.11825	2761	360945
0.12350	2702	363647
0.12875	2702	366349
0.13400	2646	368995
0.13925	2670	371665
0.14450	2685	374350
0.14975	2651	377001
0.15500	2708	379709
0.16025	2695	382404
0.16550	2687	385091
0.17075	2722	387813
0.17600	2830	390643
0.18125	2836	393479
0.18650	2745	396224
0.19175	2778	399002
0.19700	2761	401763
0.20225	2757	404520
0.20750	2751	407271
0.21275	2760	410031
0.21800	2731	412762
0.22325	2785	415547
0.22850	2760	418307
0.23375	2823	421130
0.23900	2909	424039
