#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	1	1
-0.91600	4	5
-0.91075	5	10
-0.90550	8	18
-0.90025	7	25
-0.89500	6	31
-0.88975	9	40
-0.88450	7	47
-0.87925	16	63
-0.87400	15	78
-0.86875	17	95
-0.86350	25	120
-0.85825	28	148
-0.85300	29	177
-0.84775	25	202
-0.84250	24	226
-0.83725	31	257
-0.83200	29	286
-0.82675	37	323
-0.82150	41	364
-0.81625	31	395
-0.81100	49	444
-0.80575	39	483
-0.80050	52	535
-0.79525	73	608
-0.79000	43	651
-0.78475	45	696
-0.77950	54	750
-0.77425	45	795
-0.76900	63	858
-0.76375	57	915
-0.75850	66	981
-0.75325	75	1056
-0.74800	65	1121
-0.74275	61	1182
-0.73750	80	1262
-0.73225	66	1328
-0.72700	56	1384
-0.72175	76	1460
-0.71650	72	1532
-0.71125	75	1607
-0.70600	80	1687
-0.70075	95	1782
-0.69550	91	1873
-0.69025	94	1967
-0.68500	75	2042
-0.67975	97	2139
-0.67450	113	2252
-0.66925	77	2329
-0.66400	96	2425
-0.65875	93	2518
-0.65350	76	2594
-0.64825	95	2689
-0.64300	104	2793
-0.63775	111	2904
-0.63250	104	3008
-0.62725	112	3120
-0.62200	90	3210
-0.61675	112	3322
-0.61150	107	3429
-0.60625	122	3551
-0.60100	112	3663
-0.59575	109	3772
-0.59050	118	3890
-0.58525	115	4005
-0.58000	120	4125
-0.57475	150	4275
-0.56950	127	4402
-0.56425	123	4525
-0.55900	118	4643
-0.55375	129	4772
-0.54850	144	4916
-0.54325	133	5049
-0.53800	135	5184
-0.53275	122	5306
-0.52750	121	5427
-0.52225	125	5552
-0.51700	99	5651
-0.51175	145	5796
-0.50650	130	5926
-0.50125	123	6049
-0.49600	142	6191
-0.49075	132	6323
-0.48550	139	6462
-0.48025	121	6583
-0.47500	138	6721
-0.46975	142	6863
-0.46450	147	7010
-0.45925	145	7155
-0.45400	142	7297
-0.44875	136	7433
-0.44350	138	7571
-0.43825	143	7714
-0.43300	149	7863
-0.42775	127	7990
-0.42250	127	8117
-0.41725	135	8252
-0.41200	144	8396
-0.40675	140	8536
-0.40150	154	8690
-0.39625	160	8850
-0.39100	138	8988
-0.38575	164	9152
-0.38050	153	9305
-0.37525	155	9460
-0.37000	165	9625
-0.36475	160	9785
-0.35950	155	9940
-0.35425	151	10091
-0.34900	157	10248
-0.34375	156	10404
-0.33850	150	10554
-0.33325	141	10695
-0.32800	150	10845
-0.32275	171	11016
-0.31750	139	11155
-0.31225	138	11293
-0.30700	156	11449
-0.30175	144	11593
-0.29650	160	11753
-0.29125	159	11912
-0.28600	161	12073
-0.28075	163	12236
-0.27550	188	12424
-0.27025	161	12585
-0.26500	158	12743
-0.25975	173	12916
-0.25450	161	13077
-0.24925	156	13233
-0.24400	180	13413
-0.23875	160	13573
-0.23350	165	13738
-0.22825	172	13910
-0.22300	148	14058
-0.21775	153	14211
-0.21250	171	14382
-0.20725	162	14544
-0.20200	189	14733
-0.19675	158	14891
-0.19150	138	15029
-0.18625	166	15195
-0.18100	159	15354
-0.17575	151	15505
-0.17050	176	15681
-0.16525	168	15849
-0.16000	162	16011
-0.15475	162	16173
-0.14950	168	16341
-0.14425	168	16509
-0.13900	171	16680
-0.13375	174	16854
-0.12850	180	17034
-0.12325	157	17191
-0.11800	204	17395
-0.11275	177	17572
-0.10750	150	17722
-0.10225	169	17891
-0.09700	163	18054
-0.09175	198	18252
-0.08650	177	18429
-0.08125	201	18630
-0.07600	171	18801
-0.07075	171	18972
-0.06550	152	19124
-0.06025	190	19314
-0.05500	162	19476
-0.04975	184	19660
-0.04450	171	19831
-0.03925	181	20012
-0.03400	191	20203
-0.02875	196	20399
-0.02350	181	20580
-0.01825	182	20762
-0.01300	163	20925
-0.00775	191	21116
-0.00250	167	21283
0.00275	181	21464
0.00800	176	21640
0.01325	182	21822
0.01850	170	21992
0.02375	201	22193
0.02900	144	22337
0.03425	183	22520
0.03950	188	22708
0.04475	181	22889
0.05000	165	23054
0.05525	197	23251
0.06050	164	23415
0.06575	185	23600
0.07100	190	23790
0.07625	177	23967
0.08150	179	24146
0.08675	218	24364
0.09200	162	24526
0.09725	186	24712
0.10250	216	24928
0.10775	210	25138
0.11300	179	25317
0.11825	188	25505
0.12350	178	25683
0.12875	171	25854
0.13400	176	26030
0.13925	191	26221
0.14450	203	26424
0.14975	190	26614
0.15500	201	26815
0.16025	183	26998
0.16550	182	27180
0.17075	193	27373
0.17600	208	27581
0.18125	203	27784
0.18650	191	27975
0.19175	198	28173
0.19700	194	28367
0.20225	188	28555
0.20750	188	28743
0.21275	201	28944
0.21800	178	29122
0.22325	207	29329
0.22850	168	29497
0.23375	211	29708
0.23900	180	29888
0.24425	188	30076
0.24950	192	30268
0.25475	181	30449
0.26000	217	30666
0.26525	190	30856
0.27050	194	31050
0.27575	173	31223
0.28100	200	31423
0.28625	209	31632
0.29150	187	31819
0.29675	190	32009
0.30200	191	32200
0.30725	208	32408
0.31250	191	32599
0.31775	194	32793
0.32300	165	32958
0.32825	220	33178
0.33350	185	33363
0.33875	196	33559
0.34400	225	33784
0.34925	196	33980
0.35450	183	34163
0.35975	219	34382
