#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	1	1
-0.91600	4	5
-0.91075	5	10
-0.90550	8	18
-0.90025	7	25
-0.89500	5	30
-0.88975	9	39
-0.88450	7	46
-0.87925	15	61
-0.87400	14	75
-0.86875	16	91
-0.86350	25	116
-0.85825	26	142
-0.85300	27	169
-0.84775	21	190
-0.84250	23	213
-0.83725	27	240
-0.83200	27	267
-0.82675	33	300
-0.82150	38	338
-0.81625	30	368
-0.81100	48	416
-0.80575	38	454
-0.80050	51	505
-0.79525	70	575
-0.79000	39	614
-0.78475	43	657
-0.77950	50	707
-0.77425	43	750
-0.76900	60	810
-0.76375	55	865
-0.75850	60	925
-0.75325	72	997
-0.74800	59	1056
-0.74275	58	1114
-0.73750	75	1189
-0.73225	60	1249
-0.72700	55	1304
-0.72175	69	1373
-0.71650	64	1437
-0.71125	71	1508
-0.70600	73	1581
-0.70075	90	1671
-0.69550	86	1757
-0.69025	89	1846
-0.68500	72	1918
-0.67975	90	2008
-0.67450	110	2118
-0.66925	72	2190
-0.66400	89	2279
-0.65875	85	2364
-0.65350	72	2436
-0.64825	93	2529
-0.64300	95	2624
-0.63775	104	2728
-0.63250	95	2823
-0.62725	108	2931
-0.62200	88	3019
-0.61675	107	3126
-0.61150	98	3224
-0.60625	117	3341
-0.60100	106	3447
-0.59575	106	3553
-0.59050	114	3667
-0.58525	114	3781
-0.58000	110	3891
-0.57475	143	4034
-0.56950	119	4153
-0.56425	120	4273
-0.55900	109	4382
-0.55375	122	4504
-0.54850	137	4641
-0.54325	124	4765
-0.53800	126	4891
-0.53275	115	5006
-0.52750	118	5124
-0.52225	118	5242
-0.51700	95	5337
-0.51175	138	5475
-0.50650	125	5600
-0.50125	112	5712
-0.49600	134	5846
-0.49075	130	5976
-0.48550	132	6108
-0.48025	114	6222
-0.47500	131	6353
-0.46975	137	6490
-0.46450	140	6630
-0.45925	137	6767
-0.45400	134	6901
-0.44875	127	7028
-0.44350	131	7159
-0.43825	136	7295
-0.43300	143	7438
-0.42775	123	7561
-0.42250	121	7682
-0.41725	130	7812
-0.41200	136	7948
-0.40675	133	8081
-0.40150	143	8224
-0.39625	150	8374
-0.39100	129	8503
-0.38575	156	8659
-0.38050	152	8811
-0.37525	145	8956
-0.37000	159	9115
-0.36475	156	9271
-0.35950	143	9414
-0.35425	141	9555
-0.34900	150	9705
-0.34375	151	9856
-0.33850	146	10002
-0.33325	133	10135
-0.32800	143	10278
-0.32275	167	10445
-0.31750	128	10573
-0.31225	134	10707
-0.30700	153	10860
-0.30175	137	10997
-0.29650	156	11153
-0.29125	149	11302
-0.28600	153	11455
-0.28075	160	11615
-0.27550	175	11790
-0.27025	153	11943
-0.26500	152	12095
-0.25975	165	12260
-0.25450	152	12412
-0.24925	146	12558
-0.24400	173	12731
-0.23875	146	12877
-0.23350	162	13039
-0.22825	163	13202
-0.22300	142	13344
-0.21775	149	13493
-0.21250	163	13656
-0.20725	150	13806
-0.20200	179	13985
-0.19675	149	14134
-0.19150	130	14264
-0.18625	159	14423
-0.18100	152	14575
-0.17575	143	14718
-0.17050	167	14885
-0.16525	160	15045
-0.16000	159	15204
-0.15475	153	15357
-0.14950	160	15517
-0.14425	162	15679
-0.13900	164	15843
-0.13375	162	16005
-0.12850	173	16178
-0.12325	147	16325
-0.11800	193	16518
-0.11275	169	16687
-0.10750	145	16832
-0.10225	159	16991
-0.09700	157	17148
-0.09175	189	17337
-0.08650	164	17501
-0.08125	192	17693
-0.07600	164	17857
-0.07075	168	18025
-0.06550	145	18170
-0.06025	182	18352
-0.05500	153	18505
-0.04975	173	18678
-0.04450	163	18841
-0.03925	177	19018
-0.03400	176	19194
-0.02875	188	19382
-0.02350	170	19552
-0.01825	173	19725
-0.01300	158	19883
-0.00775	181	20064
-0.00250	158	20222
0.00275	170	20392
0.00800	169	20561
0.01325	177	20738
0.01850	166	20904
0.02375	187	21091
0.02900	141	21232
0.03425	174	21406
0.03950	180	21586
0.04475	172	21758
0.05000	161	21919
0.05525	187	22106
0.06050	156	22262
0.06575	173	22435
0.07100	181	22616
0.07625	171	22787
0.08150	165	22952
0.08675	203	23155
0.09200	153	23308
0.09725	179	23487
0.10250	200	23687
0.10775	196	23883
0.11300	171	24054
0.11825	181	24235
0.12350	170	24405
0.12875	167	24572
0.13400	167	24739
0.13925	183	24922
0.14450	195	25117
0.14975	181	25298
0.15500	191	25489
0.16025	173	25662
0.16550	169	25831
0.17075	185	26016
0.17600	202	26218
0.18125	197	26415
0.18650	181	26596
0.19175	188	26784
0.19700	184	26968
0.20225	176	27144
0.20750	178	27322
0.21275	191	27513
0.21800	171	27684
0.22325	197	27881
0.22850	162	28043
0.23375	197	28240
0.23900	176	28416
0.24425	173	28589
0.24950	180	28769
0.25475	171	28940
0.26000	200	29140
0.26525	182	29322
0.27050	189	29511
0.27575	167	29678
0.28100	195	29873
0.28625	203	30076
0.29150	178	30254
0.29675	185	30439
0.30200	184	30623
0.30725	197	30820
0.31250	185	31005
0.31775	183	31188
0.32300	157	31345
0.32825	211	31556
0.33350	171	31727
0.33875	189	31916
0.34400	210	32126
0.34925	188	32314
0.35450	177	32491
0.35975	206	32697
