#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	0	0
-0.94225	0	0
-0.93700	0	0
-0.93175	0	0
-0.92650	0	0
-0.92125	1	1
-0.91600	4	5
-0.91075	5	10
-0.90550	8	18
-0.90025	10	28
-0.89500	11	39
-0.88975	17	56
-0.88450	16	72
-0.87925	27	99
-0.87400	18	117
-0.86875	30	147
-0.86350	40	187
-0.85825	38	225
-0.85300	44	269
-0.84775	39	308
-0.84250	42	350
-0.83725	50	400
-0.83200	42	442
-0.82675	53	495
-0.82150	57	552
-0.81625	50	602
-0.81100	73	675
-0.80575	66	741
-0.80050	82	823
-0.79525	108	931
-0.79000	78	1009
-0.78475	76	1085
-0.77950	78	1163
-0.77425	76	1239
-0.76900	96	1335
-0.76375	96	1431
-0.75850	95	1526
-0.75325	104	1630
-0.74800	100	1730
-0.74275	93	1823
-0.73750	114	1937
-0.73225	96	2033
-0.72700	96	2129
-0.72175	116	2245
-0.71650	113	2358
-0.71125	116	2474
-0.70600	120	2594
-0.70075	147	2741
-0.69550	150	2891
-0.69025	136	3027
-0.68500	110	3137
-0.67975	137	3274
-0.67450	158	3432
-0.66925	119	3551
-0.66400	137	3688
-0.65875	146	3834
-0.65350	140	3974
-0.64825	133	4107
-0.64300	146	4253
-0.63775	156	4409
-0.63250	142	4551
-0.62725	153	4704
-0.62200	134	4838
-0.61675	163	5001
-0.61150	156	5157
-0.60625	162	5319
-0.60100	159	5478
-0.59575	157	5635
-0.59050	170	5805
-0.58525	160	5965
-0.58000	181	6146
-0.57475	198	6344
-0.56950	181	6525
-0.56425	188	6713
-0.55900	175	6888
-0.55375	188	7076
-0.54850	203	7279
-0.54325	184	7463
-0.53800	177	7640
-0.53275	179	7819
-0.52750	171	7990
-0.52225	165	8155
-0.51700	158	8313
-0.51175	201	8514
-0.50650	194	8708
-0.50125	181	8889
-0.49600	198	9087
-0.49075	196	9283
-0.48550	202	9485
-0.48025	172	9657
-0.47500	201	9858
-0.46975	198	10056
-0.46450	194	10250
-0.45925	230	10480
-0.45400	196	10676
-0.44875	202	10878
-0.44350	203	11081
-0.43825	202	11283
-0.43300	210	11493
-0.42775	186	11679
-0.42250	184	11863
-0.41725	176	12039
-0.41200	192	12231
-0.40675	208	12439
-0.40150	221	12660
-0.39625	227	12887
-0.39100	187	13074
-0.38575	225	13299
-0.38050	223	13522
-0.37525	216	13738
-0.37000	228	13966
-0.36475	200	14166
-0.35950	226	14392
-0.35425	206	14598
-0.34900	216	14814
-0.34375	220	15034
-0.33850	212	15246
-0.33325	206	15452
-0.32800	201	15653
-0.32275	225	15878
-0.31750	212	16090
-0.31225	186	16276
-0.30700	213	16489
-0.30175	198	16687
-0.29650	233	16920
-0.29125	223	17143
-0.28600	225	17368
-0.28075	228	17596
-0.27550	259	17855
-0.27025	223	18078
-0.26500	222	18300
-0.25975	250	18550
-0.25450	229	18779
-0.24925	227	19006
-0.24400	256	19262
-0.23875	235	19497
-0.23350	235	19732
-0.22825	246	19978
-0.22300	225	20203
-0.21775	211	20414
-0.21250	218	20632
-0.20725	226	20858
-0.20200	251	21109
-0.19675	231	21340
-0.19150	209	21549
-0.18625	226	21775
-0.18100	224	21999
-0.17575	220	22219
-0.17050	243	22462
-0.16525	225	22687
-0.16000	232	22919
-0.15475	221	23140
-0.14950	231	23371
-0.14425	226	23597
-0.13900	233	23830
-0.13375	245	24075
-0.12850	250	24325
-0.12325	215	24540
-0.11800	276	24816
-0.11275	242	25058
-0.10750	220	25278
-0.10225	253	25531
-0.09700	225	25756
-0.09175	277	26033
-0.08650	243	26276
-0.08125	257	26533
-0.07600	228	26761
-0.07075	235	26996
-0.06550	217	27213
-0.06025	255	27468
-0.05500	240	27708
-0.04975	261	27969
-0.04450	229	28198
-0.03925	248	28446
-0.03400	276	28722
-0.02875	257	28979
-0.02350	251	29230
-0.01825	249	29479
-0.01300	228	29707
-0.00775	255	29962
-0.00250	230	30192
0.00275	255	30447
0.00800	237	30684
0.01325	247	30931
0.01850	250	31181
0.02375	267	31448
0.02900	212	31660
0.03425	236	31896
0.03950	263	32159
0.04475	253	32412
0.05000	237	32649
0.05525	272	32921
0.06050	245	33166
0.06575	246	33412
0.07100	259	33671
0.07625	246	33917
0.08150	236	34153
0.08675	286	34439
0.09200	228	34667
0.09725	255	34922
0.10250	293	35215
0.10775	281	35496
0.11300	241	35737
0.11825	252	35989
0.12350	239	36228
0.12875	238	36466
0.13400	252	36718
0.13925	253	36971
0.14450	274	37245
0.14975	248	37493
0.15500	271	37764
0.16025	260	38024
0.16550	257	38281
0.17075	268	38549
0.17600	270	38819
0.18125	278	39097
0.18650	264	39361
0.19175	266	39627
0.19700	256	39883
0.20225	252	40135
0.20750	259	40394
0.21275	280	40674
0.21800	256	40930
0.22325	294	41224
0.22850	255	41479
0.23375	284	41763
0.23900	262	42025
0.24425	269	42294
0.24950	264	42558
0.25475	249	42807
0.26000	284	43091
0.26525	262	43353
0.27050	265	43618
0.27575	250	43868
0.28100	278	44146
0.28625	274	44420
0.29150	264	44684
0.29675	257	44941
0.30200	263	45204
0.30725	275	45479
0.31250	260	45739
0.31775	276	46015
0.32300	255	46270
0.32825	299	46569
0.33350	252	46821
0.33875	275	47096
0.34400	295	47391
0.34925	282	47673
0.35450	241	47914
