#\delta	Number of cells	Cumulative
-0.99475	0	0
-0.98950	0	0
-0.98425	0	0
-0.97900	0	0
-0.97375	0	0
-0.96850	0	0
-0.96325	0	0
-0.95800	0	0
-0.95275	0	0
-0.94750	1	1
-0.94225	6	7
-0.93700	15	22
-0.93175	25	47
-0.92650	34	81
-0.92125	55	136
-0.91600	85	221
-0.91075	116	337
-0.90550	129	466
-0.90025	152	618
-0.89500	196	814
-0.88975	236	1050
-0.88450	276	1326
-0.87925	313	1639
-0.87400	349	1988
-0.86875	386	2374
-0.86350	453	2827
-0.85825	491	3318
-0.85300	501	3819
-0.84775	534	4353
-0.84250	543	4896
-0.83725	580	5476
-0.83200	617	6093
-0.82675	666	6759
-0.82150	698	7457
-0.81625	650	8107
-0.81100	806	8913
-0.80575	735	9648
-0.80050	806	10454
-0.79525	862	11316
-0.79000	879	12195
-0.78475	863	13058
-0.77950	914	13972
-0.77425	885	14857
-0.76900	978	15835
-0.76375	1015	16850
-0.75850	1037	17887
-0.75325	943	18830
-0.74800	987	19817
-0.74275	1084	20901
-0.73750	1102	22003
-0.73225	1109	23112
-0.72700	1053	24165
-0.72175	1127	25292
-0.71650	1078	26370
-0.71125	1206	27576
-0.70600	1158	28734
-0.70075	1233	29967
-0.69550	1236	31203
-0.69025	1196	32399
-0.68500	1177	33576
-0.67975	1281	34857
-0.67450	1295	36152
-0.66925	1250	37402
-0.66400	1301	38703
-0.65875	1276	39979
-0.65350	1281	41260
-0.64825	1293	42553
-0.64300	1335	43888
-0.63775	1362	45250
-0.63250	1394	46644
-0.62725	1317	47961
-0.62200	1345	49306
-0.61675	1367	50673
-0.61150	1360	52033
-0.60625	1380	53413
-0.60100	1377	54790
-0.59575	1416	56206
-0.59050	1407	57613
-0.58525	1388	59001
-0.58000	1417	60418
-0.57475	1403	61821
-0.56950	1475	63296
-0.56425	1418	64714
-0.55900	1490	66204
-0.55375	1398	67602
-0.54850	1570	69172
-0.54325	1505	70677
-0.53800	1494	72171
-0.53275	1565	73736
-0.52750	1499	75235
-0.52225	1493	76728
-0.51700	1466	78194
-0.51175	1572	79766
-0.50650	1569	81335
-0.50125	1533	82868
-0.49600	1575	84443
-0.49075	1634	86077
-0.48550	1568	87645
-0.48025	1578	89223
-0.47500	1622	90845
-0.46975	1596	92441
-0.46450	1553	93994
-0.45925	1617	95611
-0.45400	1618	97229
-0.44875	1536	98765
-0.44350	1587	100352
-0.43825	1663	102015
-0.43300	1598	103613
-0.42775	1638	105251
-0.42250	1616	106867
-0.41725	1586	108453
-0.41200	1652	110105
-0.40675	1583	111688
-0.40150	1724	113412
-0.39625	1666	115078
-0.39100	1588	116666
-0.38575	1584	118250
-0.38050	1688	119938
-0.37525	1674	121612
-0.37000	1664	123276
-0.36475	1673	124949
-0.35950	1743	126692
-0.35425	1709	128401
-0.34900	1710	130111
-0.34375	1729	131840
-0.33850	1711	133551
-0.33325	1674	135225
-0.32800	1735	136960
-0.32275	1738	138698
-0.31750	1764	140462
-0.31225	1671	142133
-0.30700	1769	143902
-0.30175	1707	145609
-0.29650	1727	147336
-0.29125	1689	149025
-0.28600	1759	150784
-0.28075	1810	152594
-0.27550	1807	154401
-0.27025	1745	156146
-0.26500	1801	157947
-0.25975	1768	159715
-0.25450	1795	161510
-0.24925	1737	163247
-0.24400	1864	165111
-0.23875	1833	166944
-0.23350	1822	168766
-0.22825	1806	170572
-0.22300	1868	172440
-0.21775	1827	174267
-0.21250	1893	176160
-0.20725	1847	178007
-0.20200	1867	179874
-0.19675	1835	181709
-0.19150	1842	183551
-0.18625	1897	185448
-0.18100	1797	187245
-0.17575	1781	189026
-0.17050	1856	190882
-0.16525	1874	192756
-0.16000	1983	194739
-0.15475	1927	196666
-0.14950	1983	198649
-0.14425	1876	200525
-0.13900	1940	202465
-0.13375	1897	204362
-0.12850	1959	206321
-0.12325	1867	208188
-0.11800	2007	210195
-0.11275	1936	212131
-0.10750	1951	214082
-0.10225	1957	216039
-0.09700	1938	217977
-0.09175	2047	220024
-0.08650	1966	221990
-0.08125	1956	223946
-0.07600	1935	225881
-0.07075	1941	227822
-0.06550	1971	229793
-0.06025	2051	231844
-0.05500	2001	233845
-0.04975	2007	235852
-0.04450	1968	237820
-0.03925	2135	239955
-0.03400	2035	241990
-0.02875	2003	243993
-0.02350	2085	246078
-0.01825	2044	248122
-0.01300	2012	250134
-0.00775	2083	252217
-0.00250	2070	254287
0.00275	2109	256396
0.00800	2020	258416
0.01325	2073	260489
0.01850	2068	262557
0.02375	2139	264696
0.02900	2056	266752
0.03425	2173	268925
0.03950	2106	271031
0.04475	2112	273143
0.05000	2152	275295
0.05525	2194	277489
0.06050	2162	279651
0.06575	2172	281823
0.07100	2105	283928
0.07625	2236	286164
0.08150	2149	288313
0.08675	2181	290494
0.09200	2223	292717
0.09725	2152	294869
0.10250	2213	297082
0.10775	2244	299326
0.11300	2173	301499
0.11825	2288	303787
0.12350	2274	306061
0.12875	2236	308297
0.13400	2221	310518
0.13925	2225	312743
0.14450	2283	315026
0.14975	2221	317247
0.15500	2264	319511
0.16025	2265	321776
0.16550	2258	324034
0.17075	2281	326315
0.17600	2367	328682
0.18125	2396	331078
0.18650	2305	333383
0.19175	2313	335696
0.19700	2318	338014
0.20225	2336	340350
0.20750	2311	342661
0.21275	2314	344975
0.21800	2288	347263
0.22325	2341	349604
0.22850	2297	351901
0.23375	2387	354288
0.23900	2447	356735
0.24425	2281	359016
